,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,80738167.0,79409966.0,79721563.0,77071554.0
Ordinary Shares Number,340588194.0,341799928.0,341377236.0,343890538.0
Share Issued,421326361.0,421209894.0,421098799.0,420962092.0
Net Debt,5599000000.0,6265000000.0,6825000000.0,7040000000.0
Total Debt,6526000000.0,7164000000.0,7729000000.0,8112000000.0
Tangible Book Value,-3915000000.0,-3679000000.0,-4460000000.0,-5178000000.0
Invested Capital,9048000000.0,10505000000.0,10831000000.0,10587000000.0
Working Capital,-1730000000.0,-2163000000.0,-1921000000.0,-1756000000.0
Net Tangible Assets,-3915000000.0,-3679000000.0,-4460000000.0,-5178000000.0
Capital Lease Obligations,653000000.0,600000000.0,618000000.0,637000000.0
Common Stock Equity,3175000000.0,3941000000.0,3720000000.0,3112000000.0
Total Capitalization,8264000000.0,9258000000.0,9982000000.0,9858000000.0
Total Equity Gross Minority Interest,3369000000.0,4375000000.0,4215000000.0,3636000000.0
Minority Interest,194000000.0,434000000.0,495000000.0,524000000.0
Stockholders Equity,3175000000.0,3941000000.0,3720000000.0,3112000000.0
Gains Losses Not Affecting Retained Earnings,-2041000000.0,-1708000000.0,-1721000000.0,-1732000000.0
Other Equity Adjustments,-2041000000.0,-1708000000.0,-1721000000.0,-1732000000.0
Treasury Stock,4794000000.0,4721000000.0,4715000000.0,4559000000.0
Retained Earnings,8804000000.0,9197000000.0,9028000000.0,8326000000.0
Additional Paid In Capital,1101000000.0,1068000000.0,1023000000.0,972000000.0
Capital Stock,105000000.0,105000000.0,105000000.0,105000000.0
Common Stock,105000000.0,105000000.0,105000000.0,105000000.0
Total Liabilities Net Minority Interest,12252000000.0,14121000000.0,13963000000.0,14360000000.0
Total Non Current Liabilities Net Minority Interest,7192000000.0,7772000000.0,8648000000.0,9122000000.0
Other Non Current Liabilities,399000000.0,434000000.0,384000000.0,435000000.0
Liabilities Heldfor Sale Non Current,0.0,183000000.0,,
Employee Benefits,635000000.0,612000000.0,738000000.0,803000000.0
Non Current Pension And Other Postretirement Benefit Plans,635000000.0,612000000.0,738000000.0,803000000.0
Tradeand Other Payables Non Current,40000000.0,37000000.0,40000000.0,56000000.0
Non Current Deferred Liabilities,497000000.0,707000000.0,722000000.0,562000000.0
Non Current Deferred Taxes Liabilities,497000000.0,707000000.0,722000000.0,562000000.0
Long Term Debt And Capital Lease Obligation,5621000000.0,5799000000.0,6764000000.0,7266000000.0
Long Term Capital Lease Obligation,532000000.0,482000000.0,502000000.0,520000000.0
Long Term Debt,5089000000.0,5317000000.0,6262000000.0,6746000000.0
Current Liabilities,5060000000.0,6349000000.0,5315000000.0,5238000000.0
Other Current Liabilities,655000000.0,1190000000.0,576000000.0,709000000.0
Current Deferred Liabilities,85000000.0,150000000.0,138000000.0,
Current Deferred Revenue,85000000.0,150000000.0,138000000.0,
Current Debt And Capital Lease Obligation,905000000.0,1365000000.0,965000000.0,846000000.0
Current Capital Lease Obligation,121000000.0,118000000.0,116000000.0,117000000.0
Current Debt,784000000.0,1247000000.0,849000000.0,729000000.0
Other Current Borrowings,663000000.0,780000000.0,712000000.0,627000000.0
Line Of Credit,121000000.0,137000000.0,137000000.0,
Commercial Paper,0.0,330000000.0,0.0,
Current Notes Payable,,,137000000.0,102000000.0
Payables And Accrued Expenses,3415000000.0,3644000000.0,3636000000.0,3683000000.0
Current Accrued Expenses,1044000000.0,1027000000.0,1014000000.0,1154000000.0
Payables,2371000000.0,2617000000.0,2622000000.0,2529000000.0
Total Tax Payable,57000000.0,49000000.0,49000000.0,58000000.0
Income Tax Payable,57000000.0,49000000.0,49000000.0,58000000.0
Accounts Payable,2314000000.0,2568000000.0,2573000000.0,2471000000.0
Total Assets,15621000000.0,18496000000.0,18178000000.0,17996000000.0
Total Non Current Assets,12291000000.0,14310000000.0,14784000000.0,14514000000.0
Other Non Current Assets,449000000.0,1820000000.0,473000000.0,515000000.0
Defined Pension Benefit,512000000.0,548000000.0,1025000000.0,693000000.0
Non Current Deferred Assets,183000000.0,190000000.0,215000000.0,254000000.0
Non Current Deferred Taxes Assets,183000000.0,190000000.0,215000000.0,254000000.0
Investments And Advances,184000000.0,432000000.0,424000000.0,391000000.0
Long Term Equity Investment,184000000.0,432000000.0,424000000.0,391000000.0
Goodwill And Other Intangible Assets,7090000000.0,7620000000.0,8180000000.0,8290000000.0
Other Intangible Assets,1930000000.0,2239000000.0,2409000000.0,2491000000.0
Goodwill,5160000000.0,5381000000.0,5771000000.0,5799000000.0
Net PPE,3873000000.0,3700000000.0,4467000000.0,4371000000.0
Accumulated Depreciation,-4333000000.0,-4160000000.0,-6028000000.0,-5806000000.0
Gross PPE,8206000000.0,7860000000.0,10495000000.0,10177000000.0
Construction In Progress,591000000.0,528000000.0,623000000.0,641000000.0
Other Properties,661000000.0,610000000.0,640000000.0,658000000.0
Machinery Furniture Equipment,5125000000.0,5000000000.0,6871000000.0,6623000000.0
Buildings And Improvements,1722000000.0,1628000000.0,2238000000.0,2135000000.0
Land And Improvements,107000000.0,94000000.0,123000000.0,120000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3330000000.0,4186000000.0,3394000000.0,3482000000.0
Other Current Assets,245000000.0,378000000.0,221000000.0,226000000.0
Assets Held For Sale Current,0.0,638000000.0,,
Inventory,1243000000.0,1339000000.0,1398000000.0,1284000000.0
Finished Goods,940000000.0,1026000000.0,1015000000.0,946000000.0
Raw Materials,303000000.0,313000000.0,383000000.0,338000000.0
Receivables,1568000000.0,1532000000.0,1489000000.0,1537000000.0
Other Receivables,264000000.0,212000000.0,202000000.0,218000000.0
Taxes Receivable,74000000.0,82000000.0,62000000.0,66000000.0
Accounts Receivable,1230000000.0,1238000000.0,1225000000.0,1253000000.0
Allowance For Doubtful Accounts Receivable,-16000000.0,-13000000.0,-15000000.0,-19000000.0
Gross Accounts Receivable,1246000000.0,1251000000.0,1240000000.0,1272000000.0
Cash Cash Equivalents And Short Term Investments,274000000.0,299000000.0,286000000.0,435000000.0
Cash And Cash Equivalents,274000000.0,299000000.0,286000000.0,435000000.0
