,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-740000.0,-1320000.0,-4860000.0,-10530000.0
Tax Rate For Calcs,0.01,0.03,0.27,0.27
Normalized EBITDA,1877000000.0,1764000000.0,1559000000.0,1512000000.0
Total Unusual Items,-74000000.0,-44000000.0,-18000000.0,-39000000.0
Total Unusual Items Excluding Goodwill,-74000000.0,-44000000.0,-18000000.0,-39000000.0
Net Income From Continuing Operation Net Minority Interest,703000000.0,686000000.0,674000000.0,624000000.0
Reconciled Depreciation,676000000.0,671000000.0,657000000.0,615000000.0
Reconciled Cost Of Revenue,2293000000.0,2496000000.0,2113000000.0,1953000000.0
EBITDA,1803000000.0,1720000000.0,1541000000.0,1473000000.0
EBIT,1127000000.0,1049000000.0,884000000.0,858000000.0
Net Interest Income,-420000000.0,-341000000.0,-284000000.0,-291000000.0
Interest Expense,420000000.0,341000000.0,284000000.0,291000000.0
Normalized Income,776260000.0,728680000.0,687140000.0,652470000.0
Net Income From Continuing And Discontinued Operation,703000000.0,686000000.0,674000000.0,624000000.0
Total Expenses,3084000000.0,3277000000.0,2874000000.0,2676000000.0
Total Operating Income As Reported,943000000.0,928000000.0,795000000.0,740000000.0
Diluted Average Shares,253300000.0,251200000.0,250700000.0,248700000.0
Basic Average Shares,253000000.0,250900000.0,250200000.0,248400000.0
Diluted EPS,2.78,2.73,2.63,2.47
Basic EPS,2.78,2.73,2.63,2.47
Diluted NI Availto Com Stockholders,703000000.0,686000000.0,659000000.0,614000000.0
Net Income Common Stockholders,703000000.0,686000000.0,659000000.0,614000000.0
Preferred Stock Dividends,,,15000000.0,10000000.0
Net Income,703000000.0,686000000.0,674000000.0,624000000.0
Net Income Including Noncontrolling Interests,703000000.0,686000000.0,674000000.0,624000000.0
Net Income Continuous Operations,703000000.0,686000000.0,674000000.0,624000000.0
Tax Provision,4000000.0,22000000.0,-74000000.0,-57000000.0
Pretax Income,707000000.0,708000000.0,600000000.0,567000000.0
Other Income Expense,-16000000.0,1000000.0,39000000.0,8000000.0
Other Non Operating Income Expenses,-3000000.0,-6000000.0,-5000000.0,-14000000.0
Special Income Charges,-74000000.0,-44000000.0,-18000000.0,-39000000.0
Other Special Charges,74000000.0,44000000.0,18000000.0,39000000.0
Earnings From Equity Interest,61000000.0,51000000.0,62000000.0,61000000.0
Net Non Operating Interest Income Expense,-420000000.0,-341000000.0,-284000000.0,-291000000.0
Interest Expense Non Operating,420000000.0,341000000.0,284000000.0,291000000.0
Operating Income,943000000.0,928000000.0,795000000.0,740000000.0
Operating Expense,791000000.0,781000000.0,761000000.0,723000000.0
Other Taxes,115000000.0,110000000.0,104000000.0,108000000.0
Depreciation Amortization Depletion Income Statement,676000000.0,671000000.0,657000000.0,615000000.0
Depreciation And Amortization In Income Statement,676000000.0,671000000.0,657000000.0,615000000.0
Gross Profit,1734000000.0,1709000000.0,1556000000.0,1463000000.0
Cost Of Revenue,2293000000.0,2496000000.0,2113000000.0,1953000000.0
Total Revenue,4027000000.0,4205000000.0,3669000000.0,3416000000.0
Operating Revenue,3937000000.0,4112000000.0,3586000000.0,3342000000.0
