,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,50718000.0,0.0,0.0
Tax Rate For Calcs,0.252,0.214,0.144603,0.28413
Total Unusual Items,0.0,237000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,237000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,2489000000.0,2806000000.0,2933000000.0,3367000000.0
Reconciled Depreciation,917000000.0,845000000.0,713000000.0,616000000.0
EBIT,3876000000.0,3969000000.0,3680000000.0,4883000000.0
Net Interest Income,-493000000.0,-401000000.0,-326000000.0,-283000000.0
Interest Expense,493000000.0,401000000.0,326000000.0,283000000.0
Normalized Income,2489000000.0,2619718000.0,2933000000.0,3367000000.0
Net Income From Continuing And Discontinued Operation,2489000000.0,2806000000.0,2933000000.0,3367000000.0
Total Expenses,102991000000.0,89302000000.0,79710000000.0,72555000000.0
Diluted Average Shares,124441000.0,127094000.0,129395998.0,133011998.0
Basic Average Shares,123866000.0,126419000.0,128687998.0,132198998.0
Diluted EPS,20.0,22.08,22.67,25.31
Basic EPS,20.09,22.2,22.79,25.47
Diluted NI Availto Com Stockholders,2489000000.0,2806000000.0,2933000000.0,3367000000.0
Net Income Common Stockholders,2489000000.0,2806000000.0,2933000000.0,3367000000.0
Net Income,2489000000.0,2806000000.0,2933000000.0,3367000000.0
Minority Interests,5000000.0,4000000.0,-1000000.0,0.0
Net Income Including Noncontrolling Interests,2484000000.0,2802000000.0,2934000000.0,3367000000.0
Net Income Continuous Operations,2484000000.0,2802000000.0,2934000000.0,3367000000.0
Earnings From Equity Interest Net Of Tax,-63000000.0,-4000000.0,65000000.0,74000000.0
Tax Provision,836000000.0,762000000.0,485000000.0,1307000000.0
Pretax Income,3383000000.0,3568000000.0,3354000000.0,4600000000.0
Special Income Charges,0.0,237000000.0,0.0,0.0
Other Special Charges,,-237000000.0,,
Net Non Operating Interest Income Expense,-493000000.0,-401000000.0,-326000000.0,-283000000.0
Interest Expense Non Operating,493000000.0,401000000.0,326000000.0,283000000.0
Other Operating Expenses,13325000000.0,12739000000.0,9589000000.0,10155000000.0
Depreciation And Amortization In Income Statement,779000000.0,709000000.0,596000000.0,489000000.0
Selling General And Administration,,,,10052000000.0
Total Revenue,106374000000.0,92870000000.0,83064000000.0,77155000000.0
Operating Revenue,106374000000.0,92870000000.0,83064000000.0,77155000000.0
Loss Adjustment Expense,88394000000.0,75690000000.0,69199000000.0,61628000000.0
Net Policyholder Benefits And Claims,88394000000.0,75690000000.0,69199000000.0,61628000000.0
