,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-20768000.0,0.0
Tax Rate For Calcs,0.215,0.231,0.22,0.218
Normalized EBITDA,2663000000.0,2124500000.0,1976100000.0,1571400000.0
Total Unusual Items,0.0,0.0,-94400000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-94400000.0,0.0
Net Income From Continuing Operation Net Minority Interest,1368400000.0,985600000.0,805300000.0,673800000.0
Reconciled Depreciation,755200000.0,650100000.0,615900000.0,491600000.0
Reconciled Cost Of Revenue,1870600000.0,1619000000.0,1426200000.0,1194100000.0
EBITDA,2663000000.0,2124500000.0,1881700000.0,1571400000.0
EBIT,1907800000.0,1474400000.0,1265800000.0,1079800000.0
Net Interest Income,-164700000.0,-192400000.0,-233900000.0,-218500000.0
Interest Expense,164700000.0,192400000.0,233900000.0,218500000.0
Normalized Income,1368400000.0,985600000.0,878932000.0,673800000.0
Net Income From Continuing And Discontinued Operation,1384200000.0,4544700000.0,1152600000.0,949700000.0
Total Expenses,4432600000.0,3847300000.0,3498200000.0,2939500000.0
Total Operating Income As Reported,1745200000.0,1524500000.0,1241200000.0,1082900000.0
Diluted Average Shares,107400000.0,106800000.0,106500000.0,105700000.0
Basic Average Shares,106600000.0,105900000.0,105300000.0,104600000.0
Diluted EPS,12.89,42.55,10.82,8.98
Basic EPS,12.98,42.92,10.95,9.08
Diluted NI Availto Com Stockholders,1384200000.0,4544700000.0,1152600000.0,949700000.0
Net Income Common Stockholders,1384200000.0,4544700000.0,1152600000.0,949700000.0
Net Income,1384200000.0,4544700000.0,1152600000.0,949700000.0
Net Income Including Noncontrolling Interests,1384200000.0,4544700000.0,1152600000.0,949700000.0
Net Income Discontinuous Operations,15800000.0,3559100000.0,347300000.0,275900000.0
Net Income Continuous Operations,1368400000.0,985600000.0,805300000.0,673800000.0
Tax Provision,374700000.0,296400000.0,226600000.0,187500000.0
Pretax Income,1743100000.0,1282000000.0,1031900000.0,861300000.0
Other Income Expense,162600000.0,-50100000.0,-69800000.0,-3100000.0
Other Non Operating Income Expenses,-2800000.0,-50100000.0,24600000.0,-3100000.0
Special Income Charges,0.0,0.0,-94400000.0,0.0
Gain On Sale Of Business,,,0.0,0.0
Impairment Of Capital Assets,0.0,0.0,94400000.0,0.0
Earnings From Equity Interest,165400000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-164700000.0,-192400000.0,-233900000.0,-218500000.0
Interest Expense Non Operating,164700000.0,192400000.0,233900000.0,218500000.0
Operating Income,1745200000.0,1524500000.0,1335600000.0,1082900000.0
Operating Expense,2562000000.0,2228300000.0,2072000000.0,1745400000.0
Selling General And Administration,2562000000.0,2228300000.0,2072000000.0,1745400000.0
Gross Profit,4307200000.0,3752800000.0,3407600000.0,2828300000.0
Cost Of Revenue,1870600000.0,1619000000.0,1426200000.0,1194100000.0
Total Revenue,6177800000.0,5371800000.0,4833800000.0,4022400000.0
Operating Revenue,6177800000.0,5371800000.0,4833800000.0,4022400000.0
