,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,649000000.0,102000000.0,561000000.0,474000000.0
Repurchase Of Capital Stock,-544000000.0,-113000000.0,-888000000.0,-300000000.0
Repayment Of Debt,-1874000000.0,-1723000000.0,-519000000.0,-2226000000.0
Issuance Of Debt,1396000000.0,1194000000.0,311000000.0,2359000000.0
Capital Expenditure,-37000000.0,-57000000.0,-68000000.0,-74000000.0
End Cash Position,617000000.0,1139000000.0,1909000000.0,2691000000.0
Beginning Cash Position,1139000000.0,1909000000.0,2691000000.0,2795000000.0
Effect Of Exchange Rate Changes,-1000000.0,-29000000.0,-16000000.0,10000000.0
Changes In Cash,-521000000.0,-741000000.0,-766000000.0,-114000000.0
Financing Cash Flow,-1202000000.0,-822000000.0,-1310000000.0,-416000000.0
Cash Flow From Continuing Financing Activities,-1202000000.0,-822000000.0,-1310000000.0,-416000000.0
Net Other Financing Charges,-15000000.0,-6000000.0,-8000000.0,-19000000.0
Cash Dividends Paid,-165000000.0,-174000000.0,-206000000.0,-230000000.0
Common Stock Dividend Paid,,,,-230000000.0
Net Common Stock Issuance,-544000000.0,-113000000.0,-888000000.0,-300000000.0
Common Stock Payments,-544000000.0,-113000000.0,-888000000.0,-300000000.0
Net Issuance Payments Of Debt,-478000000.0,-529000000.0,-208000000.0,133000000.0
Net Long Term Debt Issuance,-478000000.0,-529000000.0,-208000000.0,133000000.0
Long Term Debt Payments,-1874000000.0,-1723000000.0,-519000000.0,-2226000000.0
Long Term Debt Issuance,1396000000.0,1194000000.0,311000000.0,2359000000.0
Investing Cash Flow,-5000000.0,-78000000.0,-85000000.0,-246000000.0
Cash From Discontinued Investing Activities,,,0.0,0.0
Cash Flow From Continuing Investing Activities,-5000000.0,-78000000.0,-85000000.0,-246000000.0
Net Other Investing Changes,-4000000.0,-15000000.0,-8000000.0,1000000.0
Net Business Purchase And Sale,36000000.0,-6000000.0,-9000000.0,-173000000.0
Sale Of Business,43000000.0,87000000.0,44000000.0,30000000.0
Purchase Of Business,-7000000.0,-93000000.0,-53000000.0,-203000000.0
Net PPE Purchase And Sale,-37000000.0,-57000000.0,-68000000.0,-74000000.0
Purchase Of PPE,-37000000.0,-57000000.0,-68000000.0,-74000000.0
Capital Expenditure Reported,,,,-74000000.0
Operating Cash Flow,686000000.0,159000000.0,629000000.0,548000000.0
Cash From Discontinued Operating Activities,,,0.0,0.0
Cash Flow From Continuing Operating Activities,686000000.0,159000000.0,629000000.0,548000000.0
Change In Working Capital,252000000.0,-145000000.0,316000000.0,-170000000.0
Change In Other Working Capital,1000000.0,-49000000.0,12000000.0,-1000000.0
Change In Other Current Liabilities,-114000000.0,9000000.0,89000000.0,-165000000.0
Change In Other Current Assets,-125000000.0,-85000000.0,-61000000.0,-110000000.0
Change In Payables And Accrued Expense,-242000000.0,312000000.0,127000000.0,-312000000.0
Change In Accrued Expense,48000000.0,34000000.0,9000000.0,-189000000.0
Change In Payable,-290000000.0,278000000.0,118000000.0,-123000000.0
Change In Account Payable,-290000000.0,278000000.0,118000000.0,-123000000.0
Change In Inventory,123000000.0,-143000000.0,88000000.0,-134000000.0
Change In Receivables,609000000.0,-189000000.0,61000000.0,552000000.0
Changes In Account Receivables,-5000000.0,-48000000.0,41000000.0,369000000.0
Other Non Cash Items,162000000.0,-101000000.0,-222000000.0,-93000000.0
Stock Based Compensation,54000000.0,75000000.0,54000000.0,42000000.0
Provisionand Write Offof Assets,54000000.0,65000000.0,46000000.0,147000000.0
Asset Impairment Charge,0.0,412000000.0,781000000.0,0.0
Deferred Tax,-68000000.0,-27000000.0,-89000000.0,34000000.0
Deferred Income Tax,-68000000.0,-27000000.0,-89000000.0,34000000.0
Depreciation Amortization Depletion,251000000.0,270000000.0,327000000.0,368000000.0
Depreciation And Amortization,251000000.0,270000000.0,327000000.0,368000000.0
Amortization Cash Flow,43000000.0,42000000.0,55000000.0,
Amortization Of Intangibles,43000000.0,42000000.0,55000000.0,
Depreciation,208000000.0,228000000.0,272000000.0,
Operating Gains Losses,-20000000.0,-68000000.0,-129000000.0,28000000.0
Pension And Employee Benefit Expense,19000000.0,-12000000.0,-89000000.0,58000000.0
Gain Loss On Sale Of Business,-39000000.0,-56000000.0,-40000000.0,-30000000.0
Net Income From Continuing Operations,1000000.0,-322000000.0,-455000000.0,192000000.0
