,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,212300000.0,212700000.0,213200000.0,212300000.0
Ordinary Shares Number,585300000.0,584900000.0,584400000.0,585200000.0
Share Issued,797600000.0,797600000.0,797600000.0,797500000.0
Net Debt,6803700000.0,6184800000.0,4711700000.0,5319600000.0
Total Debt,6888600000.0,6388300000.0,4898800000.0,5396100000.0
Tangible Book Value,19783200000.0,15397100000.0,17167700000.0,15920600000.0
Invested Capital,26671800000.0,21785400000.0,22636500000.0,21940800000.0
Net Tangible Assets,20277100000.0,15891000000.0,17661600000.0,16414500000.0
Common Stock Equity,19783200000.0,15397100000.0,17737700000.0,16544700000.0
Preferred Stock Equity,493900000.0,493900000.0,493900000.0,493900000.0
Total Capitalization,27165700000.0,22279300000.0,23130400000.0,22434700000.0
Total Equity Gross Minority Interest,20277100000.0,15891000000.0,18231600000.0,17038600000.0
Stockholders Equity,20277100000.0,15891000000.0,18231600000.0,17038600000.0
Gains Losses Not Affecting Retained Earnings,-1615700000.0,-2802000000.0,40700000.0,931700000.0
Other Equity Adjustments,-14000000.0,-14500000.0,-14900000.0,-15600000.0
Foreign Currency Translation Adjustments,-900000.0,-1200000.0,-600000.0,0.0
Unrealized Gain Loss,-1600800000.0,-2786300000.0,56200000.0,947300000.0
Retained Earnings,18800500000.0,15721200000.0,15339700000.0,13354900000.0
Additional Paid In Capital,2013100000.0,1893000000.0,1772900000.0,1672900000.0
Capital Stock,1079200000.0,1078800000.0,1078300000.0,1079100000.0
Common Stock,585300000.0,584900000.0,584400000.0,585200000.0
Preferred Stock,493900000.0,493900000.0,493900000.0,493900000.0
Total Liabilities Net Minority Interest,68413700000.0,59574000000.0,52900700000.0,47059700000.0
Preferred Securities Outside Stock Equity,,,,0.0
Non Current Deferred Liabilities,,,152900000.0,310000000.0
Non Current Deferred Taxes Liabilities,,,152900000.0,310000000.0
Long Term Debt And Capital Lease Obligation,6888600000.0,6388300000.0,4898800000.0,5396100000.0
Long Term Debt,6888600000.0,6388300000.0,4898800000.0,5396100000.0
Payables And Accrued Expenses,,5532800000.0,6069100000.0,2694500000.0
Payables,,5532800000.0,6069100000.0,2694500000.0
Dividends Payable,,,58500000.0,2694500000.0
Accounts Payable,,5532800000.0,6069100000.0,4955800000.0
Total Assets,88690800000.0,75465000000.0,71132300000.0,64098300000.0
Investments And Advances,65998600000.0,53548300000.0,51514100000.0,47530300000.0
Goodwill And Other Intangible Assets,,314200000.0,570000000.0,624100000.0
Other Intangible Assets,,86300000.0,117300000.0,171400000.0
Goodwill,,227900000.0,452700000.0,452700000.0
Net PPE,880800000.0,1034000000.0,1137300000.0,1106000000.0
Prepaid Assets,249800000.0,295500000.0,457600000.0,368100000.0
Receivables,17052100000.0,16249000000.0,14380000000.0,12179500000.0
Accounts Receivable,17052100000.0,16249000000.0,14380000000.0,12179500000.0
Cash Cash Equivalents And Short Term Investments,62253000000.0,49717100000.0,45002800000.0,42105900000.0
Other Short Term Investments,62168100000.0,49513600000.0,44815700000.0,42029400000.0
Cash And Cash Equivalents,84900000.0,203500000.0,187100000.0,76500000.0
