,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1042499542.0,1020427195.0,982785699.0,947542152.0
Ordinary Shares Number,1763461775.0,1785534122.0,1823175618.0,1858419165.0
Share Issued,2805961317.0,2805961317.0,2805961317.0,2805961317.0
Net Debt,22547000000.0,22650000000.0,23500000000.0,24526000000.0
Total Debt,26233000000.0,26680000000.0,28044000000.0,29471000000.0
Tangible Book Value,-24017000000.0,-21534000000.0,-19089000000.0,-14953000000.0
Invested Capital,22693000000.0,22707000000.0,26438000000.0,32310000000.0
Working Capital,-5734000000.0,-1396000000.0,-2496000000.0,-1946000000.0
Net Tangible Assets,-24017000000.0,-21534000000.0,-19089000000.0,-14953000000.0
Common Stock Equity,-3540000000.0,-3973000000.0,-1606000000.0,2839000000.0
Total Capitalization,21572000000.0,21151000000.0,25333000000.0,30810000000.0
Total Equity Gross Minority Interest,-3490000000.0,-3923000000.0,-1606000000.0,2965000000.0
Minority Interest,50000000.0,50000000.0,0.0,126000000.0
Stockholders Equity,-3540000000.0,-3973000000.0,-1606000000.0,2839000000.0
Gains Losses Not Affecting Retained Earnings,-2673000000.0,-2771000000.0,-3056000000.0,-4341000000.0
Other Equity Adjustments,-2673000000.0,-2771000000.0,-3056000000.0,-4341000000.0
Treasury Stock,38802000000.0,37816000000.0,36006000000.0,34344000000.0
Retained Earnings,31094000000.0,29792000000.0,30664000000.0,34679000000.0
Additional Paid In Capital,5906000000.0,5887000000.0,5857000000.0,5910000000.0
Capital Stock,935000000.0,935000000.0,935000000.0,935000000.0
Common Stock,935000000.0,935000000.0,935000000.0,935000000.0
Total Liabilities Net Minority Interest,42060000000.0,40877000000.0,41129000000.0,44449000000.0
Total Non Current Liabilities Net Minority Interest,30741000000.0,32261000000.0,32550000000.0,35386000000.0
Other Non Current Liabilities,1621000000.0,324000000.0,283000000.0,381000000.0
Preferred Securities Outside Stock Equity,,,,40000000.0
Employee Benefits,1209000000.0,1216000000.0,1636000000.0,2502000000.0
Non Current Pension And Other Postretirement Benefit Plans,1209000000.0,1216000000.0,1636000000.0,2502000000.0
Non Current Deferred Liabilities,2799000000.0,5597000000.0,3692000000.0,4532000000.0
Non Current Deferred Revenue,0.0,2700000000.0,0.0,
Non Current Deferred Taxes Liabilities,2799000000.0,2897000000.0,3692000000.0,4532000000.0
Long Term Debt And Capital Lease Obligation,25112000000.0,25124000000.0,26939000000.0,27971000000.0
Long Term Debt,25112000000.0,25124000000.0,26939000000.0,27971000000.0
Current Liabilities,11319000000.0,8616000000.0,8579000000.0,9063000000.0
Current Deferred Liabilities,2700000000.0,0.0,,
Current Debt And Capital Lease Obligation,1121000000.0,1556000000.0,1105000000.0,1500000000.0
Current Debt,1121000000.0,1556000000.0,1105000000.0,1500000000.0
Other Current Borrowings,1121000000.0,1556000000.0,1105000000.0,1500000000.0
Payables And Accrued Expenses,7498000000.0,7060000000.0,7474000000.0,7563000000.0
Current Accrued Expenses,5181000000.0,4823000000.0,5378000000.0,5581000000.0
Payables,2317000000.0,2237000000.0,2096000000.0,1982000000.0
Dividends Payable,1735000000.0,1685000000.0,1647000000.0,1602000000.0
Accounts Payable,582000000.0,552000000.0,449000000.0,380000000.0
Total Assets,38570000000.0,36954000000.0,39523000000.0,47414000000.0
Total Non Current Assets,32985000000.0,29734000000.0,33440000000.0,40297000000.0
Other Non Current Assets,845000000.0,965000000.0,923000000.0,964000000.0
Investments And Advances,10011000000.0,9600000000.0,13481000000.0,19529000000.0
Investmentin Financial Assets,10011000000.0,9600000000.0,13481000000.0,19529000000.0
Available For Sale Securities,10011000000.0,9600000000.0,13481000000.0,19529000000.0
Goodwill And Other Intangible Assets,20477000000.0,17561000000.0,17483000000.0,17792000000.0
Other Intangible Assets,13686000000.0,12384000000.0,12306000000.0,12615000000.0
Goodwill,6791000000.0,5177000000.0,5177000000.0,5177000000.0
Net PPE,1652000000.0,1608000000.0,1553000000.0,2012000000.0
Accumulated Depreciation,-2930000000.0,-2819000000.0,-2879000000.0,-3138000000.0
Gross PPE,4582000000.0,4427000000.0,4432000000.0,5150000000.0
Construction In Progress,240000000.0,248000000.0,235000000.0,312000000.0
Machinery Furniture Equipment,2684000000.0,2578000000.0,2652000000.0,3010000000.0
Buildings And Improvements,1535000000.0,1478000000.0,1422000000.0,1480000000.0
Land And Improvements,123000000.0,123000000.0,123000000.0,348000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,5585000000.0,7220000000.0,6083000000.0,7117000000.0
Other Current Assets,117000000.0,138000000.0,298000000.0,69000000.0
Inventory,1215000000.0,1180000000.0,1194000000.0,1966000000.0
Finished Goods,340000000.0,266000000.0,261000000.0,420000000.0
Work In Process,22000000.0,24000000.0,23000000.0,502000000.0
Raw Materials,853000000.0,890000000.0,910000000.0,1044000000.0
Receivables,567000000.0,1872000000.0,47000000.0,137000000.0
Other Receivables,71000000.0,48000000.0,47000000.0,
Taxes Receivable,496000000.0,103000000.0,,
Accounts Receivable,0.0,1721000000.0,0.0,137000000.0
Cash Cash Equivalents And Short Term Investments,3686000000.0,4030000000.0,4544000000.0,4945000000.0
Cash And Cash Equivalents,3686000000.0,4030000000.0,4544000000.0,4945000000.0
