,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,8181160.0,8181160.0,8181200.0,13230040.0
Ordinary Shares Number,148153000.0,148664000.0,151625000.0,164090000.0
Share Issued,148153000.0,148664000.0,151625000.0,164090000.0
Net Debt,,5750000000.0,,
Total Debt,2067000000.0,7751000000.0,1012000000.0,1336000000.0
Tangible Book Value,4192000000.0,3388000000.0,6008000000.0,6304000000.0
Invested Capital,7314000000.0,12200000000.0,8031000000.0,8652000000.0
Net Tangible Assets,4632000000.0,3828000000.0,6448000000.0,6870000000.0
Capital Lease Obligations,4000000.0,4000000.0,4000000.0,4000000.0
Common Stock Equity,5251000000.0,4453000000.0,7023000000.0,7320000000.0
Preferred Stock Equity,440000000.0,440000000.0,440000000.0,566000000.0
Total Capitalization,6229000000.0,5540000000.0,8471000000.0,9218000000.0
Total Equity Gross Minority Interest,5691000000.0,4893000000.0,7463000000.0,7886000000.0
Stockholders Equity,5691000000.0,4893000000.0,7463000000.0,7886000000.0
Gains Losses Not Affecting Retained Earnings,-2692000000.0,-3112000000.0,-80000000.0,325000000.0
Retained Earnings,6212000000.0,5811000000.0,5175000000.0,4309000000.0
Capital Stock,2171000000.0,2194000000.0,2368000000.0,3252000000.0
Common Stock,1731000000.0,1754000000.0,1928000000.0,2686000000.0
Preferred Stock,440000000.0,440000000.0,440000000.0,566000000.0
Total Liabilities Net Minority Interest,81512000000.0,84652000000.0,85737000000.0,73593000000.0
Derivative Product Liabilities,378000000.0,0.0,,
Long Term Debt And Capital Lease Obligation,542000000.0,651000000.0,1012000000.0,1336000000.0
Long Term Capital Lease Obligation,4000000.0,4000000.0,4000000.0,4000000.0
Long Term Debt,538000000.0,647000000.0,1008000000.0,1332000000.0
Long Term Provisions,45000000.0,61000000.0,40000000.0,58000000.0
Current Debt And Capital Lease Obligation,1525000000.0,7100000000.0,0.0,0.0
Current Debt,1525000000.0,7100000000.0,0.0,0.0
Other Current Borrowings,1525000000.0,7100000000.0,0.0,0.0
Total Assets,87203000000.0,89545000000.0,93200000000.0,81479000000.0
Investments And Advances,21048000000.0,23796000000.0,25164000000.0,16907000000.0
Held To Maturity Securities,10356000000.0,11126000000.0,441000000.0,636000000.0
Available For Sale Securities,318000000.0,290000000.0,303000000.0,274000000.0
Trading Securities,48000000.0,465000000.0,372000000.0,266000000.0
Goodwill And Other Intangible Assets,1059000000.0,1065000000.0,1015000000.0,1016000000.0
Other Intangible Assets,32000000.0,38000000.0,1000000.0,2000000.0
Goodwill,1027000000.0,1027000000.0,1014000000.0,1014000000.0
Net PPE,1400000000.0,1408000000.0,1319000000.0,1209000000.0
Accumulated Depreciation,-1050000000.0,-1026000000.0,-1024000000.0,-1016000000.0
Gross PPE,2450000000.0,2434000000.0,2343000000.0,2225000000.0
Leases,137000000.0,151000000.0,168000000.0,165000000.0
Machinery Furniture Equipment,1085000000.0,1076000000.0,1042000000.0,1001000000.0
Buildings And Improvements,959000000.0,943000000.0,868000000.0,802000000.0
Land And Improvements,269000000.0,264000000.0,265000000.0,257000000.0
Receivables,383000000.0,386000000.0,327000000.0,320000000.0
Other Receivables,383000000.0,386000000.0,327000000.0,320000000.0
Other Short Term Investments,10326000000.0,11915000000.0,24048000000.0,15731000000.0
Cash And Cash Equivalents,2204000000.0,1997000000.0,10878000000.0,1617000000.0
Cash Financial,716000000.0,657000000.0,595000000.0,543000000.0
Cash Cash Equivalents And Federal Funds Sold,3141000000.0,4423000000.0,13011000000.0,7382000000.0
