,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-4216000.0,35167000.0,-10384000.0,-11767578.0
Tax Rate For Calcs,0.248,0.253,0.236,0.282
Normalized EBITDA,1785000000.0,1721000000.0,1799000000.0,1353914000.0
Total Unusual Items,-17000000.0,139000000.0,-44000000.0,-41729000.0
Total Unusual Items Excluding Goodwill,-17000000.0,139000000.0,-44000000.0,-41729000.0
Net Income From Continuing Operation Net Minority Interest,942000000.0,1143000000.0,1090000000.0,638518000.0
Reconciled Depreciation,319000000.0,264000000.0,284000000.0,299000000.0
Reconciled Cost Of Revenue,8255000000.0,7544000000.0,7743000000.0,7008851000.0
EBITDA,1768000000.0,1860000000.0,1755000000.0,1312185000.0
EBIT,1449000000.0,1596000000.0,1471000000.0,1013185000.0
Net Interest Income,-170000000.0,-63000000.0,-51000000.0,-128190000.0
Interest Expense,214000000.0,78000000.0,72000000.0,128190000.0
Interest Income,44000000.0,15000000.0,21000000.0,6764000.0
Normalized Income,954784000.0,1039167000.0,1123616000.0,668479422.0
Net Income From Continuing And Discontinued Operation,936000000.0,1149000000.0,1091000000.0,638423000.0
Total Expenses,12444000000.0,11352000000.0,11595000000.0,10573916000.0
Total Operating Income As Reported,1357000000.0,1581000000.0,1474000000.0,985577000.0
Diluted Average Shares,268300000.0,278000000.0,297722000.0,305006000.0
Basic Average Shares,267600000.0,277100000.0,296836000.0,304640000.0
Diluted EPS,3.5,4.14,3.66,2.1
Basic EPS,3.51,4.15,3.68,2.1
Diluted NI Availto Com Stockholders,936000000.0,1149000000.0,1091000000.0,638423000.0
Net Income Common Stockholders,936000000.0,1149000000.0,1091000000.0,638423000.0
Net Income,936000000.0,1149000000.0,1091000000.0,638423000.0
Minority Interests,-2000000.0,-1000000.0,-1000000.0,-1991000.0
Net Income Including Noncontrolling Interests,938000000.0,1150000000.0,1092000000.0,640414000.0
Net Income Discontinuous Operations,-6000000.0,6000000.0,1000000.0,-95000.0
Net Income Continuous Operations,944000000.0,1144000000.0,1091000000.0,640509000.0
Earnings From Equity Interest Net Of Tax,15000000.0,11000000.0,23000000.0,5012000.0
Tax Provision,306000000.0,385000000.0,331000000.0,249498000.0
Pretax Income,1235000000.0,1518000000.0,1399000000.0,884995000.0
Other Income Expense,-17000000.0,139000000.0,-44000000.0,-41729000.0
Special Income Charges,-66000000.0,139000000.0,-44000000.0,-82088000.0
Gain On Sale Of Business,0.0,159000000.0,0.0,-3174000.0
Other Special Charges,1000000.0,,24000000.0,12751000.0
Restructuring And Mergern Acquisition,65000000.0,20000000.0,20000000.0,66163000.0
Gain On Sale Of Security,49000000.0,,-1758000.0,40359000.0
Net Non Operating Interest Income Expense,-170000000.0,-63000000.0,-51000000.0,-128190000.0
Interest Expense Non Operating,214000000.0,78000000.0,72000000.0,128190000.0
Interest Income Non Operating,44000000.0,15000000.0,21000000.0,6764000.0
Operating Income,1422000000.0,1442000000.0,1494000000.0,1054914000.0
Operating Expense,4153000000.0,3781000000.0,3828000000.0,3538357000.0
Depreciation Amortization Depletion Income Statement,283000000.0,237000000.0,260000000.0,272292000.0
Depreciation And Amortization In Income Statement,283000000.0,237000000.0,260000000.0,272292000.0
Amortization,126000000.0,95000000.0,104379000.0,119265000.0
Amortization Of Intangibles Income Statement,126000000.0,95000000.0,104379000.0,119265000.0
Depreciation Income Statement,157000000.0,142000000.0,155613000.0,153027000.0
Selling General And Administration,3870000000.0,3544000000.0,3568000000.0,3266065000.0
General And Administrative Expense,3870000000.0,3544000000.0,3568000000.0,3266065000.0
Other Gand A,3870000000.0,3544000000.0,3568000000.0,3266065000.0
Gross Profit,5575000000.0,5223000000.0,5322000000.0,4593271000.0
Cost Of Revenue,8291000000.0,7571000000.0,7767000000.0,7035559000.0
Total Revenue,13866000000.0,12794000000.0,13089000000.0,11628830000.0
Operating Revenue,13174000000.0,11933000000.0,13089000000.0,10963713000.0
