,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,867000000.0,486000000.0,582000000.0,501000000.0
Repurchase Of Capital Stock,0.0,0.0,-200000000.0,0.0
Repayment Of Debt,-508000000.0,-633000000.0,-8000000.0,-657000000.0
Issuance Of Debt,1455000000.0,1338000000.0,600000000.0,1250000000.0
Issuance Of Capital Stock,246000000.0,25000000.0,28000000.0,247000000.0
Interest Paid Supplemental Data,378000000.0,311000000.0,272000000.0,274000000.0
Income Tax Paid Supplemental Data,,6000000.0,3000000.0,
End Cash Position,63000000.0,24000000.0,40000000.0,56000000.0
Beginning Cash Position,24000000.0,40000000.0,56000000.0,18000000.0
Changes In Cash,39000000.0,-16000000.0,-16000000.0,38000000.0
Financing Cash Flow,573000000.0,431000000.0,130000000.0,488000000.0
Cash Flow From Continuing Financing Activities,573000000.0,431000000.0,130000000.0,488000000.0
Net Other Financing Charges,3000000.0,2000000.0,-13000000.0,-27000000.0
Cash Dividends Paid,-456000000.0,-428000000.0,-403000000.0,-377000000.0
Common Stock Dividend Paid,-456000000.0,-428000000.0,-403000000.0,-377000000.0
Net Preferred Stock Issuance,0.0,0.0,-200000000.0,0.0
Preferred Stock Payments,0.0,0.0,-200000000.0,0.0
Net Common Stock Issuance,246000000.0,25000000.0,28000000.0,247000000.0
Common Stock Issuance,246000000.0,25000000.0,28000000.0,247000000.0
Net Issuance Payments Of Debt,780000000.0,832000000.0,718000000.0,645000000.0
Net Short Term Debt Issuance,-167000000.0,127000000.0,126000000.0,52000000.0
Net Long Term Debt Issuance,947000000.0,705000000.0,592000000.0,593000000.0
Long Term Debt Payments,-508000000.0,-633000000.0,-8000000.0,-657000000.0
Long Term Debt Issuance,1455000000.0,1338000000.0,600000000.0,1250000000.0
Investing Cash Flow,-1401000000.0,-933000000.0,-728000000.0,-951000000.0
Cash Flow From Continuing Investing Activities,-1401000000.0,-933000000.0,-728000000.0,-951000000.0
Net Other Investing Changes,333000000.0,551000000.0,441000000.0,415000000.0
Net Business Purchase And Sale,-1734000000.0,-1484000000.0,-1169000000.0,-1366000000.0
Sale Of Business,120000000.0,0.0,0.0,
Purchase Of Business,-1854000000.0,-1484000000.0,-1169000000.0,-1366000000.0
Operating Cash Flow,867000000.0,486000000.0,582000000.0,501000000.0
Cash Flow From Continuing Operating Activities,867000000.0,486000000.0,582000000.0,501000000.0
Change In Working Capital,-487000000.0,-867000000.0,-688000000.0,-560000000.0
Change In Other Working Capital,68000000.0,-169000000.0,-8000000.0,173000000.0
Change In Other Current Liabilities,-130000000.0,92000000.0,-83000000.0,-125000000.0
Change In Other Current Assets,173000000.0,-169000000.0,-91000000.0,-137000000.0
Change In Payables And Accrued Expense,-122000000.0,78000000.0,37000000.0,-3000000.0
Change In Payable,-122000000.0,78000000.0,37000000.0,-3000000.0
Change In Account Payable,-122000000.0,78000000.0,37000000.0,-3000000.0
Change In Inventory,-62000000.0,-27000000.0,-13000000.0,
Change In Receivables,-414000000.0,-672000000.0,-530000000.0,-468000000.0
Changes In Account Receivables,-414000000.0,-672000000.0,-530000000.0,-468000000.0
Other Non Cash Items,-39000000.0,-17000000.0,17000000.0,-112000000.0
Deferred Tax,14000000.0,13000000.0,-78000000.0,-66000000.0
Deferred Income Tax,14000000.0,13000000.0,-78000000.0,-66000000.0
Depreciation Amortization Depletion,676000000.0,671000000.0,657000000.0,615000000.0
Depreciation And Amortization,676000000.0,671000000.0,657000000.0,615000000.0
Net Income From Continuing Operations,703000000.0,686000000.0,674000000.0,624000000.0
