,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1098000000.0,556000000.0,564000000.0,849000000.0
Repurchase Of Capital Stock,-17000000.0,-43000000.0,-729000000.0,-199000000.0
Repayment Of Debt,-850000000.0,0.0,-2800000000.0,-1675000000.0
Issuance Of Debt,4000000000.0,500000000.0,0.0,0.0
Issuance Of Capital Stock,18000000.0,28000000.0,34000000.0,398000000.0
Capital Expenditure,-153000000.0,-82000000.0,-70000000.0,-79000000.0
Interest Paid Supplemental Data,1449000000.0,130000000.0,57000000.0,203000000.0
Income Tax Paid Supplemental Data,317000000.0,277000000.0,157000000.0,141000000.0
End Cash Position,9502000000.0,6282000000.0,22679000000.0,15767000000.0
Beginning Cash Position,6282000000.0,22679000000.0,15767000000.0,5818000000.0
Changes In Cash,3220000000.0,-16397000000.0,6912000000.0,9949000000.0
Financing Cash Flow,-1525000000.0,-7083000000.0,4555000000.0,13623000000.0
Cash Flow From Continuing Financing Activities,-1525000000.0,-7083000000.0,4555000000.0,13623000000.0
Net Other Financing Charges,-2000000.0,-2000000.0,4000000.0,-1000000.0
Cash Dividends Paid,-394000000.0,-376000000.0,-392000000.0,-383000000.0
Preferred Stock Dividend Paid,-23000000.0,-23000000.0,-23000000.0,-8000000.0
Common Stock Dividend Paid,-371000000.0,-353000000.0,-369000000.0,-375000000.0
Net Preferred Stock Issuance,,0.0,0.0,394000000.0
Preferred Stock Issuance,,0.0,0.0,394000000.0
Net Common Stock Issuance,1000000.0,-15000000.0,-695000000.0,-195000000.0
Common Stock Payments,-17000000.0,-43000000.0,-729000000.0,-199000000.0
Common Stock Issuance,18000000.0,28000000.0,34000000.0,4000000.0
Net Issuance Payments Of Debt,3504000000.0,3711000000.0,-2800000000.0,-1746000000.0
Net Short Term Debt Issuance,354000000.0,3211000000.0,0.0,-71000000.0
Net Long Term Debt Issuance,3150000000.0,500000000.0,-2800000000.0,-1675000000.0
Long Term Debt Payments,-850000000.0,0.0,-2800000000.0,-1675000000.0
Long Term Debt Issuance,4000000000.0,500000000.0,0.0,0.0
Investing Cash Flow,3494000000.0,-9952000000.0,1723000000.0,-4602000000.0
Cash Flow From Continuing Investing Activities,3494000000.0,-9952000000.0,1723000000.0,-4602000000.0
Net Other Investing Changes,-103000000.0,-87000000.0,126000000.0,67000000.0
Net Investment Purchase And Sale,2485000000.0,-4959000000.0,-2400000000.0,-2454000000.0
Sale Of Investment,2485000000.0,2511000000.0,5536000000.0,3350000000.0
Purchase Of Investment,0.0,-7470000000.0,-7936000000.0,-5804000000.0
Net PPE Purchase And Sale,-153000000.0,-82000000.0,-70000000.0,-79000000.0
Purchase Of PPE,-153000000.0,-82000000.0,-70000000.0,-79000000.0
Operating Cash Flow,1251000000.0,638000000.0,634000000.0,928000000.0
Cash Flow From Continuing Operating Activities,1251000000.0,638000000.0,634000000.0,928000000.0
Change In Working Capital,278000000.0,-635000000.0,-324000000.0,-115000000.0
Change In Other Working Capital,-5000000.0,-614000000.0,-469000000.0,-111000000.0
Change In Payables And Accrued Expense,348000000.0,131000000.0,132000000.0,-29000000.0
Change In Accrued Expense,348000000.0,131000000.0,132000000.0,-29000000.0
Change In Receivables,-65000000.0,-152000000.0,13000000.0,25000000.0
Other Non Cash Items,-36000000.0,-2000000.0,,-1000000.0
Stock Based Compensation,52000000.0,60000000.0,41000000.0,24000000.0
Asset Impairment Charge,,,,-1000000.0
Amortization Of Securities,19000000.0,30000000.0,36000000.0,15000000.0
Deferred Tax,-92000000.0,-27000000.0,79000000.0,-82000000.0
Deferred Income Tax,-92000000.0,-27000000.0,79000000.0,-82000000.0
Depreciation Amortization Depletion,87000000.0,92000000.0,99000000.0,108000000.0
Depreciation And Amortization,87000000.0,92000000.0,99000000.0,108000000.0
Operating Gains Losses,-27000000.0,-91000000.0,-81000000.0,-55000000.0
Pension And Employee Benefit Expense,-27000000.0,-91000000.0,-81000000.0,-55000000.0
Gain Loss On Investment Securities,,,0.0,0.0
Net Income From Continuing Operations,881000000.0,1151000000.0,1168000000.0,497000000.0
