,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,24474000.0,24299000.0,22317000.0,21008000.0
Ordinary Shares Number,83032000.0,82894000.0,84562000.0,85449000.0
Share Issued,107506000.0,107193000.0,106879000.0,106457000.0
Net Debt,493948000.0,1235823000.0,779247000.0,524552000.0
Total Debt,1067353000.0,1470033000.0,1031009000.0,1003252000.0
Tangible Book Value,1034069000.0,149270000.0,231612000.0,336198000.0
Invested Capital,2432410000.0,1957106000.0,1613693000.0,1540568000.0
Working Capital,543707000.0,-134326000.0,192076000.0,479977000.0
Net Tangible Assets,1034069000.0,149270000.0,231612000.0,336198000.0
Capital Lease Obligations,119473000.0,121664000.0,107308000.0,94772000.0
Common Stock Equity,1484530000.0,608737000.0,689992000.0,632088000.0
Total Capitalization,2107413000.0,1303124000.0,1465197000.0,1490580000.0
Total Equity Gross Minority Interest,1484530000.0,608737000.0,689992000.0,632795000.0
Minority Interest,,0.0,0.0,707000.0
Stockholders Equity,1484530000.0,608737000.0,689992000.0,632088000.0
Other Equity Interest,5530000.0,5182000.0,5719000.0,4503000.0
Gains Losses Not Affecting Retained Earnings,-71206000.0,-77796000.0,-53484000.0,-53615000.0
Other Equity Adjustments,-71206000.0,-77796000.0,8641000.0,-53615000.0
Foreign Currency Translation Adjustments,,-87691000.0,-61999000.0,
Minimum Pension Liabilities,,-2776000.0,0.0,
Unrealized Gain Loss,,-172000.0,-126000.0,
Treasury Stock,4474681000.0,4392112000.0,3570691000.0,2799890000.0
Retained Earnings,4444571000.0,3599529000.0,2920440000.0,2175595000.0
Additional Paid In Capital,1569565000.0,1463215000.0,1377320000.0,1294849000.0
Capital Stock,10751000.0,10719000.0,10688000.0,10646000.0
Common Stock,10751000.0,10719000.0,10688000.0,10646000.0
Total Liabilities Net Minority Interest,1775395000.0,2138028000.0,1747211000.0,1661766000.0
Total Non Current Liabilities Net Minority Interest,823848000.0,902225000.0,983632000.0,1079005000.0
Non Current Accrued Expenses,25884000.0,18445000.0,14475000.0,25291000.0
Tradeand Other Payables Non Current,39642000.0,49142000.0,56466000.0,60313000.0
Non Current Deferred Liabilities,35768000.0,39012000.0,50109000.0,57870000.0
Non Current Deferred Revenue,28533000.0,30862000.0,41174000.0,46163000.0
Non Current Deferred Taxes Liabilities,7235000.0,8150000.0,8935000.0,11707000.0
Long Term Debt And Capital Lease Obligation,722554000.0,795626000.0,862582000.0,935531000.0
Long Term Capital Lease Obligation,99671000.0,101239000.0,87377000.0,77039000.0
Long Term Debt,622883000.0,694387000.0,775205000.0,858492000.0
Current Liabilities,951547000.0,1235803000.0,763579000.0,582761000.0
Current Deferred Liabilities,37195000.0,37938000.0,40034000.0,42567000.0
Current Deferred Revenue,37195000.0,37938000.0,40034000.0,42567000.0
Current Debt And Capital Lease Obligation,344799000.0,674407000.0,168427000.0,67721000.0
Current Capital Lease Obligation,19802000.0,20425000.0,19931000.0,17733000.0
Current Debt,324997000.0,653982000.0,148496000.0,49988000.0
Other Current Borrowings,74997000.0,74982000.0,74996000.0,49988000.0
Line Of Credit,250000000.0,579000000.0,73500000.0,0.0
Pensionand Other Post Retirement Benefit Plans Current,174375000.0,142994000.0,182926000.0,167649000.0
Payables And Accrued Expenses,395178000.0,380464000.0,372192000.0,304824000.0
Current Accrued Expenses,197982000.0,221696000.0,213447000.0,187590000.0
Payables,197196000.0,158768000.0,158745000.0,117234000.0
Total Tax Payable,86553000.0,48547000.0,42605000.0,42676000.0
Accounts Payable,110643000.0,110221000.0,116140000.0,74558000.0
Total Assets,3259925000.0,2746765000.0,2437203000.0,2294561000.0
Total Non Current Assets,1764671000.0,1645288000.0,1481548000.0,1231823000.0
Other Non Current Assets,50164000.0,50838000.0,40641000.0,31883000.0
Non Current Deferred Assets,222214000.0,162420000.0,147195000.0,147637000.0
Non Current Deferred Taxes Assets,107364000.0,55215000.0,24784000.0,31549000.0
Non Current Accounts Receivable,167963000.0,148971000.0,123966000.0,98010000.0
Investments And Advances,56193000.0,55500000.0,18598000.0,12065000.0
Other Investments,56193000.0,55500000.0,18598000.0,12065000.0
Goodwill And Other Intangible Assets,450461000.0,459467000.0,458380000.0,295890000.0
Other Intangible Assets,84500000.0,97672000.0,99035000.0,52543000.0
Goodwill,365961000.0,361795000.0,359345000.0,243347000.0
Net PPE,817676000.0,768092000.0,692768000.0,646338000.0
Accumulated Depreciation,-784817000.0,-705914000.0,-648391000.0,-586914000.0
Gross PPE,1602493000.0,1474006000.0,1341159000.0,1233252000.0
Leases,116347000.0,107251000.0,93248000.0,82459000.0
Construction In Progress,79059000.0,97310000.0,62339000.0,39764000.0
Other Properties,115499000.0,118618000.0,105101000.0,91171000.0
Machinery Furniture Equipment,837150000.0,772557000.0,728738000.0,686492000.0
Buildings And Improvements,432038000.0,356049000.0,329091000.0,319384000.0
Land And Improvements,22400000.0,22221000.0,22642000.0,13982000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1495254000.0,1101477000.0,955655000.0,1062738000.0
Other Current Assets,29061000.0,37687000.0,12661000.0,10150000.0
Hedging Assets Current,,13320000.0,6512000.0,
Current Deferred Assets,54081000.0,50776000.0,55417000.0,49489000.0
Prepaid Assets,48370000.0,41742000.0,41997000.0,34556000.0
Inventory,380282000.0,367823000.0,269030000.0,209873000.0
Finished Goods,244901000.0,246986000.0,182206000.0,143513000.0
Work In Process,28989000.0,28041000.0,26397000.0,20374000.0
