,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,250678452.0,221033042.0,180959274.0,193577648.0
Preferred Shares Number,54000000.0,54000000.0,54000000.0,30000000.0
Ordinary Shares Number,1823510423.0,1853155833.0,1893229601.0,1880611227.0
Share Issued,2074188875.0,2074188875.0,2074188875.0,2074188875.0
Net Debt,15659000000.0,,,
Total Debt,59081000000.0,37878000000.0,23769000000.0,13632000000.0
Tangible Book Value,11556000000.0,6162000000.0,24976000000.0,26384000000.0
Invested Capital,90763000000.0,64712000000.0,69982000000.0,61953000000.0
Net Tangible Assets,20747000000.0,15868000000.0,34930000000.0,34117000000.0
Capital Lease Obligations,85000000.0,68000000.0,94000000.0,6000000.0
Common Stock Equity,31767000000.0,26902000000.0,46307000000.0,48327000000.0
Preferred Stock Equity,9191000000.0,9706000000.0,9954000000.0,7733000000.0
Total Capitalization,67001000000.0,57368000000.0,75081000000.0,69686000000.0
Total Equity Gross Minority Interest,40958000000.0,36608000000.0,56261000000.0,56060000000.0
Stockholders Equity,40958000000.0,36608000000.0,56261000000.0,56060000000.0
Gains Losses Not Affecting Retained Earnings,-18131000000.0,-22621000000.0,-1109000000.0,5394000000.0
Other Equity Adjustments,-18131000000.0,-22621000000.0,-1109000000.0,5394000000.0
Treasury Stock,11354000000.0,8639000000.0,5338000000.0,5578000000.0
Retained Earnings,33901000000.0,31066000000.0,25992000000.0,21975000000.0
Additional Paid In Capital,27330000000.0,27075000000.0,26741000000.0,26515000000.0
Capital Stock,9212000000.0,9727000000.0,9975000000.0,7754000000.0
Common Stock,21000000.0,21000000.0,21000000.0,21000000.0
Preferred Stock,9191000000.0,9706000000.0,9954000000.0,7733000000.0
Total Liabilities Net Minority Interest,452220000000.0,515164000000.0,611009000000.0,492949000000.0
Long Term Debt And Capital Lease Obligation,26128000000.0,20828000000.0,18914000000.0,13632000000.0
Long Term Capital Lease Obligation,85000000.0,68000000.0,94000000.0,6000000.0
Long Term Debt,26043000000.0,20760000000.0,18820000000.0,13626000000.0
Current Debt And Capital Lease Obligation,32953000000.0,17050000000.0,4855000000.0,0.0
Current Debt,32953000000.0,17050000000.0,4855000000.0,0.0
Other Current Borrowings,32953000000.0,17050000000.0,4855000000.0,0.0
Payables And Accrued Expenses,84786000000.0,97438000000.0,125671000000.0,104201000000.0
Current Accrued Expenses,,13124000000.0,17791000000.0,17094000000.0
Payables,84786000000.0,97438000000.0,125671000000.0,104201000000.0
Accounts Payable,84786000000.0,97438000000.0,125671000000.0,104201000000.0
Total Assets,493178000000.0,551772000000.0,667270000000.0,549009000000.0
Investments And Advances,266719000000.0,319416000000.0,393164000000.0,339106000000.0
Held To Maturity Securities,155749000000.0,168552000000.0,0.0,0.0
Available For Sale Securities,5057000000.0,3034000000.0,3110000000.0,1706000000.0
Goodwill And Other Intangible Assets,20211000000.0,20740000000.0,21331000000.0,21943000000.0
Other Intangible Assets,8260000000.0,8789000000.0,9379000000.0,9991000000.0
Goodwill,11951000000.0,11951000000.0,11952000000.0,11952000000.0
Net PPE,4320000000.0,4608000000.0,4284000000.0,3820000000.0
Accumulated Depreciation,-3756000000.0,-3233000000.0,-2888000000.0,-2667000000.0
Gross PPE,8076000000.0,7841000000.0,7172000000.0,6487000000.0
Leases,411000000.0,472000000.0,462000000.0,455000000.0
Construction In Progress,213000000.0,274000000.0,429000000.0,325000000.0
Other Properties,2143000000.0,2253000000.0,1909000000.0,1741000000.0
Machinery Furniture Equipment,3375000000.0,2940000000.0,2524000000.0,2314000000.0
Buildings And Improvements,1720000000.0,1693000000.0,1640000000.0,1444000000.0
Land And Improvements,214000000.0,209000000.0,208000000.0,208000000.0
Receivables,73568000000.0,71241000000.0,95292000000.0,67947000000.0
Other Receivables,1764000000.0,2171000000.0,2475000000.0,1748000000.0
Accounts Receivable,71804000000.0,69070000000.0,92817000000.0,66199000000.0
Other Short Term Investments,105913000000.0,147830000000.0,390054000000.0,337400000000.0
Cash And Cash Equivalents,43337000000.0,40195000000.0,62975000000.0,40348000000.0
Cash Cash Equivalents And Federal Funds Sold,75173000000.0,83178000000.0,116924000000.0,90747000000.0
