,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,14344820.0,14451032.0,13872555.0,14111221.0
Ordinary Shares Number,75728593.0,75613956.0,76195441.0,75960542.0
Share Issued,90073413.0,90064988.0,90067996.0,90071763.0
Net Debt,791400000.0,1038500000.0,334900000.0,18600000.0
Total Debt,1445800000.0,1586900000.0,1301300000.0,1155500000.0
Tangible Book Value,-308700000.0,-546600000.0,38100000.0,229000000.0
Invested Capital,4867100000.0,4508000000.0,3993400000.0,3584700000.0
Working Capital,946000000.0,855700000.0,1198000000.0,1258200000.0
Net Tangible Assets,-308700000.0,-546600000.0,38100000.0,229000000.0
Capital Lease Obligations,120100000.0,118200000.0,111000000.0,111000000.0
Common Stock Equity,3541400000.0,3039300000.0,2803100000.0,2540200000.0
Total Capitalization,4866500000.0,4508000000.0,3993400000.0,3584600000.0
Total Equity Gross Minority Interest,3541200000.0,3039600000.0,2803100000.0,2540300000.0
Minority Interest,-200000.0,300000.0,0.0,100000.0
Stockholders Equity,3541400000.0,3039300000.0,2803100000.0,2540200000.0
Gains Losses Not Affecting Retained Earnings,-45800000.0,-126200000.0,-69600000.0,-13500000.0
Other Equity Adjustments,-45800000.0,-126200000.0,-69600000.0,-13500000.0
Treasury Stock,1187000000.0,1184300000.0,1050300000.0,1063900000.0
Retained Earnings,3934300000.0,3531700000.0,3126500000.0,2841500000.0
Additional Paid In Capital,839000000.0,817200000.0,795600000.0,775200000.0
Capital Stock,900000.0,900000.0,900000.0,900000.0
Common Stock,900000.0,900000.0,900000.0,900000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,2324000000.0,2472300000.0,2114100000.0,1874100000.0
Total Non Current Liabilities Net Minority Interest,1823700000.0,1928700000.0,1634100000.0,1475100000.0
Other Non Current Liabilities,21200000.0,20000000.0,25500000.0,28500000.0
Employee Benefits,65100000.0,55100000.0,82200000.0,99400000.0
Non Current Pension And Other Postretirement Benefit Plans,65100000.0,55100000.0,82200000.0,99400000.0
Tradeand Other Payables Non Current,5000000.0,9100000.0,14100000.0,14200000.0
Non Current Deferred Liabilities,309200000.0,279200000.0,228600000.0,194300000.0
Non Current Deferred Revenue,17300000.0,15000000.0,32200000.0,30400000.0
Non Current Deferred Taxes Liabilities,291900000.0,264200000.0,196400000.0,163900000.0
Long Term Debt And Capital Lease Obligation,1423200000.0,1565300000.0,1283700000.0,1138700000.0
Long Term Capital Lease Obligation,98100000.0,96600000.0,93400000.0,94300000.0
Long Term Debt,1325100000.0,1468700000.0,1190300000.0,1044400000.0
Current Liabilities,500300000.0,543600000.0,480000000.0,399000000.0
Current Deferred Liabilities,55900000.0,44700000.0,49000000.0,28400000.0
Current Deferred Revenue,55900000.0,44700000.0,49000000.0,28400000.0
Current Debt And Capital Lease Obligation,22600000.0,21600000.0,17600000.0,16800000.0
Current Capital Lease Obligation,22000000.0,21600000.0,17600000.0,16700000.0
Current Debt,600000.0,,,100000.0
Other Current Borrowings,600000.0,,,100000.0
Pensionand Other Post Retirement Benefit Plans Current,19800000.0,29700000.0,28500000.0,18800000.0
Payables And Accrued Expenses,402000000.0,447600000.0,384900000.0,335000000.0
Current Accrued Expenses,155300000.0,162900000.0,146800000.0,131500000.0
Interest Payable,4500000.0,5500000.0,3600000.0,3600000.0
Payables,246700000.0,284700000.0,238100000.0,203500000.0
Dividends Payable,48500000.0,45600000.0,41400000.0,38100000.0
Total Tax Payable,18500000.0,30200000.0,17900000.0,13400000.0
Income Tax Payable,18500000.0,30200000.0,17900000.0,13400000.0
Accounts Payable,179700000.0,208900000.0,178800000.0,152000000.0
Total Assets,5865200000.0,5511900000.0,4917200000.0,4414400000.0
Total Non Current Assets,4418900000.0,4112600000.0,3239200000.0,2757200000.0
Other Non Current Assets,138500000.0,144600000.0,146900000.0,147700000.0
Goodwill And Other Intangible Assets,3850100000.0,3585900000.0,2765000000.0,2311200000.0
Other Intangible Assets,1011800000.0,947800000.0,597300000.0,415600000.0
Goodwill,2838300000.0,2638100000.0,2167700000.0,1895600000.0
Net PPE,430300000.0,382100000.0,327300000.0,298300000.0
Accumulated Depreciation,-545700000.0,-516700000.0,-504700000.0,-482500000.0
Gross PPE,976000000.0,898800000.0,832000000.0,780800000.0
Construction In Progress,53500000.0,56400000.0,30500000.0,28700000.0
Machinery Furniture Equipment,657000000.0,593000000.0,564500000.0,526000000.0
Buildings And Improvements,234700000.0,214200000.0,197900000.0,192400000.0
Land And Improvements,30800000.0,35200000.0,39100000.0,33700000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1446300000.0,1399300000.0,1678000000.0,1657200000.0
Other Current Assets,63400000.0,55400000.0,95800000.0,48300000.0
Inventory,420800000.0,470900000.0,370400000.0,289900000.0
Finished Goods,108200000.0,115400000.0,93600000.0,87200000.0
Work In Process,44500000.0,54300000.0,47400000.0,29500000.0
Raw Materials,268100000.0,301200000.0,229400000.0,173200000.0
Receivables,427800000.0,442800000.0,356400000.0,293100000.0
Receivables Adjustments Allowances,-7500000.0,-8000000.0,-7200000.0,-6100000.0
Other Receivables,16300000.0,19500000.0,8700000.0,10900000.0
Accounts Receivable,419000000.0,431300000.0,354900000.0,288300000.0
Cash Cash Equivalents And Short Term Investments,534300000.0,430200000.0,855400000.0,1025900000.0
Cash And Cash Equivalents,534300000.0,430200000.0,855400000.0,1025900000.0
