,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1204100000.0,1096800000.0,1347200000.0,1092600000.0
Repurchase Of Capital Stock,-692200000.0,-126400000.0,0.0,0.0
Repayment Of Debt,-120200000.0,-1518700000.0,-2654800000.0,-1750000000.0
Issuance Of Debt,499800000.0,83000000.0,1599800000.0,1497100000.0
Capital Expenditure,-377500000.0,-187900000.0,-152000000.0,-111900000.0
End Cash Position,415800000.0,375700000.0,478500000.0,802100000.0
Beginning Cash Position,375700000.0,478500000.0,802100000.0,617900000.0
Effect Of Exchange Rate Changes,900000.0,-14500000.0,-13200000.0,15300000.0
Changes In Cash,39200000.0,-88300000.0,-310400000.0,168900000.0
Financing Cash Flow,-763500000.0,-843800000.0,-1306000000.0,-421800000.0
Cash From Discontinued Financing Activities,0.0,-68100000.0,0.0,-1600000.0
Cash Flow From Continuing Financing Activities,-763500000.0,-775700000.0,-1306000000.0,-420200000.0
Net Other Financing Charges,-26100000.0,534500000.0,-173400000.0,-98600000.0
Proceeds From Stock Option Exercised,101100000.0,78100000.0,122500000.0,129800000.0
Cash Dividends Paid,-200900000.0,-201200000.0,-200100000.0,-198500000.0
Common Stock Dividend Paid,-200900000.0,-201200000.0,-200100000.0,-198500000.0
Net Common Stock Issuance,-692200000.0,-126400000.0,0.0,0.0
Common Stock Payments,-692200000.0,-126400000.0,0.0,0.0
Net Issuance Payments Of Debt,54600000.0,-1060700000.0,-1055000000.0,-252900000.0
Net Short Term Debt Issuance,-325000000.0,375000000.0,0.0,
Net Long Term Debt Issuance,379600000.0,-1435700000.0,-1055000000.0,-252900000.0
Long Term Debt Payments,-120200000.0,-1518700000.0,-2654800000.0,-1750000000.0
Long Term Debt Issuance,499800000.0,83000000.0,1599800000.0,1497100000.0
Investing Cash Flow,-778900000.0,-529200000.0,-503600000.0,-613800000.0
Cash From Discontinued Investing Activities,0.0,-7200000.0,-60300000.0,-49500000.0
Cash Flow From Continuing Investing Activities,-778900000.0,-522000000.0,-443300000.0,-564300000.0
Net Other Investing Changes,11800000.0,-65400000.0,-19600000.0,-19800000.0
Net Investment Purchase And Sale,-278300000.0,-168900000.0,-271700000.0,-205500000.0
Sale Of Investment,33400000.0,89400000.0,1900000.0,53500000.0
Purchase Of Investment,-311700000.0,-258300000.0,-273600000.0,-259000000.0
Net Business Purchase And Sale,-134900000.0,-99800000.0,0.0,-227100000.0
Purchase Of Business,-134900000.0,-99800000.0,0.0,-227100000.0
Net Intangibles Purchase And Sale,-86400000.0,0.0,-8400000.0,-400000.0
Purchase Of Intangibles,-86400000.0,0.0,-8400000.0,-400000.0
Net PPE Purchase And Sale,-291100000.0,-187900000.0,-143600000.0,-111900000.0
Purchase Of PPE,-291100000.0,-187900000.0,-143600000.0,-111900000.0
Operating Cash Flow,1581600000.0,1284700000.0,1499200000.0,1204500000.0
Cash From Discontinued Operating Activities,0.0,-71500000.0,94900000.0,128900000.0
Cash Flow From Continuing Operating Activities,1581600000.0,1356200000.0,1404300000.0,1075600000.0
Change In Working Capital,-396200000.0,-311400000.0,-134200000.0,-429800000.0
Change In Other Working Capital,-48600000.0,-154100000.0,-171500000.0,-232800000.0
Change In Payables And Accrued Expense,-55300000.0,103000000.0,86500000.0,-96300000.0
Change In Payable,,,,-386200000.0
Change In Account Payable,,,,-95100000.0
Change In Tax Payable,,,,-291100000.0
Change In Income Tax Payable,,,,-291100000.0
Change In Inventory,-240400000.0,-75600000.0,-8400000.0,-34500000.0
Change In Receivables,-51900000.0,-184700000.0,-40800000.0,-66200000.0
Stock Based Compensation,99800000.0,105000000.0,76000000.0,73800000.0
Asset Impairment Charge,0.0,292800000.0,16300000.0,503000000.0
Deferred Tax,-96300000.0,-64400000.0,-102100000.0,39400000.0
Deferred Income Tax,-96300000.0,-64400000.0,-102100000.0,39400000.0
Depreciation Amortization Depletion,951700000.0,926400000.0,937700000.0,898400000.0
Depreciation And Amortization,951700000.0,926400000.0,937700000.0,898400000.0
Operating Gains Losses,-2500000.0,116600000.0,165100000.0,
Gain Loss On Investment Securities,,116600000.0,,
Gain Loss On Sale Of Business,-2500000.0,116600000.0,0.0,
Net Income From Continuing Operations,1025100000.0,291200000.0,445500000.0,-9200000.0
