,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,23575299.0,22318881.0,20390882.0,19542488.0
Ordinary Shares Number,148500074.0,149756492.0,151684491.0,152532885.0
Share Issued,172075373.0,172075373.0,172075373.0,172075373.0
Total Debt,9702000000.0,8489000000.0,9318000000.0,8019000000.0
Tangible Book Value,5565000000.0,4101000000.0,3889000000.0,2469000000.0
Invested Capital,47265000000.0,44398000000.0,45139000000.0,42547000000.0
Working Capital,17933000000.0,16573000000.0,18796000000.0,27678000000.0
Net Tangible Assets,5565000000.0,4101000000.0,3889000000.0,2469000000.0
Capital Lease Obligations,1784000000.0,1835000000.0,1872000000.0,755000000.0
Common Stock Equity,39347000000.0,37744000000.0,37693000000.0,35283000000.0
Total Capitalization,47265000000.0,44398000000.0,45139000000.0,42547000000.0
Total Equity Gross Minority Interest,41240000000.0,38785000000.0,38893000000.0,37656000000.0
Minority Interest,1893000000.0,1041000000.0,1200000000.0,2373000000.0
Stockholders Equity,39347000000.0,37744000000.0,37693000000.0,35283000000.0
Gains Losses Not Affecting Retained Earnings,-840000000.0,-1101000000.0,-550000000.0,-337000000.0
Other Equity Adjustments,-840000000.0,-1101000000.0,-550000000.0,-337000000.0
Treasury Stock,11991000000.0,10805000000.0,9087000000.0,8009000000.0
Retained Earnings,32343000000.0,29876000000.0,27688000000.0,24334000000.0
Additional Paid In Capital,19833000000.0,19772000000.0,19640000000.0,19293000000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Preferred Stock,,,,0.0
Total Liabilities Net Minority Interest,81971000000.0,78843000000.0,113755000000.0,139326000000.0
Total Non Current Liabilities Net Minority Interest,80731000000.0,77549000000.0,112358000000.0,138298000000.0
Other Non Current Liabilities,65130000000.0,63407000000.0,97331000000.0,124107000000.0
Preferred Securities Outside Stock Equity,,,,2322000000.0
Employee Benefits,2393000000.0,2272000000.0,2951000000.0,2499000000.0
Non Current Deferred Liabilities,3506000000.0,3381000000.0,2758000000.0,3673000000.0
Non Current Deferred Taxes Liabilities,3506000000.0,3381000000.0,2758000000.0,3673000000.0
Long Term Debt And Capital Lease Obligation,9702000000.0,8489000000.0,9318000000.0,8019000000.0
Long Term Capital Lease Obligation,1784000000.0,1835000000.0,1872000000.0,755000000.0
Long Term Debt,7918000000.0,6654000000.0,7446000000.0,7264000000.0
Current Liabilities,1240000000.0,1294000000.0,1397000000.0,1028000000.0
Payables And Accrued Expenses,1240000000.0,1294000000.0,1397000000.0,1028000000.0
Total Assets,123211000000.0,117628000000.0,152648000000.0,176982000000.0
Total Non Current Assets,104038000000.0,99761000000.0,132455000000.0,148276000000.0
Other Non Current Assets,59946000000.0,57527000000.0,89006000000.0,107213000000.0
Investments And Advances,7777000000.0,6044000000.0,7262000000.0,6919000000.0
Other Investments,844000000.0,844000000.0,,
Investmentin Financial Assets,4177000000.0,3305000000.0,,
Held To Maturity Securities,617000000.0,544000000.0,,
Available For Sale Securities,1975000000.0,1550000000.0,,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1585000000.0,1211000000.0,,
Long Term Equity Investment,2756000000.0,1895000000.0,,
Goodwill And Other Intangible Assets,33782000000.0,33643000000.0,33804000000.0,32814000000.0
Other Intangible Assets,18258000000.0,18302000000.0,18453000000.0,18263000000.0
Goodwill,15524000000.0,15341000000.0,15351000000.0,14551000000.0
Net PPE,2533000000.0,2547000000.0,2383000000.0,1330000000.0
Accumulated Depreciation,-1439000000.0,-1390000000.0,-1256000000.0,-1098000000.0
Gross PPE,3972000000.0,3937000000.0,3639000000.0,2428000000.0
Leases,1036000000.0,613000000.0,614000000.0,593000000.0
Construction In Progress,66000000.0,417000000.0,159000000.0,46000000.0
Other Properties,1421000000.0,1516000000.0,1621000000.0,649000000.0
Machinery Furniture Equipment,1379000000.0,1321000000.0,1175000000.0,1071000000.0
Buildings And Improvements,64000000.0,64000000.0,64000000.0,63000000.0
Land And Improvements,6000000.0,6000000.0,6000000.0,6000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,19173000000.0,17867000000.0,20193000000.0,28706000000.0
Restricted Cash,4650000000.0,5856000000.0,7081000000.0,16507000000.0
Receivables,3916000000.0,3264000000.0,3789000000.0,3535000000.0
Loans Receivable,205000000.0,,,
Accounts Receivable,3916000000.0,3264000000.0,3789000000.0,3535000000.0
Cash Cash Equivalents And Short Term Investments,10607000000.0,8747000000.0,9323000000.0,8664000000.0
Other Short Term Investments,1871000000.0,1331000000.0,,
Cash And Cash Equivalents,8736000000.0,7416000000.0,9323000000.0,8664000000.0
