,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,795000000.0,912000000.0,-135000000.0,-806000000.0
Repurchase Of Capital Stock,-182000000.0,-27000000.0,0.0,-169000000.0
Repayment Of Debt,-7000000.0,-685000000.0,-1200000000.0,-1212000000.0
Issuance Of Debt,0.0,0.0,443000000.0,2985000000.0
Issuance Of Capital Stock,1000000.0,1000000.0,138000000.0,0.0
Capital Expenditure,-646000000.0,-504000000.0,-427000000.0,-499000000.0
End Cash Position,1363000000.0,874000000.0,953000000.0,2476000000.0
Beginning Cash Position,874000000.0,953000000.0,2476000000.0,1750000000.0
Effect Of Exchange Rate Changes,2000000.0,-3000000.0,0.0,-3000000.0
Changes In Cash,487000000.0,-76000000.0,-1523000000.0,729000000.0
Financing Cash Flow,-771000000.0,-874000000.0,-657000000.0,1231000000.0
Cash Flow From Continuing Financing Activities,-771000000.0,-874000000.0,-657000000.0,1231000000.0
Net Other Financing Charges,-36000000.0,-13000000.0,-38000000.0,-53000000.0
Cash Dividends Paid,-547000000.0,-150000000.0,0.0,-320000000.0
Common Stock Dividend Paid,-547000000.0,-150000000.0,0.0,-320000000.0
Net Preferred Stock Issuance,,0.0,0.0,-22000000.0
Preferred Stock Payments,,0.0,0.0,-22000000.0
Net Common Stock Issuance,-181000000.0,-26000000.0,138000000.0,-147000000.0
Common Stock Payments,-182000000.0,-27000000.0,0.0,-147000000.0
Common Stock Issuance,1000000.0,1000000.0,138000000.0,0.0
Net Issuance Payments Of Debt,-7000000.0,-685000000.0,-757000000.0,1773000000.0
Net Short Term Debt Issuance,,,-800000000.0,1483000000.0
Short Term Debt Payments,,,-800000000.0,-762000000.0
Short Term Debt Issuance,,,0.0,2245000000.0
Net Long Term Debt Issuance,-7000000.0,-685000000.0,-757000000.0,290000000.0
Long Term Debt Payments,-7000000.0,-685000000.0,-1200000000.0,-450000000.0
Long Term Debt Issuance,0.0,0.0,443000000.0,740000000.0
Investing Cash Flow,-183000000.0,-618000000.0,-1158000000.0,-195000000.0
Cash Flow From Continuing Investing Activities,-183000000.0,-618000000.0,-1158000000.0,-195000000.0
Net Other Investing Changes,458000000.0,187000000.0,727000000.0,304000000.0
Net Business Purchase And Sale,5000000.0,-301000000.0,-1458000000.0,0.0
Sale Of Business,5000000.0,0.0,0.0,0.0
Purchase Of Business,0.0,-301000000.0,-1458000000.0,0.0
Capital Expenditure Reported,-646000000.0,-504000000.0,-427000000.0,-499000000.0
Operating Cash Flow,1441000000.0,1416000000.0,292000000.0,-307000000.0
Cash Flow From Continuing Operating Activities,1441000000.0,1416000000.0,292000000.0,-307000000.0
Dividend Received Cfo,31000000.0,30000000.0,21000000.0,10000000.0
Change In Working Capital,-114000000.0,49000000.0,-101000000.0,41000000.0
Change In Other Working Capital,-40000000.0,15000000.0,-151000000.0,96000000.0
Change In Other Current Liabilities,-71000000.0,14000000.0,40000000.0,-22000000.0
Change In Other Current Assets,-3000000.0,20000000.0,10000000.0,-33000000.0
Other Non Cash Items,21000000.0,-13000000.0,-296000000.0,-200000000.0
Stock Based Compensation,30000000.0,26000000.0,18000000.0,17000000.0
Deferred Tax,26000000.0,20000000.0,-93000000.0,-165000000.0
Deferred Income Tax,26000000.0,20000000.0,-93000000.0,-165000000.0
Depreciation Amortization Depletion,697000000.0,664000000.0,762000000.0,665000000.0
Depreciation And Amortization,697000000.0,664000000.0,762000000.0,665000000.0
Operating Gains Losses,-2000000.0,-3000000.0,-8000000.0,66000000.0
Earnings Losses From Equity Investments,-6000000.0,-3000000.0,-31000000.0,30000000.0
Net Foreign Currency Exchange Gain Loss,,,,0.0
Net Income From Continuing Operations,752000000.0,643000000.0,-11000000.0,-741000000.0
