,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1351897514.0,1351024943.0,1350509249.0,1350315580.0
Ordinary Shares Number,915013646.0,906091977.0,898068599.0,892653424.0
Share Issued,2266911160.0,2257116920.0,2248577848.0,2242969004.0
Net Debt,43479000000.0,43063000000.0,45053000000.0,48145000000.0
Total Debt,59935000000.0,54013000000.0,55139000000.0,65088000000.0
Tangible Book Value,-48681000000.0,-45189000000.0,-49253000000.0,-46907000000.0
Invested Capital,79080000000.0,72893000000.0,70604000000.0,81930000000.0
Working Capital,-1214000000.0,-2387000000.0,-4080000000.0,-704000000.0
Net Tangible Assets,-48681000000.0,-45189000000.0,-49253000000.0,-46907000000.0
Capital Lease Obligations,3388000000.0,3064000000.0,3436000000.0,3755000000.0
Common Stock Equity,22533000000.0,21944000000.0,18901000000.0,20597000000.0
Total Capitalization,72654000000.0,68133000000.0,63818000000.0,74814000000.0
Total Equity Gross Minority Interest,22613000000.0,22021000000.0,18996000000.0,20726000000.0
Minority Interest,80000000.0,77000000.0,95000000.0,129000000.0
Stockholders Equity,22533000000.0,21944000000.0,18901000000.0,20597000000.0
Other Equity Interest,-1000000.0,,-1000000.0,
Gains Losses Not Affecting Retained Earnings,-18761000000.0,-16740000000.0,-23234000000.0,-29337000000.0
Other Equity Adjustments,-18761000000.0,-16740000000.0,-23234000000.0,-29337000000.0
Treasury Stock,169624000000.0,169484000000.0,169392000000.0,169339000000.0
Retained Earnings,151276000000.0,149825000000.0,154209000000.0,162717000000.0
Capital Stock,59643000000.0,58343000000.0,57319000000.0,56556000000.0
Common Stock,59643000000.0,58343000000.0,57319000000.0,56556000000.0
Total Liabilities Net Minority Interest,112628000000.0,105222000000.0,113005000000.0,135245000000.0
Total Non Current Liabilities Net Minority Interest,78506000000.0,73717000000.0,79386000000.0,95376000000.0
Other Non Current Liabilities,1164000000.0,1206000000.0,1295000000.0,1272000000.0
Liabilities Heldfor Sale Non Current,,,0.0,3317000000.0
Derivative Product Liabilities,299000000.0,488000000.0,103000000.0,40000000.0
Employee Benefits,12553000000.0,11206000000.0,16480000000.0,19204000000.0
Non Current Pension And Other Postretirement Benefit Plans,12245000000.0,10903000000.0,16121000000.0,18819000000.0
Non Current Accrued Expenses,206000000.0,243000000.0,253000000.0,279000000.0
Tradeand Other Payables Non Current,,90000000.0,72000000.0,253000000.0
Non Current Deferred Liabilities,4679000000.0,5791000000.0,7533000000.0,8716000000.0
Non Current Deferred Revenue,3533000000.0,3499000000.0,3577000000.0,3758000000.0
Non Current Deferred Taxes Liabilities,1146000000.0,2292000000.0,3956000000.0,4958000000.0
Long Term Debt And Capital Lease Obligation,52689000000.0,48379000000.0,47379000000.0,56937000000.0
Long Term Capital Lease Obligation,2568000000.0,2190000000.0,2462000000.0,2720000000.0
Long Term Debt,50121000000.0,46189000000.0,44917000000.0,54217000000.0
Long Term Provisions,6916000000.0,6404000000.0,6271000000.0,5358000000.0
