,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-46438000.0,210000.0,-2120000.0,-5356000.0
Tax Rate For Calcs,0.214,0.21,0.212,0.206
Total Unusual Items,-217000000.0,1000000.0,-10000000.0,-26000000.0
Total Unusual Items Excluding Goodwill,-217000000.0,1000000.0,-10000000.0,-26000000.0
Net Income From Continuing Operation Net Minority Interest,2349000000.0,2446000000.0,2770000000.0,1427000000.0
Reconciled Depreciation,462000000.0,436000000.0,349000000.0,492000000.0
Net Interest Income,5827000000.0,5609000000.0,4770000000.0,4782000000.0
Interest Expense,3933000000.0,978000000.0,441000000.0,790000000.0
Interest Income,9760000000.0,6587000000.0,5211000000.0,5572000000.0
Normalized Income,2519562000.0,2445210000.0,2777880000.0,1447644000.0
Net Income From Continuing And Discontinued Operation,2349000000.0,2446000000.0,2770000000.0,1427000000.0
Rent Expense Supplemental,121000000.0,131000000.0,137000000.0,140000000.0
Diluted Average Shares,687678291.0,694952000.0,711198000.0,719735000.0
Basic Average Shares,684172079.0,688634000.0,702189000.0,714730000.0
Diluted EPS,3.22,3.35,3.73,1.83
Basic EPS,3.23,3.38,3.78,1.84
Diluted NI Availto Com Stockholders,2212000000.0,2328000000.0,2652000000.0,1317000000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,2212000000.0,2328000000.0,2652000000.0,1317000000.0
Otherunder Preferred Stock Dividend,,2000000.0,7000000.0,6000000.0
Preferred Stock Dividends,137000000.0,116000000.0,111000000.0,104000000.0
Net Income,2349000000.0,2446000000.0,2770000000.0,1427000000.0
Net Income Including Noncontrolling Interests,2349000000.0,2446000000.0,2770000000.0,1427000000.0
Net Income Continuous Operations,2349000000.0,2446000000.0,2770000000.0,1427000000.0
Tax Provision,639000000.0,647000000.0,747000000.0,370000000.0
Pretax Income,2988000000.0,3093000000.0,3517000000.0,1797000000.0
Special Income Charges,-217000000.0,1000000.0,-10000000.0,-26000000.0
Gain On Sale Of Business,,,,0.0
Other Special Charges,217000000.0,-1000000.0,10000000.0,26000000.0
Restructuring And Mergern Acquisition,,,,16000000.0
Gain On Sale Of Security,-32000000.0,-98000000.0,-14000000.0,36000000.0
Depreciation Amortization Depletion Income Statement,43000000.0,47000000.0,44000000.0,48000000.0
Depreciation And Amortization In Income Statement,43000000.0,47000000.0,44000000.0,48000000.0
Amortization,43000000.0,47000000.0,44000000.0,48000000.0
Amortization Of Intangibles Income Statement,43000000.0,47000000.0,44000000.0,48000000.0
Selling General And Administration,3102000000.0,2935000000.0,2984000000.0,2952000000.0
Selling And Marketing Expense,126000000.0,118000000.0,107000000.0,104000000.0
General And Administrative Expense,2976000000.0,2817000000.0,2877000000.0,2848000000.0
Other Gand A,,,,151000000.0
Insurance And Claims,161000000.0,132000000.0,114000000.0,118000000.0
Rent And Landing Fees,121000000.0,131000000.0,137000000.0,140000000.0
Salaries And Wages,2694000000.0,2554000000.0,2626000000.0,2590000000.0
Total Revenue,8410000000.0,8059000000.0,7506000000.0,7243000000.0
Operating Revenue,8410000000.0,8059000000.0,7506000000.0,7243000000.0
Occupancy And Equipment,479000000.0,452000000.0,450000000.0,480000000.0
Professional Expense And Contract Services Expense,53000000.0,54000000.0,63000000.0,49000000.0
Other Non Interest Expense,1087000000.0,984000000.0,891000000.0,880000000.0
