,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,772879000.0,384146000.0,635997000.0,540187000.0
Repurchase Of Capital Stock,-71920000.0,-819711000.0,-746777000.0,-182815000.0
Repayment Of Debt,-75000000.0,-75000000.0,-50000000.0,0.0
Issuance Of Debt,,505500000.0,0.0,200000000.0
Capital Expenditure,-133631000.0,-158838000.0,-119549000.0,-107876000.0
End Cash Position,453932000.0,112546000.0,144454000.0,383928000.0
Beginning Cash Position,112546000.0,144454000.0,383928000.0,90326000.0
Effect Of Exchange Rate Changes,2126000.0,-8606000.0,-4639000.0,3331000.0
Changes In Cash,339260000.0,-23302000.0,-234835000.0,290271000.0
Financing Cash Flow,-441996000.0,-370936000.0,-697414000.0,-248416000.0
Cash Flow From Continuing Financing Activities,-441996000.0,-370936000.0,-697414000.0,-248416000.0
Net Other Financing Charges,-13110000.0,-17472000.0,-20702000.0,-27304000.0
Proceeds From Stock Option Exercised,47034000.0,35747000.0,46565000.0,51328000.0
Net Common Stock Issuance,-71920000.0,-819711000.0,-746777000.0,-182815000.0
Common Stock Payments,-71920000.0,-819711000.0,-746777000.0,-182815000.0
Net Issuance Payments Of Debt,-404000000.0,430500000.0,23500000.0,-89625000.0
Net Short Term Debt Issuance,-329000000.0,505500000.0,73500000.0,-289625000.0
Short Term Debt Payments,,,,-289625000.0
Short Term Debt Issuance,,505500000.0,73500000.0,
Net Long Term Debt Issuance,-75000000.0,-75000000.0,-50000000.0,200000000.0
Long Term Debt Payments,-75000000.0,-75000000.0,-50000000.0,0.0
Long Term Debt Issuance,,0.0,0.0,200000000.0
Investing Cash Flow,-125254000.0,-195350000.0,-292967000.0,-109376000.0
Cash Flow From Continuing Investing Activities,-125254000.0,-195350000.0,-292967000.0,-109376000.0
Net Investment Purchase And Sale,8377000.0,0.0,0.0,
Sale Of Investment,8377000.0,0.0,0.0,
Net Business Purchase And Sale,0.0,-36512000.0,-173418000.0,-1500000.0
Purchase Of Business,0.0,-11512000.0,-173418000.0,-1500000.0
Net Intangibles Purchase And Sale,0.0,-10000000.0,0.0,-918000.0
Purchase Of Intangibles,0.0,-10000000.0,0.0,-918000.0
Net PPE Purchase And Sale,-133631000.0,-148838000.0,-119549000.0,-106958000.0
Purchase Of PPE,-133631000.0,-148838000.0,-119549000.0,-106958000.0
Operating Cash Flow,906510000.0,542984000.0,755546000.0,648063000.0
Cash Flow From Continuing Operating Activities,906510000.0,542984000.0,755546000.0,648063000.0
Change In Working Capital,-72429000.0,-273530000.0,-137523000.0,-31761000.0
Change In Other Working Capital,10650000.0,-113868000.0,-62696000.0,46865000.0
Change In Payables And Accrued Expense,-557000.0,3467000.0,11233000.0,981000.0
Change In Payable,-557000.0,3467000.0,11233000.0,981000.0
Change In Account Payable,-557000.0,3467000.0,11233000.0,981000.0
Change In Inventory,-28651000.0,-121731000.0,-52919000.0,-18885000.0
Change In Receivables,-53871000.0,-41398000.0,-33141000.0,-60722000.0
Changes In Account Receivables,-53871000.0,-41398000.0,-33141000.0,-60722000.0
Other Non Cash Items,520000.0,2645000.0,2619000.0,1379000.0
Stock Based Compensation,59739000.0,49770000.0,37755000.0,30951000.0
Provisionand Write Offof Assets,5552000.0,5829000.0,1484000.0,4946000.0
Asset Impairment Charge,1484000.0,2346000.0,5148000.0,2501000.0
Deferred Tax,-48306000.0,-35065000.0,-3377000.0,-38082000.0
Deferred Income Tax,-48306000.0,-35065000.0,-3377000.0,-38082000.0
Depreciation Amortization Depletion,114908000.0,111900000.0,104596000.0,95998000.0
Depreciation And Amortization,114908000.0,111900000.0,104596000.0,95998000.0
Net Income From Continuing Operations,845042000.0,679089000.0,744844000.0,582131000.0
