,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.248,0.252,0.255,0.254
Normalized EBITDA,1972689000.0,2118978000.0,1650049000.0,1165413000.0
Total Unusual Items,,,,-42364000.0
Total Unusual Items Excluding Goodwill,,,,-42364000.0
Net Income From Continuing Operation Net Minority Interest,1239502000.0,1377159000.0,1034375000.0,672682000.0
Reconciled Depreciation,324449000.0,276066000.0,259899000.0,261267000.0
Reconciled Cost Of Revenue,3793953000.0,4003951000.0,3481268000.0,2786531000.0
EBITDA,1972689000.0,2118978000.0,1650049000.0,1165413000.0
EBIT,1648240000.0,1842912000.0,1390150000.0,904146000.0
Net Interest Income,12335000.0,3321000.0,-941000.0,-952000.0
Interest Expense,464000.0,1563000.0,1727000.0,2782000.0
Interest Income,12799000.0,4884000.0,786000.0,1830000.0
Normalized Income,1239502000.0,1377159000.0,1034375000.0,672682000.0
Net Income From Continuing And Discontinued Operation,1239502000.0,1377159000.0,1034375000.0,672682000.0
Total Expenses,4225479000.0,4419445000.0,3864726000.0,3108247000.0
Total Operating Income As Reported,1640673000.0,1840632000.0,1391602000.0,906882000.0
Diluted Average Shares,220180424.0,226156000.0,232820000.0,236986000.0
Basic Average Shares,218842490.0,224682000.0,231302000.0,235474000.0
Diluted EPS,5.63,6.09,4.445,2.84
Basic EPS,5.665,6.13,4.47,2.855
Diluted NI Availto Com Stockholders,1239502000.0,1377159000.0,1034375000.0,672682000.0
Net Income Common Stockholders,1239502000.0,1377159000.0,1034375000.0,672682000.0
Net Income,1239502000.0,1377159000.0,1034375000.0,672682000.0
Net Income Including Noncontrolling Interests,1239502000.0,1377159000.0,1034375000.0,672682000.0
Net Income Continuous Operations,1239502000.0,1377159000.0,1034375000.0,672682000.0
Tax Provision,408274000.0,464190000.0,354048000.0,228682000.0
Pretax Income,1647776000.0,1841349000.0,1388423000.0,901364000.0
Other Income Expense,-5232000.0,-2604000.0,-2238000.0,-4566000.0
Other Non Operating Income Expenses,-5232000.0,-2604000.0,-2238000.0,-4566000.0
Special Income Charges,,,,-42364000.0
Other Special Charges,,,,42364000.0
Net Non Operating Interest Income Expense,12335000.0,3321000.0,-941000.0,-952000.0
Interest Expense Non Operating,464000.0,1563000.0,1727000.0,2782000.0
Interest Income Non Operating,12799000.0,4884000.0,786000.0,1830000.0
Operating Income,1640673000.0,1840632000.0,1391602000.0,906882000.0
Operating Expense,431526000.0,415494000.0,383458000.0,321716000.0
Other Operating Expenses,4831000.0,15372000.0,26249000.0,20588000.0
Other Taxes,145642000.0,141239000.0,133452000.0,116943000.0
Selling General And Administration,281053000.0,258883000.0,223757000.0,184185000.0
General And Administrative Expense,281053000.0,258883000.0,223757000.0,184185000.0
Other Gand A,205685000.0,200582000.0,170208000.0,141821000.0
Insurance And Claims,75368000.0,58301000.0,53549000.0,42364000.0
Gross Profit,2072199000.0,2256126000.0,1775060000.0,1228598000.0
Cost Of Revenue,3793953000.0,4003951000.0,3481268000.0,2786531000.0
Total Revenue,5866152000.0,6260077000.0,5256328000.0,4015129000.0
Operating Revenue,5866152000.0,6260077000.0,5256328000.0,4015129000.0
