,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Preferred Shares Number,7000.0,7000.0,7000.0,7000.0
Ordinary Shares Number,1008486000.0,1001688000.0,1023512000.0,1096921000.0
Share Issued,1008486000.0,1001688000.0,1023512000.0,1096921000.0
Net Debt,17754000000.0,19321000000.0,28628000000.0,31431000000.0
Total Debt,20256000000.0,20916000000.0,29367000000.0,32216000000.0
Tangible Book Value,-7017000000.0,-8449000000.0,-11116000000.0,-15927000000.0
Invested Capital,20405000000.0,30946000000.0,40822000000.0,42999000000.0
Working Capital,1241000000.0,554000000.0,4367000000.0,-3458000000.0
Net Tangible Assets,-7017000000.0,-8449000000.0,-11116000000.0,-15927000000.0
Capital Lease Obligations,268000000.0,344000000.0,385000000.0,379000000.0
Common Stock Equity,417000000.0,10374000000.0,11840000000.0,11162000000.0
Total Capitalization,20248000000.0,30792000000.0,39268000000.0,40572000000.0
Total Equity Gross Minority Interest,417000000.0,10374000000.0,11840000000.0,11162000000.0
Stockholders Equity,417000000.0,10374000000.0,11840000000.0,11162000000.0
Gains Losses Not Affecting Retained Earnings,-810000000.0,-1099000000.0,-2158000000.0,-2813000000.0
Other Equity Adjustments,-810000000.0,-1099000000.0,-2158000000.0,-2813000000.0
Retained Earnings,-17907000000.0,-7609000000.0,-5998000000.0,-8031000000.0
Additional Paid In Capital,18126000000.0,18080000000.0,18972000000.0,20909000000.0
Capital Stock,1008000000.0,1002000000.0,1024000000.0,1097000000.0
Common Stock,1008000000.0,1002000000.0,1024000000.0,1097000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,33601000000.0,35238000000.0,46153000000.0,48232000000.0
Total Non Current Liabilities Net Minority Interest,30067000000.0,30341000000.0,38984000000.0,41598000000.0
Other Non Current Liabilities,2650000000.0,2611000000.0,3797000000.0,4290000000.0
Employee Benefits,2490000000.0,2391000000.0,3710000000.0,4556000000.0
Non Current Pension And Other Postretirement Benefit Plans,2490000000.0,2391000000.0,3710000000.0,4556000000.0
Non Current Deferred Liabilities,5096000000.0,4921000000.0,4049000000.0,3342000000.0
Non Current Deferred Revenue,1969000000.0,1758000000.0,,
Non Current Deferred Taxes Liabilities,3127000000.0,3163000000.0,4049000000.0,3342000000.0
Long Term Debt And Capital Lease Obligation,19831000000.0,20418000000.0,27428000000.0,29410000000.0
Long Term Debt,19831000000.0,20418000000.0,27428000000.0,29410000000.0
Current Liabilities,3534000000.0,4897000000.0,7169000000.0,6634000000.0
Other Current Liabilities,213000000.0,728000000.0,2489000000.0,328000000.0
Current Deferred Liabilities,647000000.0,596000000.0,617000000.0,753000000.0
Current Deferred Revenue,647000000.0,596000000.0,617000000.0,753000000.0
Current Debt And Capital Lease Obligation,425000000.0,498000000.0,1939000000.0,2806000000.0
Current Capital Lease Obligation,268000000.0,344000000.0,385000000.0,379000000.0
Current Debt,157000000.0,154000000.0,1554000000.0,2427000000.0
Other Current Borrowings,157000000.0,154000000.0,1554000000.0,2427000000.0
Payables And Accrued Expenses,2249000000.0,3075000000.0,2124000000.0,2747000000.0
Current Accrued Expenses,864000000.0,873000000.0,1138000000.0,1299000000.0
Interest Payable,168000000.0,181000000.0,278000000.0,291000000.0
Payables,1385000000.0,2202000000.0,986000000.0,1448000000.0
Total Tax Payable,251000000.0,1158000000.0,228000000.0,314000000.0
Accounts Payable,1134000000.0,1044000000.0,758000000.0,1134000000.0
Total Assets,34018000000.0,45612000000.0,57993000000.0,59394000000.0
Total Non Current Assets,29243000000.0,40161000000.0,46457000000.0,56218000000.0
Other Non Current Assets,2051000000.0,2172000000.0,2606000000.0,2791000000.0
Goodwill And Other Intangible Assets,7434000000.0,18823000000.0,22956000000.0,27089000000.0
Other Intangible Assets,5470000000.0,6166000000.0,6970000000.0,8219000000.0
Goodwill,1964000000.0,12657000000.0,15986000000.0,18870000000.0
Net PPE,19758000000.0,19166000000.0,20895000000.0,26338000000.0
Accumulated Depreciation,-21318000000.0,-19886000000.0,-19271000000.0,-31596000000.0
Gross PPE,41076000000.0,39052000000.0,40166000000.0,57934000000.0
Construction In Progress,2758000000.0,2010000000.0,1474000000.0,1611000000.0
Machinery Furniture Equipment,30958000000.0,29528000000.0,30760000000.0,47214000000.0
Buildings And Improvements,6714000000.0,6863000000.0,7181000000.0,8261000000.0
Land And Improvements,646000000.0,651000000.0,751000000.0,848000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4775000000.0,5451000000.0,11536000000.0,3176000000.0
Other Current Assets,14000000.0,5000000.0,11000000.0,53000000.0
Assets Held For Sale Current,104000000.0,1889000000.0,8809000000.0,0.0
Current Deferred Assets,209000000.0,223000000.0,248000000.0,287000000.0
Prepaid Assets,395000000.0,319000000.0,295000000.0,290000000.0
Inventory,209000000.0,236000000.0,96000000.0,105000000.0
Receivables,1610000000.0,1528000000.0,1723000000.0,2035000000.0
Receivables Adjustments Allowances,-67000000.0,-85000000.0,-114000000.0,-191000000.0
Other Receivables,223000000.0,294000000.0,478000000.0,502000000.0
Taxes Receivable,273000000.0,0.0,22000000.0,7000000.0
Notes Receivable,,0.0,56000000.0,0.0
Accounts Receivable,1181000000.0,1319000000.0,1281000000.0,1717000000.0
Cash Cash Equivalents And Short Term Investments,2234000000.0,1251000000.0,354000000.0,406000000.0
Cash And Cash Equivalents,2234000000.0,1251000000.0,354000000.0,406000000.0
