,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-9926400.0,-2650314.0,7505589.0,-2347951.0
Tax Rate For Calcs,0.176,0.186,0.133,0.061
Normalized EBITDA,817612000.0,745022000.0,797366000.0,689969000.0
Total Unusual Items,-56400000.0,-14249000.0,56433000.0,-38491000.0
Total Unusual Items Excluding Goodwill,-56400000.0,-14249000.0,56433000.0,-38491000.0
Net Income From Continuing Operation Net Minority Interest,357572000.0,362916000.0,485119000.0,335801000.0
Reconciled Depreciation,242118000.0,230590000.0,237362000.0,227252000.0
Reconciled Cost Of Revenue,1327558000.0,1259954000.0,1259961000.0,1212282000.0
EBITDA,761212000.0,730773000.0,853799000.0,651478000.0
EBIT,519094000.0,500183000.0,616437000.0,424226000.0
Net Interest Income,-72301000.0,-53352000.0,-55641000.0,-65336000.0
Interest Expense,85082000.0,54264000.0,56969000.0,66494000.0
Interest Income,12781000.0,912000.0,1328000.0,1158000.0
Normalized Income,404045600.0,374514686.0,436191589.0,371944049.0
Net Income From Continuing And Discontinued Operation,356328000.0,363139000.0,485374000.0,335324000.0
Total Expenses,2411776000.0,2277521000.0,2250887000.0,2075597000.0
Total Operating Income As Reported,506313000.0,499725000.0,628095000.0,423068000.0
Diluted Average Shares,47304000.0,47309000.0,47427000.0,47287000.0
Basic Average Shares,46981000.0,46898000.0,46774000.0,46488000.0
Diluted EPS,7.53,7.68,10.23,7.09
Basic EPS,7.58,7.74,10.38,7.21
Diluted NI Availto Com Stockholders,356328000.0,363139000.0,485374000.0,335324000.0
Net Income Common Stockholders,356328000.0,363139000.0,485374000.0,335324000.0
Net Income,356328000.0,363139000.0,485374000.0,335324000.0
Net Income Including Noncontrolling Interests,356328000.0,363139000.0,485374000.0,335324000.0
Net Income Discontinuous Operations,-1244000.0,223000.0,255000.0,-477000.0
Net Income Continuous Operations,357572000.0,362916000.0,485119000.0,335801000.0
Tax Provision,76440000.0,83003000.0,74349000.0,21931000.0
Pretax Income,434012000.0,445919000.0,559468000.0,357732000.0
Other Income Expense,-56400000.0,-14249000.0,56433000.0,-38491000.0
Special Income Charges,-56400000.0,-14249000.0,56433000.0,-38491000.0
Gain On Sale Of Ppe,,,,0.0
Gain On Sale Of Business,4448000.0,6504000.0,91157000.0,0.0
Other Special Charges,45244000.0,454000.0,12986000.0,
Write Off,,1497000.0,6739000.0,21388000.0
Restructuring And Mergern Acquisition,15604000.0,18802000.0,14999000.0,17103000.0
Net Non Operating Interest Income Expense,-72301000.0,-53352000.0,-55641000.0,-65336000.0
Interest Expense Non Operating,85082000.0,54264000.0,56969000.0,66494000.0
Interest Income Non Operating,12781000.0,912000.0,1328000.0,1158000.0
Operating Income,562713000.0,513520000.0,558676000.0,461559000.0
Operating Expense,1084218000.0,1017567000.0,990926000.0,863315000.0
Research And Development,154351000.0,153819000.0,130841000.0,119747000.0
Selling General And Administration,929867000.0,863748000.0,860085000.0,743568000.0
Gross Profit,1646931000.0,1531087000.0,1549602000.0,1324874000.0
Cost Of Revenue,1327558000.0,1259954000.0,1259961000.0,1212282000.0
Total Revenue,2974489000.0,2791041000.0,2809563000.0,2537156000.0
Operating Revenue,2974489000.0,2791041000.0,2809563000.0,2537156000.0
