,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,-79999000000.0,19437000000.0,42971000000.0,-26934000000.0
Repurchase Of Capital Stock,-6122000000.0,-3250000000.0,-11386000000.0,-4425000000.0
Repayment Of Debt,-64959000000.0,-57085000000.0,-74950000000.0,-63402000000.0
Issuance Of Debt,65819000000.0,104748000000.0,70658000000.0,76458000000.0
Issuance Of Capital Stock,2739000000.0,0.0,3300000000.0,2995000000.0
Capital Expenditure,-6583000000.0,-5632000000.0,-4119000000.0,-3446000000.0
Interest Paid Supplemental Data,72989000000.0,22615000000.0,7143000000.0,12094000000.0
Income Tax Paid Supplemental Data,5727000000.0,3733000000.0,4028000000.0,4797000000.0
End Cash Position,260932000000.0,342025000000.0,262033000000.0,309615000000.0
Beginning Cash Position,342025000000.0,262033000000.0,309615000000.0,193919000000.0
Effect Of Exchange Rate Changes,95000000.0,-3385000000.0,-1198000000.0,-1966000000.0
Changes In Cash,-81188000000.0,83377000000.0,-46384000000.0,117662000000.0
Financing Cash Flow,687000000.0,137763000000.0,17272000000.0,233595000000.0
Cash Flow From Continuing Financing Activities,687000000.0,137763000000.0,17272000000.0,233595000000.0
Net Other Financing Charges,-329000000.0,-344000000.0,-337000000.0,-411000000.0
Cash Dividends Paid,-5212000000.0,-5003000000.0,-5198000000.0,-5352000000.0
Net Preferred Stock Issuance,-1406000000.0,0.0,-485000000.0,1495000000.0
Preferred Stock Payments,-4145000000.0,0.0,-3785000000.0,-1500000000.0
Preferred Stock Issuance,2739000000.0,0.0,3300000000.0,2995000000.0
Net Common Stock Issuance,-1977000000.0,-3250000000.0,-7601000000.0,-2925000000.0
Common Stock Payments,-1977000000.0,-3250000000.0,-7601000000.0,-2925000000.0
Net Issuance Payments Of Debt,-8779000000.0,66786000000.0,-5833000000.0,-2479000000.0
Net Short Term Debt Issuance,-9639000000.0,19123000000.0,-1541000000.0,-15535000000.0
Net Long Term Debt Issuance,860000000.0,47663000000.0,-4292000000.0,13056000000.0
Long Term Debt Payments,-64959000000.0,-57085000000.0,-74950000000.0,-63402000000.0
Long Term Debt Issuance,65819000000.0,104748000000.0,70658000000.0,76458000000.0
Investing Cash Flow,-8459000000.0,-79455000000.0,-110746000000.0,-92445000000.0
Cash Flow From Continuing Investing Activities,-8459000000.0,-79455000000.0,-110746000000.0,-92445000000.0
Net Other Investing Changes,835000000.0,-791000000.0,-1551000000.0,793000000.0
Net Investment Purchase And Sale,18649000000.0,-28841000000.0,-74435000000.0,-62196000000.0
Sale Of Investment,255161000000.0,232809000000.0,267995000000.0,270191000000.0
Purchase Of Investment,-236512000000.0,-261650000000.0,-342430000000.0,-332387000000.0
Net Business Purchase And Sale,-1393000000.0,5741000000.0,0.0,0.0
Sale Of Business,,5741000000.0,0.0,0.0
Purchase Of Business,-1393000000.0,,,
Net PPE Purchase And Sale,56000000.0,63000000.0,190000000.0,50000000.0
Sale Of PPE,56000000.0,63000000.0,190000000.0,50000000.0
Capital Expenditure Reported,-6583000000.0,-5632000000.0,-4119000000.0,-3446000000.0
Operating Cash Flow,-73416000000.0,25069000000.0,47090000000.0,-23488000000.0
Cash Flow From Continuing Operating Activities,-73416000000.0,25069000000.0,47090000000.0,-23488000000.0
Change In Working Capital,-99387000000.0,19553000000.0,38864000000.0,-53182000000.0
Change In Other Working Capital,-98542000000.0,14781000000.0,37973000000.0,-53930000000.0
Change In Other Current Liabilities,3587000000.0,5343000000.0,6839000000.0,558000000.0
Change In Other Current Assets,-6361000000.0,-4992000000.0,-2139000000.0,-1012000000.0
Change In Receivables,,,,-3066000000.0
Other Non Cash Items,6739000000.0,-18125000000.0,-15559000000.0,1246000000.0
Asset Impairment Charge,0.0,535000000.0,0.0,0.0
Deferred Tax,-2416000000.0,-1141000000.0,1413000000.0,-2333000000.0
Deferred Income Tax,-2416000000.0,-1141000000.0,1413000000.0,-2333000000.0
Depreciation Amortization Depletion,4560000000.0,4262000000.0,3964000000.0,3937000000.0
Depreciation And Amortization,4560000000.0,4262000000.0,3964000000.0,3937000000.0
Operating Gains Losses,-1327000000.0,-330000000.0,241000000.0,-1591000000.0
Gain Loss On Investment Securities,-188000000.0,-67000000.0,-665000000.0,-1756000000.0
Gain Loss On Sale Of Business,-1462000000.0,-762000000.0,700000000.0,0.0
Net Income From Continuing Operations,9229000000.0,15076000000.0,21945000000.0,11067000000.0
