,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,4897774000.0,8124157000.0,4608787000.0,1153658000.0
Repurchase Of Capital Stock,-1553933000.0,-2762568000.0,-3276088000.0,-39499000.0
Repayment Of Debt,-10000000.0,-1111000000.0,0.0,-97150000.0
Issuance Of Debt,0.0,2091934000.0,196990000.0,1237635000.0
Issuance Of Capital Stock,,,,11846000.0
Capital Expenditure,-2214157000.0,-1947897000.0,-1621989000.0,-1543219000.0
End Cash Position,6386792000.0,4361220000.0,2508658000.0,2754929000.0
Beginning Cash Position,4361220000.0,2508658000.0,2754929000.0,1534605000.0
Effect Of Exchange Rate Changes,2883000.0,-5920000.0,-316000.0,1887000.0
Changes In Cash,2022689000.0,1858482000.0,-245955000.0,1218437000.0
Financing Cash Flow,-2592811000.0,-2510863000.0,-3602879000.0,285854000.0
Cash Flow From Continuing Financing Activities,-2592811000.0,-2510863000.0,-3602879000.0,285854000.0
Net Other Financing Charges,-501205000.0,-159850000.0,-235384000.0,-330785000.0
Proceeds From Stock Option Exercised,11731000.0,22852000.0,145255000.0,11846000.0
Cash Dividends Paid,-514534000.0,-533589000.0,-483469000.0,-491655000.0
Common Stock Dividend Paid,-514534000.0,-533589000.0,-483469000.0,-491655000.0
Net Common Stock Issuance,-1553933000.0,-2762568000.0,-3276088000.0,-39499000.0
Common Stock Payments,-1553933000.0,-2762568000.0,-3276088000.0,-39499000.0
Common Stock Issuance,,,,11846000.0
Net Issuance Payments Of Debt,-34870000.0,922292000.0,246807000.0,1135947000.0
Net Short Term Debt Issuance,-24870000.0,-58642000.0,49817000.0,-4538000.0
Net Long Term Debt Issuance,-10000000.0,980934000.0,196990000.0,1140485000.0
Long Term Debt Payments,-10000000.0,-1111000000.0,0.0,-97150000.0
Long Term Debt Issuance,0.0,2091934000.0,196990000.0,1237635000.0
Investing Cash Flow,-2496431000.0,-5702709000.0,-2873852000.0,-1764294000.0
Cash Flow From Continuing Investing Activities,-2496431000.0,-5702709000.0,-2873852000.0,-1764294000.0
Net Other Investing Changes,-37000000.0,-9596000.0,399000.0,-33171000.0
Net Investment Purchase And Sale,-154220000.0,-323725000.0,154998000.0,-96339000.0
Sale Of Investment,1317308000.0,590173000.0,648887000.0,392178000.0
Purchase Of Investment,-1471528000.0,-913898000.0,-493889000.0,-488517000.0
Net Business Purchase And Sale,-105961000.0,-3453768000.0,-1426661000.0,-132498000.0
Sale Of Business,0.0,99681000.0,0.0,0.0
Purchase Of Business,-105961000.0,-3553449000.0,-1426661000.0,-132498000.0
Net PPE Purchase And Sale,14907000.0,32277000.0,19401000.0,40933000.0
Sale Of PPE,14907000.0,32277000.0,19401000.0,40933000.0
Capital Expenditure Reported,-2214157000.0,-1947897000.0,-1621989000.0,-1543219000.0
Operating Cash Flow,7111931000.0,10072054000.0,6230776000.0,2696877000.0
Cash Flow From Continuing Operating Activities,7111931000.0,10072054000.0,6230776000.0,2696877000.0
Dividend Received Cfo,33621000.0,57071000.0,200000.0,10521000.0
Change In Working Capital,858406000.0,692682000.0,-1862890000.0,204000000.0
Change In Other Working Capital,199336000.0,-429738000.0,456068000.0,-160183000.0
Change In Payables And Accrued Expense,70287000.0,-341229000.0,1380462000.0,209392000.0
Change In Accrued Expense,-290859000.0,155005000.0,997034000.0,-41169000.0
Change In Payable,361146000.0,-496234000.0,383428000.0,250561000.0
Change In Account Payable,361146000.0,-496234000.0,383428000.0,250561000.0
Change In Tax Payable,,,,-197275000.0
Change In Income Tax Payable,,,,-197275000.0
Change In Inventory,-75042000.0,962424000.0,-2307336000.0,284081000.0
Change In Receivables,663825000.0,501225000.0,-1392084000.0,-129290000.0
Changes In Account Receivables,663825000.0,501225000.0,-1392084000.0,-129290000.0
Stock Based Compensation,130162000.0,136834000.0,135775000.0,73853000.0
Deferred Tax,21419000.0,-46849000.0,11665000.0,162836000.0
Deferred Income Tax,21419000.0,-46849000.0,11665000.0,162836000.0
Depreciation Amortization Depletion,1168315000.0,1061634000.0,864563000.0,785466000.0
Depreciation And Amortization,1168315000.0,1061634000.0,864563000.0,785466000.0
Amortization Cash Flow,237730000.0,234942000.0,129157000.0,83356000.0
Amortization Of Intangibles,237730000.0,234942000.0,129157000.0,83356000.0
Depreciation,930585000.0,826692000.0,735406000.0,702110000.0
Operating Gains Losses,-12783000.0,91042000.0,-40907000.0,624173000.0
Earnings Losses From Equity Investments,-12783000.0,-10714000.0,-103068000.0,10533000.0
Net Income From Continuing Operations,4912791000.0,8079640000.0,7122370000.0,836028000.0
