,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-38974000.0,319104000.0,-28482000.0,876876000.0
Tax Rate For Calcs,0.026,0.192,0.202,0.219
Total Unusual Items,-1499000000.0,1662000000.0,-141000000.0,4004000000.0
Total Unusual Items Excluding Goodwill,-1499000000.0,1662000000.0,-141000000.0,4004000000.0
Net Income From Continuing Operation Net Minority Interest,5164000000.0,6704000000.0,5370000000.0,8458000000.0
Reconciled Depreciation,3035000000.0,2937000000.0,2923000000.0,2802000000.0
EBIT,6959000000.0,9625000000.0,7998000000.0,12306000000.0
Net Interest Income,-1446000000.0,-1228000000.0,-1208000000.0,-1438000000.0
Interest Expense,1446000000.0,1228000000.0,1208000000.0,1438000000.0
Normalized Income,6624026000.0,5361104000.0,5482518000.0,5330876000.0
Net Income From Continuing And Discontinued Operation,5164000000.0,6704000000.0,5370000000.0,8458000000.0
Total Expenses,189674000000.0,171634000000.0,167477000000.0,149682000000.0
Diluted Average Shares,296882000.0,313065000.0,340966000.0,368389000.0
Basic Average Shares,293892000.0,313065000.0,337962000.0,364979000.0
Diluted EPS,17.39,21.299091,15.75,22.96
Basic EPS,17.57,21.299091,15.89,23.17
Diluted NI Availto Com Stockholders,5164000000.0,6704000000.0,5370000000.0,8458000000.0
Net Income Common Stockholders,5164000000.0,6704000000.0,5370000000.0,8458000000.0
Net Income,5164000000.0,6704000000.0,5370000000.0,8458000000.0
Minority Interests,-208000000.0,-78000000.0,-50000000.0,-31000000.0
Net Income Including Noncontrolling Interests,5372000000.0,6782000000.0,5420000000.0,8489000000.0
Net Income Continuous Operations,5372000000.0,6782000000.0,5420000000.0,8489000000.0
Tax Provision,141000000.0,1615000000.0,1370000000.0,2379000000.0
Pretax Income,5513000000.0,8397000000.0,6790000000.0,10868000000.0
Other Income Expense,137243000000.0,128566000000.0,121413000000.0,107769000000.0
Special Income Charges,-1499000000.0,1662000000.0,-141000000.0,4004000000.0
Other Special Charges,1499000000.0,-1662000000.0,141000000.0,-4004000000.0
Net Non Operating Interest Income Expense,-1446000000.0,-1228000000.0,-1208000000.0,-1438000000.0
Interest Expense Non Operating,1446000000.0,1228000000.0,1208000000.0,1438000000.0
Other Operating Expenses,133801000000.0,124834000000.0,117553000000.0,103484000000.0
Depreciation And Amortization In Income Statement,1819000000.0,1876000000.0,1998000000.0,1982000000.0
Amortization,1819000000.0,1876000000.0,1998000000.0,1982000000.0
Selling General And Administration,14822000000.0,13174000000.0,13012000000.0,14072000000.0
Total Revenue,195187000000.0,180031000000.0,174267000000.0,160550000000.0
Operating Revenue,195187000000.0,180031000000.0,174267000000.0,160550000000.0
Loss Adjustment Expense,36287000000.0,32184000000.0,33565000000.0,32710000000.0
Net Policyholder Benefits And Claims,36287000000.0,32184000000.0,33565000000.0,32710000000.0
