,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Preferred Shares Number,20000000.0,20000000.0,4164.0,4164.0
Ordinary Shares Number,169666137.0,169220511.0,177193515.0,192329691.0
Share Issued,169666137.0,169220511.0,177193515.0,192329691.0
Net Debt,2756000000.0,3289000000.0,4034000000.0,4949000000.0
Total Debt,6121000000.0,6632000000.0,6646000000.0,6657000000.0
Tangible Book Value,4763000000.0,2972000000.0,18976000000.0,20921000000.0
Invested Capital,12028000000.0,10748000000.0,27400000000.0,29356000000.0
Net Tangible Assets,5749000000.0,3958000000.0,18976000000.0,20921000000.0
Common Stock Equity,5907000000.0,4116000000.0,20754000000.0,22699000000.0
Preferred Stock Equity,986000000.0,986000000.0,,
Total Capitalization,12764000000.0,11234000000.0,26850000000.0,29106000000.0
Total Equity Gross Minority Interest,6893000000.0,5102000000.0,20754000000.0,22699000000.0
Stockholders Equity,6893000000.0,5102000000.0,20754000000.0,22699000000.0
Gains Losses Not Affecting Retained Earnings,-3476000000.0,-6352000000.0,6441000000.0,8931000000.0
Other Equity Adjustments,-3476000000.0,-6352000000.0,6441000000.0,8931000000.0
Retained Earnings,4778000000.0,5924000000.0,9578000000.0,8686000000.0
Capital Stock,5591000000.0,5530000000.0,4735000000.0,5082000000.0
Common Stock,4605000000.0,4544000000.0,4735000000.0,5082000000.0
Preferred Stock,986000000.0,986000000.0,0.0,0.0
Total Liabilities Net Minority Interest,365520000000.0,329229000000.0,366191000000.0,343249000000.0
Derivative Product Liabilities,-172000000.0,-177000000.0,-21000000.0,417000000.0
Non Current Deferred Liabilities,5901000000.0,5091000000.0,,
Non Current Deferred Revenue,5901000000.0,5091000000.0,,
Long Term Debt And Capital Lease Obligation,5871000000.0,6132000000.0,6096000000.0,6407000000.0
Long Term Debt,5871000000.0,6132000000.0,6096000000.0,6407000000.0
Current Debt And Capital Lease Obligation,250000000.0,500000000.0,550000000.0,250000000.0
Current Debt,250000000.0,500000000.0,550000000.0,250000000.0
Other Current Borrowings,250000000.0,500000000.0,550000000.0,250000000.0
Payables And Accrued Expenses,8105000000.0,6712000000.0,8946000000.0,6222000000.0
Payables,8105000000.0,6712000000.0,8946000000.0,6222000000.0
Other Payable,8105000000.0,6712000000.0,8946000000.0,6222000000.0
Total Assets,372413000000.0,334331000000.0,386945000000.0,365948000000.0
Investments And Advances,91403000000.0,103661000000.0,123546000000.0,127674000000.0
Long Term Equity Investment,5015000000.0,3739000000.0,4288000000.0,3984000000.0
Investments In Other Ventures Under Equity Method,5015000000.0,3739000000.0,4288000000.0,3984000000.0
Goodwill And Other Intangible Assets,1144000000.0,1144000000.0,1778000000.0,1778000000.0
Goodwill,1144000000.0,1144000000.0,1778000000.0,1778000000.0
Receivables,29843000000.0,19953000000.0,20295000000.0,16982000000.0
Accounts Receivable,29843000000.0,19953000000.0,20295000000.0,16982000000.0
Cash Cash Equivalents And Short Term Investments,22990000000.0,103079000000.0,121323000000.0,124752000000.0
Other Short Term Investments,19625000000.0,99736000000.0,118711000000.0,123044000000.0
Cash And Cash Equivalents,3365000000.0,3343000000.0,2612000000.0,1708000000.0
