,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,41600000.0,232980000.0,-10080000.0,-1568520000.0
Tax Rate For Calcs,0.2,0.22,0.09,0.18
Normalized EBITDA,18353000000.0,23820000000.0,7560000000.0,-190000000.0
Total Unusual Items,208000000.0,1059000000.0,-112000000.0,-8714000000.0
Total Unusual Items Excluding Goodwill,208000000.0,1059000000.0,-112000000.0,-8714000000.0
Net Income From Continuing Operation Net Minority Interest,9681000000.0,14444000000.0,1290000000.0,-11031000000.0
Reconciled Depreciation,3307000000.0,3215000000.0,3364000000.0,3375000000.0
Reconciled Cost Of Revenue,131873000000.0,154886000000.0,113372000000.0,69108000000.0
EBITDA,18561000000.0,24879000000.0,7448000000.0,-8904000000.0
EBIT,15254000000.0,21664000000.0,4084000000.0,-12279000000.0
Net Interest Income,-605000000.0,-998000000.0,-1350000000.0,-1374000000.0
Interest Expense,1265000000.0,1195000000.0,1267000000.0,1333000000.0
Interest Income,672000000.0,221000000.0,15000000.0,9000000.0
Normalized Income,9514600000.0,13617980000.0,1391920000.0,-3885520000.0
Net Income From Continuing And Discontinued Operation,9681000000.0,14516000000.0,9738000000.0,-9826000000.0
Total Expenses,135704000000.0,158483000000.0,116630000000.0,72486000000.0
Total Operating Income As Reported,,21469000000.0,4300000000.0,-12247000000.0
Diluted Average Shares,409000000.0,516000000.0,638000000.0,649000000.0
Basic Average Shares,407000000.0,512000000.0,634000000.0,649000000.0
Diluted EPS,23.63,28.12,15.24,-15.28
Basic EPS,23.73,28.31,15.34,-15.28
Diluted NI Availto Com Stockholders,9672000000.0,14508000000.0,9736000000.0,-9827000000.0
Net Income Common Stockholders,9672000000.0,14508000000.0,9736000000.0,-9827000000.0
Otherunder Preferred Stock Dividend,9000000.0,8000000.0,2000000.0,1000000.0
Net Income,9681000000.0,14516000000.0,9738000000.0,-9826000000.0
Minority Interests,-1491000000.0,-1534000000.0,-1263000000.0,151000000.0
Net Income Including Noncontrolling Interests,11172000000.0,16050000000.0,11001000000.0,-9977000000.0
Net Income Discontinuous Operations,0.0,72000000.0,8448000000.0,1205000000.0
Net Income Continuous Operations,11172000000.0,15978000000.0,2553000000.0,-11182000000.0
Tax Provision,2817000000.0,4491000000.0,264000000.0,-2430000000.0
Pretax Income,13989000000.0,20469000000.0,2817000000.0,-13612000000.0
Other Income Expense,1919000000.0,2497000000.0,814000000.0,-9531000000.0
Other Non Operating Income Expenses,969000000.0,783000000.0,468000000.0,118000000.0
Special Income Charges,208000000.0,1059000000.0,-112000000.0,-8714000000.0
Gain On Sale Of Ppe,217000000.0,1061000000.0,21000000.0,70000000.0
Other Special Charges,9000000.0,2000000.0,133000000.0,-9000000.0
Impairment Of Capital Assets,,0.0,0.0,8426000000.0
Restructuring And Mergern Acquisition,,0.0,0.0,367000000.0
Earnings From Equity Interest,742000000.0,655000000.0,458000000.0,-935000000.0
Net Non Operating Interest Income Expense,-605000000.0,-998000000.0,-1350000000.0,-1374000000.0
Total Other Finance Cost,12000000.0,24000000.0,98000000.0,50000000.0
Interest Expense Non Operating,1265000000.0,1195000000.0,1267000000.0,1333000000.0
Interest Income Non Operating,672000000.0,221000000.0,15000000.0,9000000.0
Operating Income,12675000000.0,18970000000.0,3353000000.0,-2707000000.0
Operating Expense,3831000000.0,3597000000.0,3258000000.0,3378000000.0
Other Operating Expenses,,-783000000.0,-468000000.0,-118000000.0
Other Taxes,881000000.0,825000000.0,721000000.0,668000000.0
Selling General And Administration,2950000000.0,2772000000.0,2537000000.0,2710000000.0
General And Administrative Expense,2950000000.0,2772000000.0,2537000000.0,2710000000.0
Other Gand A,3039000000.0,2772000000.0,2537000000.0,2710000000.0
Salaries And Wages,-89000000.0,,,
Gross Profit,16506000000.0,22567000000.0,6611000000.0,671000000.0
Cost Of Revenue,131873000000.0,154886000000.0,113372000000.0,69108000000.0
Total Revenue,148379000000.0,177453000000.0,119983000000.0,69779000000.0
Operating Revenue,148379000000.0,177453000000.0,119983000000.0,69779000000.0
