,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,16000000.0,15800000.0,15200000.0,14500000.0
Ordinary Shares Number,241600000.0,180200000.0,180400000.0,180400000.0
Share Issued,257600000.0,196000000.0,195600000.0,194900000.0
Net Debt,1265000000.0,936000000.0,1091000000.0,1209000000.0
Total Debt,2390000000.0,1949000000.0,2509000000.0,3147000000.0
Tangible Book Value,50000000.0,-155000000.0,-590000000.0,-979000000.0
Invested Capital,12450000000.0,5374000000.0,5658000000.0,6052000000.0
Working Capital,1679000000.0,1422000000.0,1769000000.0,1567000000.0
Net Tangible Assets,50000000.0,-155000000.0,-590000000.0,-979000000.0
Capital Lease Obligations,106000000.0,69000000.0,69000000.0,63000000.0
Common Stock Equity,10166000000.0,3494000000.0,3218000000.0,2968000000.0
Total Capitalization,12434000000.0,5374000000.0,5658000000.0,5452000000.0
Total Equity Gross Minority Interest,10176000000.0,3503000000.0,3226000000.0,2976000000.0
Minority Interest,10000000.0,9000000.0,8000000.0,8000000.0
Stockholders Equity,10166000000.0,3494000000.0,3218000000.0,2968000000.0
Gains Losses Not Affecting Retained Earnings,-269000000.0,-226000000.0,-371000000.0,-413000000.0
Other Equity Adjustments,-269000000.0,-226000000.0,-371000000.0,-413000000.0
Treasury Stock,733000000.0,708000000.0,656000000.0,588000000.0
Retained Earnings,2601000000.0,2292000000.0,2154000000.0,1930000000.0
Additional Paid In Capital,8564000000.0,2134000000.0,2089000000.0,2037000000.0
Capital Stock,3000000.0,2000000.0,2000000.0,2000000.0
Common Stock,3000000.0,2000000.0,2000000.0,2000000.0
Total Liabilities Net Minority Interest,5936000000.0,4449000000.0,5050000000.0,5774000000.0
Total Non Current Liabilities Net Minority Interest,3731000000.0,2859000000.0,3659000000.0,3818000000.0
Employee Benefits,344000000.0,286000000.0,438000000.0,519000000.0
Non Current Pension And Other Postretirement Benefit Plans,344000000.0,286000000.0,438000000.0,519000000.0
Non Current Accrued Expenses,562000000.0,471000000.0,494000000.0,573000000.0
Non Current Deferred Liabilities,557000000.0,222000000.0,287000000.0,242000000.0
Non Current Deferred Taxes Liabilities,557000000.0,222000000.0,287000000.0,242000000.0
Long Term Debt And Capital Lease Obligation,2268000000.0,1880000000.0,2440000000.0,2484000000.0
Long Term Debt,2268000000.0,1880000000.0,2440000000.0,2484000000.0
Current Liabilities,2205000000.0,1590000000.0,1391000000.0,1956000000.0
Current Debt And Capital Lease Obligation,122000000.0,69000000.0,69000000.0,663000000.0
Current Capital Lease Obligation,106000000.0,69000000.0,69000000.0,63000000.0
Current Debt,16000000.0,,,600000000.0
Other Current Borrowings,16000000.0,,,600000000.0
Pensionand Other Post Retirement Benefit Plans Current,403000000.0,285000000.0,273000000.0,258000000.0
Payables And Accrued Expenses,1680000000.0,1236000000.0,1049000000.0,1035000000.0
Current Accrued Expenses,542000000.0,327000000.0,324000000.0,363000000.0
Payables,1138000000.0,909000000.0,725000000.0,672000000.0
Total Tax Payable,170000000.0,186000000.0,86000000.0,103000000.0
Accounts Payable,968000000.0,723000000.0,639000000.0,569000000.0
Total Assets,16112000000.0,7952000000.0,8276000000.0,8750000000.0
Total Non Current Assets,12228000000.0,4940000000.0,5116000000.0,5227000000.0
Other Non Current Assets,943000000.0,661000000.0,664000000.0,623000000.0
Goodwill And Other Intangible Assets,10116000000.0,3649000000.0,3808000000.0,3947000000.0
Other Intangible Assets,2529000000.0,930000000.0,1016000000.0,1093000000.0
Goodwill,7587000000.0,2719000000.0,2792000000.0,2854000000.0
Net PPE,1169000000.0,630000000.0,644000000.0,657000000.0
Accumulated Depreciation,-1298000000.0,-1157000000.0,-1182000000.0,-1157000000.0
Gross PPE,2467000000.0,1787000000.0,1826000000.0,1814000000.0
Construction In Progress,217000000.0,106000000.0,115000000.0,110000000.0
Other Properties,503000000.0,301000000.0,281000000.0,270000000.0
Machinery Furniture Equipment,1267000000.0,1020000000.0,1060000000.0,1065000000.0
Properties,480000000.0,360000000.0,370000000.0,369000000.0
Current Assets,3884000000.0,3012000000.0,3160000000.0,3523000000.0
Other Current Assets,230000000.0,173000000.0,158000000.0,167000000.0
Prepaid Assets,,,158000000.0,167000000.0
Inventory,1018000000.0,799000000.0,700000000.0,558000000.0
Finished Goods,355000000.0,286000000.0,236000000.0,221000000.0
Work In Process,102000000.0,58000000.0,58000000.0,49000000.0
Raw Materials,561000000.0,455000000.0,406000000.0,288000000.0
Receivables,1617000000.0,1096000000.0,953000000.0,923000000.0
Accounts Receivable,1617000000.0,1096000000.0,953000000.0,923000000.0
Allowance For Doubtful Accounts Receivable,-56000000.0,-50000000.0,-44000000.0,-46000000.0
Gross Accounts Receivable,1673000000.0,1146000000.0,997000000.0,969000000.0
Cash Cash Equivalents And Short Term Investments,1019000000.0,944000000.0,1349000000.0,1875000000.0
Cash And Cash Equivalents,1019000000.0,944000000.0,1349000000.0,1875000000.0
