,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,236607681.0,230585072.0,223967107.0,215624519.0
Ordinary Shares Number,100173212.0,105278990.0,110861010.0,116765613.0
Share Issued,336780893.0,335864062.0,334828117.0,332390132.0
Total Debt,5755000000.0,5385000000.0,5196000000.0,4944000000.0
Tangible Book Value,4729000000.0,3803000000.0,5941000000.0,5867000000.0
Invested Capital,10464000000.0,9158000000.0,11097000000.0,10767000000.0
Net Tangible Assets,4729000000.0,3803000000.0,5941000000.0,5867000000.0
Capital Lease Obligations,20000000.0,30000000.0,40000000.0,44000000.0
Common Stock Equity,4729000000.0,3803000000.0,5941000000.0,5867000000.0
Total Capitalization,9713000000.0,7657000000.0,10897000000.0,10567000000.0
Total Equity Gross Minority Interest,4729000000.0,3803000000.0,5941000000.0,5867000000.0
Stockholders Equity,4729000000.0,3803000000.0,5941000000.0,5867000000.0
Gains Losses Not Affecting Retained Earnings,-1766000000.0,-2546000000.0,259000000.0,629000000.0
Other Equity Adjustments,-1766000000.0,-2546000000.0,259000000.0,629000000.0
Treasury Stock,25237000000.0,23089000000.0,21066000000.0,18879000000.0
Retained Earnings,21905000000.0,19918000000.0,17525000000.0,15292000000.0
Additional Paid In Capital,9824000000.0,9517000000.0,9220000000.0,8822000000.0
Capital Stock,3000000.0,3000000.0,3000000.0,3000000.0
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Total Liabilities Net Minority Interest,170462000000.0,155049000000.0,169969000000.0,160016000000.0
Non Current Deferred Liabilities,,,20227000000.0,17641000000.0
Non Current Deferred Revenue,,,20227000000.0,17641000000.0
Long Term Debt And Capital Lease Obligation,5004000000.0,3884000000.0,4996000000.0,4744000000.0
Long Term Capital Lease Obligation,20000000.0,30000000.0,40000000.0,44000000.0
Long Term Debt,4984000000.0,3854000000.0,4956000000.0,4700000000.0
Current Debt And Capital Lease Obligation,751000000.0,1501000000.0,200000000.0,200000000.0
Current Debt,751000000.0,1501000000.0,200000000.0,200000000.0
Other Current Borrowings,201000000.0,201000000.0,200000000.0,200000000.0
Current Notes Payable,550000000.0,1300000000.0,,
Payables And Accrued Expenses,2603000000.0,2242000000.0,2527000000.0,1998000000.0
Total Assets,175191000000.0,158852000000.0,175910000000.0,165883000000.0
Investments And Advances,51607000000.0,40849000000.0,32053000000.0,36292000000.0
Receivables,15106000000.0,15615000000.0,16222000000.0,7835000000.0
Other Receivables,28000000.0,20000000.0,17000000.0,16000000.0
Loans Receivable,2054000000.0,2316000000.0,2181000000.0,1909000000.0
Accounts Receivable,15078000000.0,15595000000.0,16205000000.0,7819000000.0
Cash Cash Equivalents And Short Term Investments,59126000000.0,47908000000.0,39298000000.0,43128000000.0
Other Short Term Investments,51562000000.0,40811000000.0,32050000000.0,36283000000.0
Cash And Cash Equivalents,7564000000.0,7097000000.0,7248000000.0,6845000000.0
