,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-150319800.0
Tax Rate For Calcs,0.244,0.248,0.251224,0.27
Normalized EBITDA,2157346000.0,1994308000.0,1553467000.0,1299998000.0
Total Unusual Items,,0.0,0.0,-556740000.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,-556740000.0
Net Income From Continuing Operation Net Minority Interest,1316524000.0,1182701000.0,898790000.0,163395000.0
Reconciled Depreciation,350529000.0,347819000.0,290971000.0,272842000.0
Reconciled Cost Of Revenue,14799938000.0,14355869000.0,12236374000.0,10882592000.0
EBITDA,2157346000.0,1994308000.0,1553467000.0,743258000.0
EBIT,1806817000.0,1646489000.0,1262496000.0,470416000.0
Net Interest Income,-64469000.0,-73887000.0,-62150000.0,-91048000.0
Interest Expense,64469000.0,73887000.0,62150000.0,91048000.0
Normalized Income,1316524000.0,1182701000.0,898790000.0,569815200.0
Net Income From Continuing And Discontinued Operation,1316524000.0,1182701000.0,898790000.0,-29102000.0
Total Expenses,21343557000.0,20481774000.0,17707590000.0,15565750000.0
Diluted Average Shares,141034000.0,142322000.0,144221000.0,145115000.0
Basic Average Shares,140367000.0,141468000.0,143435000.0,144474000.0
Diluted EPS,9.33,8.31,6.23,-0.2
Basic EPS,9.38,8.36,6.27,-0.2
Diluted NI Availto Com Stockholders,1316524000.0,1182701000.0,898790000.0,-29102000.0
Net Income Common Stockholders,1316524000.0,1182701000.0,898790000.0,-29102000.0
Net Income,1316524000.0,1182701000.0,898790000.0,-29102000.0
Net Income Including Noncontrolling Interests,1316524000.0,1182701000.0,898790000.0,-29102000.0
Net Income Discontinuous Operations,,0.0,0.0,-192497000.0
Net Income Continuous Operations,1316524000.0,1182701000.0,898790000.0,163395000.0
Tax Provision,425824000.0,389901000.0,301556000.0,215973000.0
Pretax Income,1742348000.0,1572602000.0,1200346000.0,379368000.0
Other Income Expense,59764000.0,32290000.0,99576000.0,-501267000.0
Other Non Operating Income Expenses,59764000.0,32290000.0,99576000.0,55473000.0
Special Income Charges,,0.0,0.0,-556740000.0
Impairment Of Capital Assets,,0.0,0.0,506721000.0
Restructuring And Mergern Acquisition,,0.0,0.0,50019000.0
Net Non Operating Interest Income Expense,-64469000.0,-73887000.0,-62150000.0,-91048000.0
Interest Expense Non Operating,64469000.0,73887000.0,62150000.0,91048000.0
Operating Income,1747053000.0,1614199000.0,1162920000.0,971683000.0
Operating Expense,6543619000.0,6125905000.0,5471216000.0,4683158000.0
Provision For Doubtful Accounts,25947000.0,19791000.0,17739000.0,23577000.0
Depreciation Amortization Depletion Income Statement,350529000.0,347819000.0,290971000.0,272842000.0
Depreciation And Amortization In Income Statement,350529000.0,347819000.0,290971000.0,272842000.0
Selling General And Administration,6167143000.0,5758295000.0,5162506000.0,4386739000.0
Gross Profit,8290672000.0,7740104000.0,6634136000.0,5654841000.0
Cost Of Revenue,14799938000.0,14355869000.0,12236374000.0,10882592000.0
Total Revenue,23090610000.0,22095973000.0,18870510000.0,16537433000.0
Operating Revenue,23090610000.0,22095973000.0,18870510000.0,16537433000.0
