,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,112000000.0,68000000.0,186200000.0,410700000.0
Repurchase Of Capital Stock,-5200000.0,-5600000.0,-3400000.0,-400000.0
Repayment Of Debt,-1283200000.0,-1476500000.0,-1696600000.0,-2595800000.0
Issuance Of Debt,1069500000.0,1371800000.0,1496900000.0,1712400000.0
Capital Expenditure,-131300000.0,-132200000.0,-116900000.0,-119500000.0
Interest Paid Supplemental Data,70100000.0,72600000.0,57000000.0,75500000.0
Income Tax Paid Supplemental Data,19500000.0,,,
End Cash Position,35300000.0,56000000.0,55600000.0,53300000.0
Beginning Cash Position,56000000.0,55600000.0,53300000.0,34700000.0
Effect Of Exchange Rate Changes,200000.0,-4200000.0,-2800000.0,-500000.0
Changes In Cash,-20900000.0,4600000.0,5100000.0,19100000.0
Financing Cash Flow,-220400000.0,-111000000.0,-207900000.0,-892500000.0
Cash Flow From Continuing Financing Activities,-220400000.0,-111000000.0,-207900000.0,-892500000.0
Net Other Financing Charges,-1500000.0,-700000.0,-4800000.0,-8700000.0
Net Common Stock Issuance,-5200000.0,-5600000.0,-3400000.0,-400000.0
Common Stock Payments,-5200000.0,-5600000.0,-3400000.0,-400000.0
Net Issuance Payments Of Debt,-213700000.0,-104700000.0,-199700000.0,-883400000.0
Net Short Term Debt Issuance,-2100000.0,1400000.0,1900000.0,-1700000.0
Short Term Debt Payments,-2100000.0,-1459600000.0,-1420200000.0,-1700000.0
Short Term Debt Issuance,1068300000.0,1400000.0,1900000.0,
Net Long Term Debt Issuance,-211600000.0,-106100000.0,-201600000.0,-881700000.0
Long Term Debt Payments,-1281100000.0,-1476500000.0,-1696600000.0,-2594100000.0
Long Term Debt Issuance,1069500000.0,1370400000.0,1495000000.0,1712400000.0
Investing Cash Flow,-43800000.0,-84600000.0,-90100000.0,381400000.0
Cash Flow From Continuing Investing Activities,-43800000.0,-84600000.0,-90100000.0,381400000.0
Net Other Investing Changes,2900000.0,900000.0,2300000.0,2000000.0
Net Business Purchase And Sale,84600000.0,46700000.0,24500000.0,498900000.0
Sale Of Business,84600000.0,46700000.0,35000000.0,498900000.0
Purchase Of Business,0.0,0.0,-10500000.0,0.0
Capital Expenditure Reported,-131300000.0,-132200000.0,-116900000.0,-119500000.0
Operating Cash Flow,243300000.0,200200000.0,303100000.0,530200000.0
Cash Flow From Continuing Operating Activities,243300000.0,200200000.0,303100000.0,530200000.0
Change In Working Capital,-56600000.0,-132100000.0,39100000.0,147500000.0
Change In Other Working Capital,59500000.0,-35900000.0,-35600000.0,48500000.0
Change In Payables And Accrued Expense,30500000.0,-95300000.0,114900000.0,2700000.0
Change In Accrued Expense,25600000.0,-92700000.0,85200000.0,8200000.0
Change In Payable,4900000.0,-2600000.0,29700000.0,-5500000.0
Change In Account Payable,4900000.0,-2600000.0,29700000.0,-5500000.0
Change In Prepaid Assets,200000.0,12000000.0,17000000.0,68900000.0
Change In Receivables,-146800000.0,-12900000.0,-57200000.0,27400000.0
Changes In Account Receivables,-146800000.0,-12900000.0,-57200000.0,27400000.0
Other Non Cash Items,3600000.0,7500000.0,5100000.0,5100000.0
Stock Based Compensation,33400000.0,25100000.0,27100000.0,25500000.0
Asset Impairment Charge,6800000.0,5700000.0,6700000.0,18300000.0
Deferred Tax,-2500000.0,20600000.0,29700000.0,32600000.0
Deferred Income Tax,-2500000.0,20600000.0,29700000.0,32600000.0
Depreciation Amortization Depletion,216500000.0,232500000.0,223900000.0,233500000.0
Depreciation And Amortization,216500000.0,232500000.0,223900000.0,233500000.0
Amortization Cash Flow,112000000.0,124000000.0,117900000.0,124900000.0
Amortization Of Intangibles,112000000.0,124000000.0,117900000.0,124900000.0
Depreciation,104500000.0,108500000.0,106000000.0,108600000.0
Operating Gains Losses,63400000.0,-15600000.0,-1700000.0,123600000.0
Gain Loss On Sale Of Business,63400000.0,-15600000.0,-1700000.0,123600000.0
Net Income From Continuing Operations,-21300000.0,56500000.0,-26800000.0,-55900000.0
