,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,7254500000.0,5487500000.0,7101500000.0,4624400000.0
Repurchase Of Capital Stock,-3054300000.0,-3896000000.0,-845500000.0,-907800000.0
Repayment Of Debt,-2441100000.0,-2202400000.0,-2240000000.0,-2411700000.0
Issuance Of Debt,5221100000.0,3374500000.0,1154400000.0,5543000000.0
Capital Expenditure,-2357400000.0,-1899200000.0,-2040000000.0,-1640800000.0
Interest Paid Supplemental Data,1286900000.0,1183500000.0,1197300000.0,1136000000.0
Income Tax Paid Supplemental Data,2992900000.0,3023500000.0,2403900000.0,1441900000.0
End Cash Position,4579300000.0,2583800000.0,4709200000.0,3449100000.0
Beginning Cash Position,2583800000.0,4709200000.0,3449100000.0,898500000.0
Effect Of Exchange Rate Changes,-57800000.0,-253800000.0,-120100000.0,80200000.0
Changes In Cash,2053300000.0,-1871600000.0,1380200000.0,2470400000.0
Financing Cash Flow,-4374100000.0,-6580200000.0,-5595600000.0,-2249000000.0
Cash Flow From Continuing Financing Activities,-4374100000.0,-6580200000.0,-5595600000.0,-2249000000.0
Net Other Financing Charges,-39600000.0,38200000.0,-46700000.0,-122000000.0
Proceeds From Stock Option Exercised,259800000.0,248200000.0,285700000.0,295500000.0
Cash Dividends Paid,-4532800000.0,-4168200000.0,-3918600000.0,-3752900000.0
Common Stock Dividend Paid,-4532800000.0,-4168200000.0,-3918600000.0,-3752900000.0
Net Common Stock Issuance,-3054300000.0,-3896000000.0,-845500000.0,-907800000.0
Common Stock Payments,-3054300000.0,-3896000000.0,-845500000.0,-907800000.0
Net Issuance Payments Of Debt,2992800000.0,1197600000.0,-1070500000.0,2238200000.0
Net Short Term Debt Issuance,212800000.0,25500000.0,15100000.0,-893100000.0
Net Long Term Debt Issuance,2780000000.0,1172100000.0,-1085600000.0,3131300000.0
Long Term Debt Payments,-2441100000.0,-2202400000.0,-2240000000.0,-2411700000.0
Long Term Debt Issuance,5221100000.0,3374500000.0,1154400000.0,5543000000.0
Investing Cash Flow,-3184500000.0,-2678100000.0,-2165700000.0,-1545800000.0
Cash Flow From Continuing Investing Activities,-3184500000.0,-2678100000.0,-2165700000.0,-1545800000.0
Net Other Investing Changes,-676100000.0,-456700000.0,-53900000.0,57400000.0
Net Business Purchase And Sale,-245900000.0,-361100000.0,-178000000.0,10200000.0
Sale Of Business,195300000.0,445900000.0,196200000.0,76300000.0
Purchase Of Business,-441200000.0,-807000000.0,-374200000.0,-66100000.0
Net PPE Purchase And Sale,94900000.0,38900000.0,106200000.0,27400000.0
Sale Of PPE,94900000.0,38900000.0,106200000.0,27400000.0
Capital Expenditure Reported,-2357400000.0,-1899200000.0,-2040000000.0,-1640800000.0
Operating Cash Flow,9611900000.0,7386700000.0,9141500000.0,6265200000.0
Cash Flow From Continuing Operating Activities,9611900000.0,7386700000.0,9141500000.0,6265200000.0
Change In Working Capital,-108000000.0,-644600000.0,454200000.0,-212100000.0
Change In Other Working Capital,-220300000.0,-546700000.0,-302500000.0,
Change In Payables And Accrued Expense,256600000.0,160600000.0,509000000.0,-136700000.0
Change In Accrued Expense,206200000.0,129300000.0,284000000.0,44400000.0
Change In Payable,50400000.0,31300000.0,225000000.0,-181100000.0
Change In Account Payable,50400000.0,31300000.0,225000000.0,-137500000.0
Change In Tax Payable,,-546700000.0,-302500000.0,-43600000.0
Change In Income Tax Payable,,-546700000.0,-302500000.0,-43600000.0
Change In Inventory,16700000.0,5600000.0,-62200000.0,-68600000.0
Change In Receivables,-161000000.0,-264100000.0,309900000.0,-6800000.0
Changes In Account Receivables,-161000000.0,-264100000.0,309900000.0,-6800000.0
Other Non Cash Items,-112700000.0,-570400000.0,-339100000.0,-75200000.0
Stock Based Compensation,175200000.0,166700000.0,139200000.0,92400000.0
Deferred Tax,-686400000.0,-345700000.0,-428300000.0,6400000.0
Deferred Income Tax,-686400000.0,-345700000.0,-428300000.0,6400000.0
Depreciation Amortization Depletion,1978200000.0,1870600000.0,1868100000.0,1751400000.0
Depreciation And Amortization,1978200000.0,1870600000.0,1868100000.0,1751400000.0
Operating Gains Losses,-103200000.0,732700000.0,-97800000.0,-28200000.0
Gain Loss On Sale Of Business,-103200000.0,732700000.0,-97800000.0,-28200000.0
Net Income From Continuing Operations,8468800000.0,6177400000.0,7545200000.0,4730500000.0
