,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,2453000.0,-10528000.0,0.0,0.0
Tax Rate For Calcs,0.223,0.224,0.165,0.27
Normalized EBITDA,15050000000.0,18389000000.0,4551000000.0,904000000.0
Total Unusual Items,11000000.0,-47000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,11000000.0,-47000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,8835000000.0,11528000000.0,930000000.0,-1421000000.0
Reconciled Depreciation,2701000000.0,2473000000.0,2405000000.0,2351000000.0
Reconciled Cost Of Revenue,131877000000.0,159632000000.0,110895000000.0,65700000000.0
EBITDA,15061000000.0,18342000000.0,4551000000.0,904000000.0
EBIT,12360000000.0,15869000000.0,2146000000.0,-1447000000.0
Net Interest Income,-299000000.0,-457000000.0,-603000000.0,-563000000.0
Interest Expense,592000000.0,562000000.0,603000000.0,563000000.0
Interest Income,293000000.0,105000000.0,171000000.0,52000000.0
Normalized Income,8826453000.0,11564472000.0,930000000.0,-1421000000.0
Net Income From Continuing And Discontinued Operation,8835000000.0,11528000000.0,930000000.0,-1421000000.0
Total Expenses,132908000000.0,160690000000.0,111847000000.0,66491000000.0
Total Operating Income As Reported,11858000000.0,15690000000.0,2130000000.0,-1579000000.0
Diluted Average Shares,353000000.0,396000000.0,407000000.0,407000000.0
Basic Average Shares,353000000.0,395000000.0,407000000.0,407000000.0
Diluted EPS,24.92,29.04,2.27,-3.5
Basic EPS,24.93,29.05,2.27,-3.5
Diluted NI Availto Com Stockholders,8808000000.0,11485000000.0,924000000.0,-1426000000.0
Average Dilution Earnings,,,,0.0
Net Income Common Stockholders,8808000000.0,11485000000.0,924000000.0,-1426000000.0
Otherunder Preferred Stock Dividend,27000000.0,43000000.0,6000000.0,5000000.0
Net Income,8835000000.0,11528000000.0,930000000.0,-1421000000.0
Minority Interests,-314000000.0,-351000000.0,-358000000.0,-314000000.0
Net Income Including Noncontrolling Interests,9149000000.0,11879000000.0,1288000000.0,-1107000000.0
Net Income Continuous Operations,9149000000.0,11879000000.0,1288000000.0,-1107000000.0
Tax Provision,2619000000.0,3428000000.0,255000000.0,-903000000.0
Pretax Income,11768000000.0,15307000000.0,1543000000.0,-2010000000.0
Other Income Expense,209000000.0,71000000.0,16000000.0,132000000.0
Other Non Operating Income Expenses,,,16000000.0,132000000.0
Special Income Charges,11000000.0,-47000000.0,0.0,0.0
Gain On Sale Of Business,,0.0,62000000.0,-62000000.0
Other Special Charges,-11000000.0,-14000000.0,193000000.0,-207000000.0
Impairment Of Capital Assets,0.0,61000000.0,0.0,0.0
Earnings From Equity Interest,198000000.0,118000000.0,,
Net Non Operating Interest Income Expense,-299000000.0,-457000000.0,-603000000.0,-563000000.0
Interest Expense Non Operating,592000000.0,562000000.0,603000000.0,563000000.0
Interest Income Non Operating,293000000.0,105000000.0,171000000.0,52000000.0
Operating Income,11858000000.0,15693000000.0,2130000000.0,-1579000000.0
Operating Expense,1031000000.0,1058000000.0,952000000.0,791000000.0
Other Operating Expenses,33000000.0,66000000.0,87000000.0,35000000.0
Selling General And Administration,998000000.0,992000000.0,865000000.0,756000000.0
General And Administrative Expense,998000000.0,992000000.0,865000000.0,756000000.0
Other Gand A,998000000.0,934000000.0,865000000.0,756000000.0
Salaries And Wages,0.0,58000000.0,0.0,58000000.0
Gross Profit,12889000000.0,16751000000.0,3082000000.0,-788000000.0
Cost Of Revenue,131877000000.0,159632000000.0,110895000000.0,65700000000.0
Total Revenue,144766000000.0,176383000000.0,113977000000.0,64912000000.0
Excise Taxes,5765000000.0,5194000000.0,5645000000.0,4797000000.0
Operating Revenue,150531000000.0,181577000000.0,119622000000.0,69709000000.0
