,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,51381941.389485,4125188.831563,51849516.563739,9544098.451258
Tax Rate For Calcs,0.073672,0.076601,0.039995,0.094933
Normalized EBITDA,2461045000.0,2235087000.0,2304283000.0,1999642000.0
Total Unusual Items,697446000.0,53853000.0,1296406000.0,100535000.0
Total Unusual Items Excluding Goodwill,697446000.0,53853000.0,1296406000.0,100535000.0
Net Income From Continuing Operation Net Minority Interest,948838000.0,377684000.0,1709259000.0,356398000.0
Reconciled Depreciation,1694859000.0,1577933000.0,1486632000.0,1366379000.0
Reconciled Cost Of Revenue,2598071000.0,2017562000.0,1778320000.0,1514116000.0
EBITDA,3158491000.0,2288940000.0,3600689000.0,2100177000.0
EBIT,1463632000.0,711007000.0,2114057000.0,733798000.0
Net Interest Income,-437741000.0,-299132000.0,-293846000.0,-333021000.0
Interest Expense,437741000.0,299132000.0,293846000.0,333021000.0
Interest Income,,,,20222000.0
Normalized Income,302773941.389485,327956188.831563,464702516.563739,265407098.451258
Net Income From Continuing And Discontinued Operation,948838000.0,377684000.0,1709259000.0,356398000.0
Total Expenses,4749515000.0,4030100000.0,3668156000.0,3232939000.0
Total Operating Income As Reported,524461000.0,589968000.0,694009000.0,557526000.0
Diluted Average Shares,309065000.0,297919336.0,283221968.0,262522508.0
Basic Average Shares,298603000.0,286333747.0,282474927.0,260098978.0
Diluted EPS,3.0,1.13,5.94,1.0
Basic EPS,3.04,1.18,5.95,1.01
Diluted NI Availto Com Stockholders,926207000.0,332121000.0,1681498000.0,263342000.0
Average Dilution Earnings,18093000.0,-4839000.0,0.0,
Net Income Common Stockholders,908114000.0,336960000.0,1681498000.0,263342000.0
Otherunder Preferred Stock Dividend,0.0,0.0,-18000000.0,16520000.0
Preferred Stock Dividends,40724000.0,40724000.0,45761000.0,76536000.0
Net Income,948838000.0,377684000.0,1709259000.0,356398000.0
Minority Interests,-1474000.0,-2641000.0,-38153000.0,-6332000.0
Net Income Including Noncontrolling Interests,950312000.0,380325000.0,1747412000.0,362730000.0
Net Income Continuous Operations,950312000.0,380325000.0,1747412000.0,362730000.0
Tax Provision,75579000.0,31550000.0,72799000.0,38047000.0
Pretax Income,1025891000.0,411875000.0,1820211000.0,400777000.0
Other Income Expense,736086000.0,49273000.0,1354331000.0,63128000.0
Other Non Operating Income Expenses,68431000.0,8917000.0,-4358000.0,20222000.0
Special Income Charges,-203085000.0,-122901000.0,-84389000.0,-216359000.0
Gain On Sale Of Business,,,0.0,0.0
Other Special Charges,,51135000.0,18672000.0,103215000.0
Write Off,118363000.0,3000000.0,18291000.0,6482000.0
Impairment Of Capital Assets,,3000000.0,18291000.0,6482000.0
Restructuring And Mergern Acquisition,84722000.0,68766000.0,47426000.0,106662000.0
Earnings From Equity Interest,-29791000.0,-13497000.0,62283000.0,-57629000.0
Gain On Sale Of Security,900531000.0,176754000.0,1380795000.0,316894000.0
Net Non Operating Interest Income Expense,-437741000.0,-299132000.0,-293846000.0,-333021000.0
Interest Expense Non Operating,437741000.0,299132000.0,293846000.0,333021000.0
Interest Income Non Operating,,,,20222000.0
Operating Income,727546000.0,661734000.0,759726000.0,670670000.0
Operating Expense,2151444000.0,2012538000.0,1889836000.0,1718823000.0
Other Operating Expenses,7529000.0,12438000.0,2550000.0,1075000.0
Depreciation Amortization Depletion Income Statement,1694859000.0,1577933000.0,1486632000.0,1366379000.0
Depreciation And Amortization In Income Statement,1694859000.0,1577933000.0,1486632000.0,1366379000.0
Selling General And Administration,449056000.0,422167000.0,400654000.0,351369000.0
General And Administrative Expense,449056000.0,422167000.0,400654000.0,351369000.0
Other Gand A,449056000.0,422167000.0,400654000.0,351369000.0
Gross Profit,2878990000.0,2674272000.0,2649562000.0,2389493000.0
Cost Of Revenue,2598071000.0,2017562000.0,1778320000.0,1514116000.0
Total Revenue,5477061000.0,4691834000.0,4427882000.0,3903609000.0
Operating Revenue,5477061000.0,4691834000.0,4427882000.0,3903609000.0
