,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-223195800.0,-4950400.0,-27417600.0,-65580000.0
Tax Rate For Calcs,0.129,0.224,0.252,0.3
Normalized EBITDA,867000000.0,1242700000.0,1779100000.0,1393800000.0
Total Unusual Items,-1730200000.0,-22100000.0,-108800000.0,-218600000.0
Total Unusual Items Excluding Goodwill,-1730200000.0,-22100000.0,-108800000.0,-218600000.0
Net Income From Continuing Operation Net Minority Interest,-1489300000.0,203500000.0,428700000.0,222500000.0
Reconciled Depreciation,659600000.0,788100000.0,908700000.0,652000000.0
Reconciled Cost Of Revenue,1557700000.0,1722000000.0,1756000000.0,1781600000.0
EBITDA,-863200000.0,1220600000.0,1670300000.0,1175200000.0
EBIT,-1522800000.0,432500000.0,761600000.0,523200000.0
Net Interest Income,-163300000.0,-159200000.0,-174300000.0,-193700000.0
Interest Expense,186300000.0,171000000.0,179700000.0,201100000.0
Interest Income,23000000.0,11800000.0,5400000.0,7400000.0
Normalized Income,17704200.0,220649600.0,510082400.0,375520000.0
Net Income From Continuing And Discontinued Operation,-1489300000.0,203500000.0,428700000.0,222500000.0
Total Expenses,4811900000.0,5426900000.0,5548300000.0,4745000000.0
Total Operating Income As Reported,-1538800000.0,407700000.0,763300000.0,501800000.0
Diluted Average Shares,138900000.0,138900000.0,138400000.0,137554000.0
Basic Average Shares,138700000.0,138700000.0,138000000.0,137260000.0
Diluted EPS,-10.73,1.46,3.1,1.62
Basic EPS,-10.73,1.47,3.11,1.62
Diluted NI Availto Com Stockholders,-1489300000.0,203500000.0,428700000.0,222500000.0
Net Income Common Stockholders,-1489300000.0,203500000.0,428700000.0,222500000.0
Net Income,-1489300000.0,203500000.0,428700000.0,222500000.0
Minority Interests,-1500000.0,500000.0,-6600000.0,-2900000.0
Net Income Including Noncontrolling Interests,-1487800000.0,203000000.0,435300000.0,225400000.0
Net Income Continuous Operations,-1487800000.0,203000000.0,435300000.0,225400000.0
Tax Provision,-221300000.0,58500000.0,146600000.0,96700000.0
Pretax Income,-1709100000.0,261500000.0,581900000.0,322100000.0
Other Income Expense,-1737200000.0,-9100000.0,-115900000.0,-204600000.0
Other Non Operating Income Expenses,-7000000.0,13000000.0,-7100000.0,14000000.0
Special Income Charges,-1730200000.0,-22100000.0,-108800000.0,-218600000.0
Gain On Sale Of Business,-539000000.0,-22100000.0,-108800000.0,0.0
Impairment Of Capital Assets,1191200000.0,0.0,0.0,
Restructuring And Mergern Acquisition,,0.0,0.0,218600000.0
Net Non Operating Interest Income Expense,-163300000.0,-159200000.0,-174300000.0,-193700000.0
Interest Expense Non Operating,186300000.0,171000000.0,179700000.0,201100000.0
Interest Income Non Operating,23000000.0,11800000.0,5400000.0,7400000.0
Operating Income,191400000.0,429800000.0,872100000.0,720400000.0
Operating Expense,2677600000.0,3022100000.0,3000400000.0,2456100000.0
Other Operating Expenses,448900000.0,555500000.0,628600000.0,387100000.0
Depreciation Amortization Depletion Income Statement,83000000.0,105300000.0,116800000.0,144700000.0
Depreciation And Amortization In Income Statement,83000000.0,105300000.0,116800000.0,144700000.0
Amortization,83000000.0,105300000.0,116800000.0,144700000.0
Amortization Of Intangibles Income Statement,83000000.0,105300000.0,116800000.0,144700000.0
Research And Development,306900000.0,307900000.0,315700000.0,259500000.0
Selling General And Administration,1838800000.0,2053400000.0,1939300000.0,1664800000.0
Selling And Marketing Expense,358400000.0,387300000.0,506600000.0,412700000.0
General And Administrative Expense,1480400000.0,1666100000.0,1432700000.0,1252100000.0
Other Gand A,1480400000.0,1666100000.0,1432700000.0,1252100000.0
Gross Profit,2869000000.0,3451900000.0,3872500000.0,3176500000.0
Cost Of Revenue,2134300000.0,2404800000.0,2547900000.0,2288900000.0
Total Revenue,5003300000.0,5856700000.0,6420400000.0,5465400000.0
Operating Revenue,5003300000.0,5856700000.0,6420400000.0,5465400000.0
