,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-858468.0,-9193590.0,-1234608.0,-13462560.0
Tax Rate For Calcs,0.156,0.21,0.136,0.12
Normalized EBITDA,20419000.0,48136000.0,42452000.0,14845000.0
Total Unusual Items,-5503000.0,-43779000.0,-9078000.0,-112188000.0
Total Unusual Items Excluding Goodwill,-5503000.0,-43779000.0,-9078000.0,-112188000.0
Net Income From Continuing Operation Net Minority Interest,-34582000.0,-55185000.0,-21947000.0,-129171000.0
Reconciled Depreciation,26584000.0,24210000.0,25501000.0,23838000.0
Reconciled Cost Of Revenue,724856000.0,715107000.0,552721000.0,443644000.0
EBITDA,14916000.0,4357000.0,33374000.0,-97343000.0
EBIT,-11668000.0,-19853000.0,7873000.0,-121181000.0
Net Interest Income,-29157000.0,-35497000.0,-32549000.0,-25229000.0
Interest Expense,29157000.0,35497000.0,32549000.0,25229000.0
Normalized Income,-29937468.0,-20599590.0,-14103608.0,-30445560.0
Net Income From Continuing And Discontinued Operation,-34582000.0,-55185000.0,-21947000.0,-129171000.0
Total Expenses,869433000.0,845092000.0,681227000.0,559292000.0
Total Operating Income As Reported,-20429000.0,8676000.0,7839000.0,-120634000.0
Diluted Average Shares,80684000.0,48444000.0,34749000.0,34749000.0
Basic Average Shares,80684000.0,48444000.0,34749000.0,34749000.0
Diluted EPS,-0.43,-1.6,-1.32824,-4.250022
Basic EPS,-0.43,-1.6,-1.32824,-4.250022
Diluted NI Availto Com Stockholders,-34743000.0,-77633000.0,-46155000.0,-147684000.0
Net Income Common Stockholders,-34743000.0,-77633000.0,-46155000.0,-147684000.0
Otherunder Preferred Stock Dividend,0.0,2870000.0,0.0,0.0
Preferred Stock Dividends,161000.0,19578000.0,24208000.0,18513000.0
Net Income,-34582000.0,-55185000.0,-21947000.0,-129171000.0
Minority Interests,-15000.0,276000.0,-639000.0,-306000.0
Net Income Including Noncontrolling Interests,-34567000.0,-55461000.0,-21308000.0,-128865000.0
Net Income Continuous Operations,-34567000.0,-55461000.0,-21308000.0,-128865000.0
Earnings From Equity Interest Net Of Tax,-100000.0,0.0,0.0,
Tax Provision,-6358000.0,111000.0,-3368000.0,-17545000.0
Pretax Income,-40825000.0,-55350000.0,-24676000.0,-146410000.0
Other Income Expense,-6949000.0,-42633000.0,-9044000.0,-112735000.0
Other Non Operating Income Expenses,-1446000.0,1146000.0,34000.0,-547000.0
Special Income Charges,-15710000.0,-14104000.0,-9078000.0,-112188000.0
Gain On Sale Of Ppe,-1153000.0,-935000.0,-243000.0,-7750000.0
Write Off,,0.0,0.0,82083000.0
Impairment Of Capital Assets,,0.0,0.0,82083000.0
Restructuring And Mergern Acquisition,14557000.0,13169000.0,8835000.0,22355000.0
Gain On Sale Of Security,10207000.0,-29675000.0,,
Net Non Operating Interest Income Expense,-29157000.0,-35497000.0,-32549000.0,-25229000.0
Interest Expense Non Operating,29157000.0,35497000.0,32549000.0,25229000.0
Operating Income,-4719000.0,22780000.0,16917000.0,-8446000.0
Operating Expense,144577000.0,129985000.0,128506000.0,115648000.0
Selling General And Administration,144577000.0,129985000.0,128506000.0,115648000.0
Gross Profit,139858000.0,152765000.0,145423000.0,107202000.0
Cost Of Revenue,724856000.0,715107000.0,552721000.0,443644000.0
Total Revenue,864714000.0,867872000.0,698144000.0,550846000.0
Operating Revenue,864714000.0,867872000.0,698144000.0,550846000.0
