,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-50451000.0,-64390000.0,2884000.0,-56068000.0
Tax Rate For Calcs,0.251,0.235,0.206,0.214
Normalized EBITDA,2754000000.0,2376000000.0,2483000000.0,2271000000.0
Total Unusual Items,-201000000.0,-274000000.0,14000000.0,-262000000.0
Total Unusual Items Excluding Goodwill,-201000000.0,-274000000.0,14000000.0,-262000000.0
Net Income From Continuing Operation Net Minority Interest,1270000000.0,1028000000.0,1420000000.0,1056000000.0
Reconciled Depreciation,558000000.0,554000000.0,561000000.0,509000000.0
Reconciled Cost Of Revenue,10745000000.0,11096000000.0,10286000000.0,7777000000.0
EBITDA,2553000000.0,2102000000.0,2497000000.0,2009000000.0
EBIT,1995000000.0,1548000000.0,1936000000.0,1500000000.0
Net Interest Income,-107000000.0,-113000000.0,-95000000.0,-115000000.0
Interest Expense,247000000.0,167000000.0,121000000.0,138000000.0
Interest Income,140000000.0,54000000.0,26000000.0,23000000.0
Normalized Income,1420549000.0,1237610000.0,1408884000.0,1261932000.0
Net Income From Continuing And Discontinued Operation,1270000000.0,1026000000.0,1439000000.0,1059000000.0
Total Expenses,16187000000.0,15930000000.0,15101000000.0,12047000000.0
Diluted Average Shares,237200000.0,237300000.0,239400000.0,237900000.0
Basic Average Shares,236000000.0,236100000.0,237600000.0,236800000.0
Diluted EPS,5.35,4.32,6.01,4.45
Basic EPS,5.38,4.34,6.06,4.47
Diluted NI Availto Com Stockholders,1270000000.0,1026000000.0,1439000000.0,1059000000.0
Net Income Common Stockholders,1270000000.0,1026000000.0,1439000000.0,1059000000.0
Net Income,1270000000.0,1026000000.0,1439000000.0,1059000000.0
Minority Interests,-39000000.0,-28000000.0,-21000000.0,-15000000.0
Net Income Including Noncontrolling Interests,1309000000.0,1054000000.0,1460000000.0,1074000000.0
Net Income Discontinuous Operations,0.0,-2000000.0,19000000.0,3000000.0
Net Income Continuous Operations,1309000000.0,1056000000.0,1441000000.0,1071000000.0
Tax Provision,439000000.0,325000000.0,374000000.0,291000000.0
Pretax Income,1748000000.0,1381000000.0,1815000000.0,1362000000.0
Other Income Expense,-204000000.0,-228000000.0,209000000.0,-310000000.0
Other Non Operating Income Expenses,-24000000.0,21000000.0,180000000.0,-56000000.0
Special Income Charges,-181000000.0,-274000000.0,14000000.0,-262000000.0
Gain On Sale Of Ppe,-23000000.0,4000000.0,44000000.0,5000000.0
Other Special Charges,,,-22000000.0,
Write Off,160000000.0,245000000.0,21000000.0,93000000.0
Impairment Of Capital Assets,,,,93000000.0
Restructuring And Mergern Acquisition,-2000000.0,33000000.0,31000000.0,174000000.0
Earnings From Equity Interest,21000000.0,25000000.0,15000000.0,8000000.0
Gain On Sale Of Security,-20000000.0,,,
Net Non Operating Interest Income Expense,-107000000.0,-113000000.0,-95000000.0,-115000000.0
Interest Expense Non Operating,247000000.0,167000000.0,121000000.0,138000000.0
Interest Income Non Operating,140000000.0,54000000.0,26000000.0,23000000.0
Operating Income,2059000000.0,1722000000.0,1701000000.0,1787000000.0
Operating Expense,5442000000.0,4834000000.0,4815000000.0,4270000000.0
Other Operating Expenses,,-8000000.0,-8000000.0,-7000000.0
Depreciation Amortization Depletion Income Statement,558000000.0,554000000.0,561000000.0,509000000.0
Depreciation And Amortization In Income Statement,558000000.0,554000000.0,561000000.0,509000000.0
Amortization,167000000.0,166000000.0,172000000.0,138000000.0
Amortization Of Intangibles Income Statement,167000000.0,166000000.0,172000000.0,138000000.0
Depreciation Income Statement,391000000.0,388000000.0,389000000.0,371000000.0
Research And Development,433000000.0,448000000.0,439000000.0,379000000.0
Selling General And Administration,4451000000.0,3832000000.0,3815000000.0,3389000000.0
General And Administrative Expense,4451000000.0,3832000000.0,3815000000.0,3389000000.0
Other Gand A,4222000000.0,3842000000.0,3780000000.0,3389000000.0
Salaries And Wages,229000000.0,-10000000.0,35000000.0,0.0
Gross Profit,7501000000.0,6556000000.0,6516000000.0,6057000000.0
Cost Of Revenue,10745000000.0,11096000000.0,10286000000.0,7777000000.0
Total Revenue,18246000000.0,17652000000.0,16802000000.0,13834000000.0
Operating Revenue,18246000000.0,17652000000.0,16802000000.0,13834000000.0
