,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-8569600.0,-5512000.0,15354700.0,-68526500.0
Tax Rate For Calcs,0.206,0.26,0.233,0.245
Normalized EBITDA,1173000000.0,1549400000.0,2734600000.0,1681600000.0
Total Unusual Items,-41600000.0,-21200000.0,65900000.0,-279700000.0
Total Unusual Items Excluding Goodwill,-41600000.0,-21200000.0,65900000.0,-279700000.0
Net Income From Continuing Operation Net Minority Interest,-96900000.0,920700000.0,1629800000.0,761600000.0
Reconciled Depreciation,182800000.0,195300000.0,205300000.0,203500000.0
Reconciled Cost Of Revenue,4827000000.0,3479800000.0,3918200000.0,3614500000.0
EBITDA,1131400000.0,1528200000.0,2800500000.0,1401900000.0
EBIT,-167400000.0,1332900000.0,2595200000.0,1198400000.0
Net Interest Income,-22700000.0,-60800000.0,-69500000.0,-108800000.0
Interest Expense,70500000.0,85200000.0,94700000.0,129300000.0
Interest Income,47800000.0,24400000.0,25200000.0,20500000.0
Normalized Income,-63869600.0,936388000.0,1579254700.0,972773500.0
Net Income From Continuing And Discontinued Operation,-96900000.0,920700000.0,1629800000.0,761600000.0
Total Expenses,6109600000.0,4710000000.0,5172200000.0,4894400000.0
Total Operating Income As Reported,-434800000.0,1317700000.0,1788200000.0,920400000.0
Diluted Average Shares,456200000.0,459500000.0,465400000.0,462500000.0
Basic Average Shares,454800000.0,457500000.0,462800000.0,459500000.0
Diluted EPS,-0.73,1.49,2.99,1.13
Basic EPS,-0.73,1.5,3.01,1.14
Diluted NI Availto Com Stockholders,-333700000.0,683900000.0,1393000000.0,524800000.0
Net Income Common Stockholders,-333700000.0,683900000.0,1393000000.0,524800000.0
Preferred Stock Dividends,236800000.0,236800000.0,236800000.0,236800000.0
Net Income,-96900000.0,920700000.0,1629800000.0,761600000.0
Minority Interests,71300000.0,-4800000.0,-339600000.0,-45900000.0
Net Income Including Noncontrolling Interests,-168200000.0,925500000.0,1969400000.0,807500000.0
Net Income Continuous Operations,-168200000.0,925500000.0,1969400000.0,807500000.0
Tax Provision,-69700000.0,322200000.0,531100000.0,261600000.0
Pretax Income,-237900000.0,1247700000.0,2500500000.0,1069100000.0
Other Income Expense,178000000.0,-30400000.0,847700000.0,-73300000.0
Other Non Operating Income Expenses,148300000.0,-115300000.0,629500000.0,133700000.0
Special Income Charges,-41600000.0,-21200000.0,65900000.0,-319100000.0
Write Off,,,7100000.0,3600000.0
Restructuring And Mergern Acquisition,41600000.0,21200000.0,-65900000.0,315500000.0
Earnings From Equity Interest,71300000.0,106100000.0,152300000.0,72700000.0
Gain On Sale Of Security,,,61400000.0,39400000.0
Net Non Operating Interest Income Expense,-22700000.0,-60800000.0,-69500000.0,-108800000.0
Interest Expense Non Operating,70500000.0,85200000.0,94700000.0,129300000.0
Interest Income Non Operating,47800000.0,24400000.0,25200000.0,20500000.0
Operating Income,-393200000.0,1338900000.0,1722300000.0,1251200000.0
Operating Expense,2398600000.0,1098700000.0,1111600000.0,1138900000.0
Other Operating Expenses,546000000.0,539800000.0,526000000.0,512300000.0
Depreciation Amortization Depletion Income Statement,1298800000.0,63800000.0,62900000.0,62500000.0
Depreciation And Amortization In Income Statement,1298800000.0,63800000.0,62900000.0,62500000.0
Amortization,1298800000.0,63800000.0,62900000.0,62500000.0
Amortization Of Intangibles Income Statement,1298800000.0,63800000.0,62900000.0,62500000.0
Selling General And Administration,553800000.0,495100000.0,522700000.0,564100000.0
Selling And Marketing Expense,103400000.0,114900000.0,98600000.0,83300000.0
General And Administrative Expense,450400000.0,380200000.0,424100000.0,480800000.0
Other Gand A,450400000.0,380200000.0,424100000.0,480800000.0
Gross Profit,2005400000.0,2437600000.0,2833900000.0,2390100000.0
Cost Of Revenue,3711000000.0,3611300000.0,4060600000.0,3755500000.0
Total Revenue,5716400000.0,6048900000.0,6894500000.0,6145600000.0
Operating Revenue,5527300000.0,5832100000.0,6648400000.0,5935600000.0
