,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-83430000.0,0.0,0.0,0.0
Tax Rate For Calcs,0.162,0.182,0.180738,0.124
Total Unusual Items,-515000000.0,,,
Total Unusual Items Excluding Goodwill,-515000000.0,,,
Net Income From Continuing Operation Net Minority Interest,5578000000.0,6041000000.0,5674000000.0,2962000000.0
Reconciled Depreciation,217000000.0,651000000.0,1773000000.0,1497000000.0
Net Interest Income,13916000000.0,13014000000.0,10647000000.0,9946000000.0
Interest Expense,10392000000.0,2422000000.0,487000000.0,1361000000.0
Interest Income,24308000000.0,15436000000.0,11134000000.0,11307000000.0
Normalized Income,6009570000.0,6041000000.0,5674000000.0,2962000000.0
Net Income From Continuing And Discontinued Operation,5578000000.0,6041000000.0,5674000000.0,7517000000.0
Diluted Average Shares,401000000.0,412000000.0,426000000.0,427000000.0
Basic Average Shares,401000000.0,412000000.0,426000000.0,427000000.0
Diluted EPS,12.79,13.85,12.7,16.96
Basic EPS,12.8,13.86,12.71,16.99
Diluted NI Availto Com Stockholders,5126000000.0,5708000000.0,5409000000.0,2716000000.0
Average Dilution Earnings,,,,-2000000.0
Net Income Common Stockholders,5126000000.0,5708000000.0,5409000000.0,7249000000.0
Otherunder Preferred Stock Dividend,35000000.0,32000000.0,32000000.0,39000000.0
Preferred Stock Dividends,417000000.0,301000000.0,233000000.0,229000000.0
Net Income,5578000000.0,6041000000.0,5674000000.0,7517000000.0
Minority Interests,-69000000.0,-72000000.0,-51000000.0,-41000000.0
Net Income Including Noncontrolling Interests,5647000000.0,6113000000.0,5725000000.0,7558000000.0
Net Income Discontinuous Operations,,,,4555000000.0
Net Income Continuous Operations,5647000000.0,6113000000.0,5725000000.0,3003000000.0
Tax Provision,1089000000.0,1360000000.0,1263000000.0,426000000.0
Pretax Income,6736000000.0,7473000000.0,6988000000.0,3429000000.0
Special Income Charges,-515000000.0,,,
Other Special Charges,515000000.0,,,
Gain On Sale Of Security,19000000.0,-6000000.0,-76000000.0,-103000000.0
Selling General And Administration,7778000000.0,7599000000.0,7460000000.0,5909000000.0
Selling And Marketing Expense,350000000.0,355000000.0,319000000.0,236000000.0
General And Administrative Expense,7428000000.0,7244000000.0,7141000000.0,5673000000.0
Salaries And Wages,7428000000.0,7244000000.0,7141000000.0,5673000000.0
Total Revenue,21509000000.0,21114000000.0,19211000000.0,16901000000.0
Operating Revenue,21509000000.0,21114000000.0,19211000000.0,16901000000.0
Occupancy And Equipment,2393000000.0,2387000000.0,2351000000.0,2002000000.0
Other Non Interest Expense,3326000000.0,3184000000.0,3191000000.0,2386000000.0
