,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,6147000.0,4651000.0,4286000.0,4122000.0
Ordinary Shares Number,56528000.0,57867000.0,58012000.0,57739000.0
Share Issued,62675000.0,62518000.0,62298000.0,61861000.0
Total Debt,,29000000.0,29155000.0,30894000.0
Tangible Book Value,1201035000.0,1076701000.0,783797000.0,603435000.0
Invested Capital,1303036000.0,1211607000.0,922869000.0,686537000.0
Working Capital,278783000.0,387135000.0,261628000.0,146575000.0
Net Tangible Assets,1201035000.0,1076701000.0,783797000.0,603435000.0
Common Stock Equity,1303036000.0,1182607000.0,893714000.0,655643000.0
Total Capitalization,1303036000.0,1211607000.0,921094000.0,684762000.0
Total Equity Gross Minority Interest,1303036000.0,1182607000.0,893714000.0,655643000.0
Stockholders Equity,1303036000.0,1182607000.0,893714000.0,655643000.0
Gains Losses Not Affecting Retained Earnings,-1039000.0,-3703000.0,0.0,
Other Equity Adjustments,-1039000.0,-3703000.0,,
Treasury Stock,891026000.0,587905000.0,488082000.0,422502000.0
Retained Earnings,1469981000.0,1196968000.0,915579000.0,719619000.0
Additional Paid In Capital,724493000.0,576622000.0,465594000.0,357908000.0
Capital Stock,627000.0,625000.0,623000.0,618000.0
Common Stock,627000.0,625000.0,623000.0,618000.0
Total Liabilities Net Minority Interest,2894503000.0,2719906000.0,2321431000.0,1952269000.0
Total Non Current Liabilities Net Minority Interest,359860000.0,342869000.0,331021000.0,234239000.0
Other Non Current Liabilities,108453000.0,75245000.0,72988000.0,19263000.0
Non Current Deferred Liabilities,251407000.0,238624000.0,230653000.0,185857000.0
Non Current Deferred Revenue,107657000.0,97591000.0,85149000.0,73259000.0
Non Current Deferred Taxes Liabilities,143750000.0,141033000.0,145504000.0,112598000.0
Long Term Debt And Capital Lease Obligation,,29000000.0,27380000.0,29119000.0
Long Term Debt,,29000000.0,27380000.0,29119000.0
Current Liabilities,2534643000.0,2377037000.0,1990410000.0,1718030000.0
Other Current Liabilities,2328076000.0,2207706000.0,1846573000.0,1613494000.0
Current Deferred Liabilities,22812000.0,19825000.0,16277000.0,13567000.0
Current Deferred Revenue,22812000.0,19825000.0,16277000.0,13567000.0
Current Debt And Capital Lease Obligation,,,1775000.0,1775000.0
Current Debt,,,1775000.0,1775000.0
Other Current Borrowings,,,1775000.0,1775000.0
Payables And Accrued Expenses,183755000.0,149506000.0,125785000.0,89194000.0
Current Accrued Expenses,169880000.0,133452000.0,120013000.0,82407000.0
Payables,13875000.0,16054000.0,5772000.0,6787000.0
Accounts Payable,13875000.0,16054000.0,5772000.0,6787000.0
Total Assets,4197539000.0,3902513000.0,3215145000.0,2607912000.0
Total Non Current Assets,1384113000.0,1138341000.0,963107000.0,743307000.0
Other Non Current Assets,103643000.0,62013000.0,42385000.0,34524000.0
Non Current Deferred Assets,680272000.0,567974000.0,461852000.0,371357000.0
Goodwill And Other Intangible Assets,102001000.0,105906000.0,109917000.0,52208000.0
Other Intangible Assets,50112000.0,54017000.0,58028000.0,319000.0
Goodwill,51889000.0,51889000.0,51889000.0,51889000.0
Net PPE,498197000.0,402448000.0,348953000.0,285218000.0
Accumulated Depreciation,-437291000.0,-331340000.0,-242652000.0,-178111000.0
Gross PPE,935488000.0,733788000.0,591605000.0,463329000.0
Construction In Progress,92020000.0,36286000.0,11342000.0,53833000.0
Other Properties,60864000.0,53167000.0,46710000.0,32490000.0
Machinery Furniture Equipment,568934000.0,432774000.0,326950000.0,232200000.0
Buildings And Improvements,179874000.0,177765000.0,172807000.0,115772000.0
Land And Improvements,33796000.0,33796000.0,33796000.0,29034000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2813426000.0,2764172000.0,2252038000.0,1864605000.0
Current Deferred Assets,118206000.0,96378000.0,76724000.0,60819000.0
Restricted Cash,2327366000.0,2202975000.0,1846573000.0,1613494000.0
Prepaid Assets,37613000.0,34056000.0,23729000.0,17854000.0
Inventory,1383000.0,1607000.0,1131000.0,1151000.0
Receivables,34833000.0,28426000.0,25903000.0,19577000.0
Taxes Receivable,18391000.0,5583000.0,16413000.0,10447000.0
Accounts Receivable,16442000.0,22843000.0,9490000.0,9130000.0
Cash Cash Equivalents And Short Term Investments,294025000.0,400730000.0,277978000.0,151710000.0
Cash And Cash Equivalents,294025000.0,400730000.0,277978000.0,151710000.0
