,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Ordinary Shares Number,461675441.0,460346947.0,471274073.0,500877129.0
Share Issued,461675441.0,460346947.0,471274073.0,500877129.0
Net Debt,12233000000.0,13910000000.0,7809000000.0,4169000000.0
Total Debt,19646000000.0,19073000000.0,16467000000.0,15109000000.0
Tangible Book Value,12793000000.0,10587000000.0,12171000000.0,13772000000.0
Invested Capital,29470000000.0,27371000000.0,26547000000.0,27120000000.0
Working Capital,-1806000000.0,-1654000000.0,-174000000.0,631000000.0
Net Tangible Assets,12793000000.0,10587000000.0,12171000000.0,13772000000.0
Capital Lease Obligations,3608000000.0,2934000000.0,2747000000.0,2429000000.0
Common Stock Equity,13432000000.0,11232000000.0,12827000000.0,14440000000.0
Total Capitalization,28354000000.0,27241000000.0,26376000000.0,25976000000.0
Total Equity Gross Minority Interest,13432000000.0,11232000000.0,12827000000.0,14440000000.0
Stockholders Equity,13432000000.0,11232000000.0,12827000000.0,14440000000.0
Gains Losses Not Affecting Retained Earnings,-460000000.0,-419000000.0,-553000000.0,-756000000.0
Other Equity Adjustments,-460000000.0,-419000000.0,-553000000.0,-756000000.0
Retained Earnings,7093000000.0,5005000000.0,6920000000.0,8825000000.0
Additional Paid In Capital,6761000000.0,6608000000.0,6421000000.0,6329000000.0
Capital Stock,38000000.0,38000000.0,39000000.0,42000000.0
Common Stock,38000000.0,38000000.0,39000000.0,42000000.0
Total Liabilities Net Minority Interest,41924000000.0,42103000000.0,40984000000.0,36808000000.0
Total Non Current Liabilities Net Minority Interest,22620000000.0,22603000000.0,19237000000.0,16683000000.0
Other Non Current Liabilities,181000000.0,169000000.0,44000000.0,47000000.0
Derivative Product Liabilities,,,77000000.0,
Employee Benefits,491000000.0,424000000.0,395000000.0,398000000.0
Non Current Pension And Other Postretirement Benefit Plans,33000000.0,37000000.0,45000000.0,57000000.0
Tradeand Other Payables Non Current,272000000.0,168000000.0,139000000.0,436000000.0
Non Current Deferred Liabilities,3475000000.0,3195000000.0,2617000000.0,2048000000.0
Non Current Deferred Revenue,419000000.0,449000000.0,479000000.0,509000000.0
Non Current Deferred Taxes Liabilities,2480000000.0,2196000000.0,1566000000.0,990000000.0
Long Term Debt And Capital Lease Obligation,18201000000.0,18647000000.0,16042000000.0,13754000000.0
Long Term Capital Lease Obligation,3279000000.0,2638000000.0,2493000000.0,2218000000.0
Long Term Debt,14922000000.0,16009000000.0,13549000000.0,11536000000.0
Current Liabilities,19304000000.0,19500000000.0,21747000000.0,20125000000.0
Other Current Liabilities,2577000000.0,2732000000.0,2512000000.0,2542000000.0
Current Debt And Capital Lease Obligation,1445000000.0,426000000.0,425000000.0,1355000000.0
Current Capital Lease Obligation,329000000.0,296000000.0,254000000.0,211000000.0
Current Debt,1116000000.0,130000000.0,171000000.0,1144000000.0
Other Current Borrowings,1116000000.0,130000000.0,171000000.0,1144000000.0
Pensionand Other Post Retirement Benefit Plans Current,192000000.0,173000000.0,169000000.0,169000000.0
Payables And Accrued Expenses,15090000000.0,16169000000.0,18641000000.0,16059000000.0
Current Accrued Expenses,1657000000.0,1413000000.0,1697000000.0,1756000000.0
Interest Payable,122000000.0,94000000.0,77000000.0,79000000.0
Payables,13433000000.0,14756000000.0,16944000000.0,14303000000.0
Dividends Payable,508000000.0,497000000.0,424000000.0,341000000.0
Total Tax Payable,827000000.0,772000000.0,1042000000.0,1103000000.0
Income Tax Payable,,,,473000000.0
Accounts Payable,12098000000.0,13487000000.0,15478000000.0,12859000000.0
Total Assets,55356000000.0,53335000000.0,53811000000.0,51248000000.0
Total Non Current Assets,37858000000.0,35489000000.0,32238000000.0,30492000000.0
Other Non Current Assets,221000000.0,160000000.0,375000000.0,268000000.0
Defined Pension Benefit,540000000.0,515000000.0,470000000.0,450000000.0
Investments And Advances,,440000000.0,470000000.0,450000000.0
Goodwill And Other Intangible Assets,639000000.0,645000000.0,656000000.0,668000000.0
Other Intangible Assets,,,25000000.0,37000000.0
Goodwill,,,631000000.0,631000000.0
Net PPE,36458000000.0,34169000000.0,30737000000.0,29106000000.0
Accumulated Depreciation,-24413000000.0,-22631000000.0,-21137000000.0,-20278000000.0
Gross PPE,60871000000.0,56800000000.0,51874000000.0,49384000000.0
Construction In Progress,1703000000.0,2688000000.0,1257000000.0,780000000.0
Other Properties,3362000000.0,2657000000.0,2556000000.0,2227000000.0
Machinery Furniture Equipment,12193000000.0,10478000000.0,8912000000.0,8679000000.0
Buildings And Improvements,37066000000.0,34746000000.0,32985000000.0,31557000000.0
Land And Improvements,6547000000.0,6231000000.0,6164000000.0,6141000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,17498000000.0,17846000000.0,21573000000.0,20756000000.0
Other Current Assets,202000000.0,235000000.0,237000000.0,286000000.0
Prepaid Assets,201000000.0,188000000.0,170000000.0,171000000.0
Inventory,11886000000.0,13499000000.0,13902000000.0,10653000000.0
Receivables,1404000000.0,1695000000.0,1353000000.0,1135000000.0
Other Receivables,513000000.0,526000000.0,518000000.0,504000000.0
Accounts Receivable,891000000.0,1169000000.0,835000000.0,631000000.0
Cash Cash Equivalents And Short Term Investments,3805000000.0,2229000000.0,5911000000.0,8511000000.0
Other Short Term Investments,,1343000000.0,4985000000.0,7644000000.0
Cash And Cash Equivalents,3805000000.0,2229000000.0,5911000000.0,8511000000.0
Cash Equivalents,3517000000.0,1943000000.0,5562000000.0,8204000000.0
Cash Financial,288000000.0,286000000.0,349000000.0,307000000.0
