,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-17795292.102322,-8842490.583691,-5925210.956431,-20558340.0
Tax Rate For Calcs,0.093141,0.125596,0.059153,0.27
Normalized EBITDA,1892111000.0,1703716000.0,1452896000.0,1173107000.0
Total Unusual Items,-191058000.0,-70404000.0,-100167000.0,-76142000.0
Total Unusual Items Excluding Goodwill,-191058000.0,-70404000.0,-100167000.0,-76142000.0
Net Income From Continuing Operation Net Minority Interest,501812000.0,461429000.0,237624000.0,24104000.0
Reconciled Depreciation,716309000.0,707576000.0,700161000.0,721970000.0
Reconciled Cost Of Revenue,612622000.0,668650000.0,545484000.0,476528000.0
EBITDA,1701053000.0,1633312000.0,1352729000.0,1096965000.0
EBIT,984744000.0,925736000.0,652568000.0,374995000.0
Net Interest Income,-438209000.0,-409595000.0,-416145000.0,-409821000.0
Interest Expense,436241000.0,399893000.0,400004000.0,392744000.0
Interest Income,18305000.0,10133000.0,3448000.0,2981000.0
Normalized Income,675074707.897678,522990509.416309,331865789.043569,79687660.0
Net Income From Continuing And Discontinued Operation,501812000.0,461429000.0,237624000.0,24104000.0
Total Expenses,1596867000.0,1638079000.0,1465674000.0,1392765000.0
Total Operating Income As Reported,923659000.0,925408000.0,782495000.0,633694000.0
Diluted Average Shares,108907000.0,109386000.0,111177000.0,113465000.0
Basic Average Shares,108204000.0,107957000.0,109328000.0,111532000.0
Diluted EPS,4.61,4.22,2.14,0.21
Basic EPS,4.64,4.27,2.17,0.22
Diluted NI Availto Com Stockholders,501812000.0,461429000.0,237624000.0,24104000.0
Net Income Common Stockholders,501812000.0,461429000.0,237624000.0,24104000.0
Net Income,501812000.0,461429000.0,237624000.0,24104000.0
Minority Interests,4397000.0,1630000.0,0.0,57000.0
Net Income Including Noncontrolling Interests,497415000.0,459799000.0,237624000.0,24047000.0
Net Income Continuous Operations,497415000.0,459799000.0,237624000.0,24047000.0
Tax Provision,51088000.0,66044000.0,14940000.0,-41796000.0
Pretax Income,548503000.0,525843000.0,252564000.0,-17749000.0
Other Income Expense,-128005000.0,-59937000.0,-174451000.0,-298301000.0
Other Non Operating Income Expenses,63053000.0,10467000.0,-74284000.0,-222159000.0
Special Income Charges,-191058000.0,-70404000.0,-100167000.0,-76142000.0
Other Special Charges,,437000.0,39502000.0,19463000.0
Write Off,17906000.0,331000.0,1882000.0,1089000.0
Impairment Of Capital Assets,151481000.0,42829000.0,31162000.0,39008000.0
Restructuring And Mergern Acquisition,21671000.0,26807000.0,27621000.0,16582000.0
Net Non Operating Interest Income Expense,-438209000.0,-409595000.0,-416145000.0,-409821000.0
Total Other Finance Cost,20273000.0,19835000.0,19589000.0,20058000.0
Interest Expense Non Operating,436241000.0,399893000.0,400004000.0,392744000.0
Interest Income Non Operating,18305000.0,10133000.0,3448000.0,2981000.0
Operating Income,1114717000.0,995375000.0,843160000.0,690373000.0
Operating Expense,984245000.0,969429000.0,920190000.0,916237000.0
Other Operating Expenses,,,1882000.0,1089000.0
Depreciation Amortization Depletion Income Statement,716309000.0,707576000.0,700161000.0,721970000.0
Depreciation And Amortization In Income Statement,716309000.0,707576000.0,700161000.0,721970000.0
Selling General And Administration,267936000.0,261853000.0,220029000.0,194267000.0
Gross Profit,2098962000.0,1964804000.0,1763350000.0,1606610000.0
Cost Of Revenue,612622000.0,668650000.0,545484000.0,476528000.0
Total Revenue,2711584000.0,2633454000.0,2308834000.0,2083138000.0
Operating Revenue,2711584000.0,2633454000.0,2308834000.0,2083138000.0
