,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,382000000.0,385000000.0,403000000.0,398787678.0
Share Issued,382000000.0,385000000.0,403000000.0,398787678.0
Total Debt,1243000000.0,1200000000.0,916000000.0,237000000.0
Tangible Book Value,13758000000.0,19123000000.0,14145000000.0,2561000000.0
Invested Capital,13854000000.0,19123000000.0,14145000000.0,2561000000.0
Working Capital,7310000000.0,8508000000.0,6943000000.0,1909000000.0
Net Tangible Assets,13758000000.0,19123000000.0,14145000000.0,2561000000.0
Capital Lease Obligations,1243000000.0,1200000000.0,916000000.0,237000000.0
Common Stock Equity,13854000000.0,19123000000.0,14145000000.0,2561000000.0
Total Capitalization,13854000000.0,19123000000.0,14145000000.0,2561000000.0
Total Equity Gross Minority Interest,13854000000.0,19123000000.0,14145000000.0,2561000000.0
Stockholders Equity,13854000000.0,19123000000.0,14145000000.0,2561000000.0
Gains Losses Not Affecting Retained Earnings,-123000000.0,-370000000.0,-24000000.0,3000000.0
Other Equity Adjustments,-123000000.0,-370000000.0,-24000000.0,3000000.0
Retained Earnings,13606000000.0,18320000000.0,9958000000.0,-2244000000.0
Additional Paid In Capital,371000000.0,1173000000.0,4211000000.0,4802000000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,4572000000.0,6735000000.0,10524000000.0,4776000000.0
Total Non Current Liabilities Net Minority Interest,1557000000.0,1812000000.0,1396000000.0,387000000.0
Other Non Current Liabilities,256000000.0,135000000.0,76000000.0,3000000.0
Non Current Deferred Liabilities,83000000.0,673000000.0,615000000.0,177000000.0
Non Current Deferred Revenue,83000000.0,673000000.0,615000000.0,177000000.0
Long Term Debt And Capital Lease Obligation,1218000000.0,1004000000.0,705000000.0,207000000.0
Long Term Capital Lease Obligation,1218000000.0,1004000000.0,705000000.0,207000000.0
Current Liabilities,3015000000.0,4923000000.0,9128000000.0,4389000000.0
Other Current Liabilities,41000000.0,53000000.0,14000000.0,4000000.0
Current Deferred Liabilities,568000000.0,2038000000.0,6253000000.0,3867000000.0
Current Deferred Revenue,568000000.0,2038000000.0,6253000000.0,3867000000.0
Current Debt And Capital Lease Obligation,25000000.0,196000000.0,211000000.0,30000000.0
Current Capital Lease Obligation,25000000.0,196000000.0,211000000.0,30000000.0
Pensionand Other Post Retirement Benefit Plans Current,245000000.0,190000000.0,126000000.0,95000000.0
Current Provisions,556000000.0,,,
Payables And Accrued Expenses,1580000000.0,2446000000.0,2524000000.0,393000000.0
Current Accrued Expenses,997000000.0,1911000000.0,1346000000.0,375000000.0
Payables,583000000.0,535000000.0,1178000000.0,18000000.0
Total Tax Payable,63000000.0,48000000.0,876000000.0,0.0
Income Tax Payable,63000000.0,48000000.0,876000000.0,0.0
Accounts Payable,520000000.0,487000000.0,302000000.0,18000000.0
Total Assets,18426000000.0,25858000000.0,24669000000.0,7337000000.0
Total Non Current Assets,8101000000.0,12427000000.0,8598000000.0,1039000000.0
Other Non Current Assets,181000000.0,946000000.0,46000000.0,13000000.0
Non Current Prepaid Assets,342000000.0,0.0,,
Non Current Deferred Assets,81000000.0,982000000.0,326000000.0,0.0
Non Current Deferred Taxes Assets,81000000.0,982000000.0,326000000.0,0.0
Investments And Advances,4743000000.0,8360000000.0,6843000000.0,639000000.0
Investmentin Financial Assets,4677000000.0,8318000000.0,6843000000.0,638848000.0
Available For Sale Securities,4677000000.0,8318000000.0,6843000000.0,638848000.0
Long Term Equity Investment,66000000.0,42000000.0,,
Goodwill And Other Intangible Assets,96000000.0,0.0,,
Other Intangible Assets,44000000.0,,,
Goodwill,52000000.0,0.0,,
Net PPE,2658000000.0,2139000000.0,1383000000.0,387000000.0
Accumulated Depreciation,-433000000.0,-658000000.0,-352000000.0,-120000000.0
Gross PPE,3091000000.0,2797000000.0,1735000000.0,507000000.0
Leases,522000000.0,460000000.0,313000000.0,180000000.0
Construction In Progress,860000000.0,281000000.0,212000000.0,35000000.0
Other Properties,1587000000.0,1986000000.0,1174000000.0,267000000.0
Machinery Furniture Equipment,100000000.0,59000000.0,36000000.0,25000000.0
Buildings And Improvements,,,,90201000.0
Land And Improvements,22000000.0,11000000.0,0.0,
Properties,0.0,0.0,0.0,0.0
Current Assets,10325000000.0,13431000000.0,16071000000.0,6298000000.0
Other Current Assets,88000000.0,44000000.0,26000000.0,11000000.0
Hedging Assets Current,,,21000000.0,0.0
Restricted Cash,,,,1032000.0
Prepaid Assets,350000000.0,851000000.0,554000000.0,224000000.0
Inventory,202000000.0,949000000.0,1441000000.0,47000000.0
Finished Goods,24000000.0,169000000.0,233000000.0,1000000.0
Work In Process,15000000.0,205000000.0,338000000.0,9000000.0
Raw Materials,163000000.0,575000000.0,870000000.0,37000000.0
Receivables,1081000000.0,1685000000.0,3323000000.0,1408000000.0
Other Receivables,61000000.0,53000000.0,51000000.0,10000000.0
Taxes Receivable,69000000.0,150000000.0,70000000.0,7000000.0
Accrued Interest Receivable,59000000.0,61000000.0,27000000.0,9725000.0
Notes Receivable,0.0,36000000.0,0.0,
Accounts Receivable,892000000.0,1385000000.0,3175000000.0,1391000000.0
Allowance For Doubtful Accounts Receivable,,0.0,0.0,0.0
Gross Accounts Receivable,,1385000000.0,3175000000.0,1391000000.0
Cash Cash Equivalents And Short Term Investments,8604000000.0,9902000000.0,10727000000.0,4608000000.0
Other Short Term Investments,5697000000.0,6697000000.0,3879000000.0,1984000000.0
Cash And Cash Equivalents,2907000000.0,3205000000.0,6848000000.0,2624000000.0
