,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2826000000.0,1704000000.0,1849000000.0,-296313000.0
Repayment Of Debt,-1300000000.0,-896000000.0,-605000000.0,-1457222000.0
Issuance Of Debt,5298000000.0,869000000.0,0.0,3244777000.0
Issuance Of Capital Stock,,32442000.0,32791000.0,969759000.0
Capital Expenditure,-1595000000.0,-1202000000.0,-697000000.0,-2195381000.0
Interest Paid Supplemental Data,653000000.0,582000000.0,692000000.0,760984000.0
Income Tax Paid Supplemental Data,37000000.0,59000000.0,9000000.0,342000.0
End Cash Position,338000000.0,220000000.0,146000000.0,524496000.0
Beginning Cash Position,220000000.0,146000000.0,524000000.0,20958000.0
Changes In Cash,118000000.0,74000000.0,-378000000.0,503538000.0
Financing Cash Flow,2101000000.0,-1693000000.0,-2259000000.0,874999000.0
Cash Flow From Continuing Financing Activities,2101000000.0,-1693000000.0,-2259000000.0,874999000.0
Net Other Financing Charges,-58000000.0,6000000.0,13000000.0,-56949000.0
Cash Dividends Paid,-1839000000.0,-1672000000.0,-1667000000.0,-1605366000.0
Common Stock Dividend Paid,-1839000000.0,-1672000000.0,-1667000000.0,-1605366000.0
Net Common Stock Issuance,,32442000.0,32791000.0,969759000.0
Common Stock Issuance,,32442000.0,32791000.0,969759000.0
Net Issuance Payments Of Debt,3998000000.0,-27000000.0,-605000000.0,1567555000.0
Net Short Term Debt Issuance,,0.0,0.0,-220000000.0
Net Long Term Debt Issuance,3998000000.0,-27000000.0,-605000000.0,1787555000.0
Long Term Debt Payments,-1300000000.0,-896000000.0,-605000000.0,-1457222000.0
Long Term Debt Issuance,5298000000.0,869000000.0,0.0,3244777000.0
Investing Cash Flow,-6404000000.0,-1139000000.0,-665000000.0,-2270529000.0
Cash Flow From Continuing Investing Activities,-6404000000.0,-1139000000.0,-665000000.0,-2270529000.0
Net Other Investing Changes,363000000.0,46000000.0,14000000.0,-106956000.0
Dividends Received Cfi,50000000.0,20000000.0,19000000.0,31808000.0
Net Business Purchase And Sale,-5222000000.0,-3000000.0,-1000000.0,
Purchase Of Business,-5222000000.0,-3000000.0,-1000000.0,
Capital Expenditure Reported,-1595000000.0,-1202000000.0,-697000000.0,-2195381000.0
Operating Cash Flow,4421000000.0,2906000000.0,2546000000.0,1899068000.0
Cash Flow From Continuing Operating Activities,4421000000.0,2906000000.0,2546000000.0,1899068000.0
Dividend Received Cfo,202000000.0,147000000.0,123000000.0,144352000.0
Change In Working Capital,358000000.0,-58000000.0,-143000000.0,-160501000.0
Change In Other Working Capital,195000000.0,178000000.0,-49000000.0,-251263000.0
Change In Payables And Accrued Expense,-62000000.0,-26000000.0,622000000.0,-80257000.0
Change In Accrued Expense,,,,54403000.0
Change In Interest Payable,,,,54403000.0
Change In Payable,-62000000.0,-26000000.0,622000000.0,-80257000.0
Change In Account Payable,-62000000.0,-26000000.0,622000000.0,-80257000.0
Change In Inventory,118000000.0,-62000000.0,-105000000.0,172316000.0
Change In Receivables,107000000.0,-148000000.0,-611000000.0,-1297000.0
Changes In Account Receivables,107000000.0,-148000000.0,-611000000.0,-1297000.0
Other Non Cash Items,-194000000.0,153000000.0,94000000.0,35327000.0
Asset Impairment Charge,,0.0,0.0,644930000.0
Deferred Tax,829000000.0,464000000.0,472000000.0,186730000.0
Deferred Income Tax,829000000.0,464000000.0,472000000.0,186730000.0
Depreciation Amortization Depletion,769000000.0,626000000.0,622000000.0,578662000.0
Depreciation And Amortization,769000000.0,626000000.0,622000000.0,578662000.0
Operating Gains Losses,-202000000.0,-148000000.0,-122000000.0,-143241000.0
Earnings Losses From Equity Investments,-202000000.0,-148000000.0,-122000000.0,-143241000.0
Net Income From Continuing Operations,2659000000.0,1722000000.0,1500000000.0,612809000.0
