,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-4851000.0,-9612000.0
Tax Rate For Calcs,0.223,0.225,0.231,0.267
Total Unusual Items,0.0,0.0,-21000000.0,-36000000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-21000000.0,-36000000.0
Net Income From Continuing Operation Net Minority Interest,5987000000.0,5894000000.0,6158000000.0,4572000000.0
Reconciled Depreciation,1745000000.0,1675000000.0,1302000000.0,1154000000.0
EBIT,8745000000.0,8451000000.0,8793000000.0,7022000000.0
Net Interest Income,-1030000000.0,-851000000.0,-798000000.0,-784000000.0
Interest Expense,1030000000.0,851000000.0,798000000.0,784000000.0
Normalized Income,5987000000.0,5894000000.0,6174149000.0,4598388000.0
Net Income From Continuing And Discontinued Operation,5987000000.0,5894000000.0,6158000000.0,4572000000.0
Total Expenses,163625000000.0,148995000000.0,130644000000.0,115629000000.0
Diluted Average Shares,237400000.0,242800000.0,246800000.0,254300000.0
Basic Average Shares,233071088.0,237958067.0,241770746.0,245401430.0
Diluted EPS,25.22,24.81,24.73,17.98
Basic EPS,25.687442,25.319587,25.247058,18.630698
Diluted NI Availto Com Stockholders,5987000000.0,5894000000.0,6158000000.0,4572000000.0
Net Income Common Stockholders,5987000000.0,5894000000.0,6158000000.0,4572000000.0
Net Income,5987000000.0,5894000000.0,6158000000.0,4572000000.0
Minority Interests,-4000000.0,6000000.0,9000000.0,0.0
Net Income Including Noncontrolling Interests,5991000000.0,5888000000.0,6149000000.0,4572000000.0
Net Income Continuous Operations,5991000000.0,5888000000.0,6149000000.0,4572000000.0
Tax Provision,1724000000.0,1712000000.0,1846000000.0,1666000000.0
Pretax Income,7715000000.0,7600000000.0,7995000000.0,6238000000.0
Other Income Expense,19452000000.0,14978000000.0,12657000000.0,10384000000.0
Special Income Charges,0.0,0.0,-21000000.0,-36000000.0
Other Special Charges,,,21000000.0,36000000.0
Net Non Operating Interest Income Expense,-1030000000.0,-851000000.0,-798000000.0,-784000000.0
Interest Expense Non Operating,1030000000.0,851000000.0,798000000.0,784000000.0
Other Operating Expenses,37380000000.0,30735000000.0,26813000000.0,8953000000.0
Depreciation And Amortization In Income Statement,885000000.0,767000000.0,441000000.0,361000000.0
Amortization,885000000.0,767000000.0,441000000.0,361000000.0
Selling General And Administration,,17686000000.0,15914000000.0,17450000000.0
Total Revenue,171340000000.0,156595000000.0,138639000000.0,121867000000.0
Operating Revenue,171340000000.0,156595000000.0,138639000000.0,121867000000.0
Loss Adjustment Expense,124330000000.0,116642000000.0,102571000000.0,88045000000.0
Net Policyholder Benefits And Claims,124330000000.0,116642000000.0,102571000000.0,88045000000.0
Policyholder Benefits Gross,124393000000.0,116694000000.0,102652000000.0,88135000000.0
Policyholder Benefits Ceded,63000000.0,52000000.0,81000000.0,90000000.0
