,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,3916000000.0,3903000000.0,3851000000.0,3840000000.0
Ordinary Shares Number,5646000000.0,5616000000.0,5620000000.0,5567000000.0
Share Issued,9562000000.0,9519000000.0,9471000000.0,9407000000.0
Net Debt,67992000000.0,34443000000.0,35054000000.0,36488000000.0
Total Debt,70845000000.0,34859000000.0,36998000000.0,38274000000.0
Tangible Book Value,-43669000000.0,916000000.0,2847000000.0,-14654000000.0
Invested Capital,159859000000.0,130520000000.0,114199000000.0,101512000000.0
Working Capital,-4461000000.0,9121000000.0,17022000000.0,9147000000.0
Net Tangible Assets,-43669000000.0,916000000.0,2847000000.0,-14654000000.0
Common Stock Equity,89014000000.0,95661000000.0,77201000000.0,63238000000.0
Total Capitalization,149513000000.0,127586000000.0,111958000000.0,98809000000.0
Total Equity Gross Minority Interest,89288000000.0,95916000000.0,77462000000.0,63473000000.0
Minority Interest,274000000.0,256000000.0,262000000.0,235000000.0
Stockholders Equity,89014000000.0,95661000000.0,77201000000.0,63238000000.0
Other Equity Interest,,,1000000.0,
Gains Losses Not Affecting Retained Earnings,-7961000000.0,-8304000000.0,-5896000000.0,-5310000000.0
Other Equity Adjustments,-217000000.0,-412000000.0,119000000.0,-5310000000.0
Foreign Currency Translation Adjustments,-7863000000.0,-8360000000.0,-6172000000.0,
Minimum Pension Liabilities,128000000.0,248000000.0,377000000.0,
Unrealized Gain Loss,-9000000.0,220000000.0,-220000000.0,
Treasury Stock,114487000000.0,113969000000.0,111361000000.0,110988000000.0
Retained Earnings,118353000000.0,125656000000.0,103394000000.0,90392000000.0
Additional Paid In Capital,92631000000.0,91802000000.0,90591000000.0,88674000000.0
Capital Stock,478000000.0,476000000.0,473000000.0,470000000.0
Common Stock,478000000.0,476000000.0,473000000.0,470000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,137213000000.0,101289000000.0,104014000000.0,90756000000.0
Total Non Current Liabilities Net Minority Interest,89419000000.0,59151000000.0,61343000000.0,64836000000.0
Other Non Current Liabilities,16540000000.0,13182000000.0,9744000000.0,6669000000.0
Derivative Product Liabilities,1039000000.0,959000000.0,1438000000.0,1562000000.0
Employee Benefits,2167000000.0,2250000000.0,3724000000.0,5411000000.0
Non Current Pension And Other Postretirement Benefit Plans,2167000000.0,2250000000.0,3724000000.0,5411000000.0
Tradeand Other Payables Non Current,8534000000.0,9812000000.0,11331000000.0,11560000000.0
Non Current Deferred Liabilities,640000000.0,1023000000.0,349000000.0,4063000000.0
Non Current Deferred Taxes Liabilities,640000000.0,1023000000.0,349000000.0,4063000000.0
Long Term Debt And Capital Lease Obligation,60499000000.0,31925000000.0,34757000000.0,35571000000.0
Long Term Debt,60499000000.0,31925000000.0,34757000000.0,35571000000.0
Current Liabilities,47794000000.0,42138000000.0,42671000000.0,25920000000.0
Other Current Liabilities,20541000000.0,22578000000.0,24938000000.0,11561000000.0
Current Deferred Liabilities,2700000000.0,2520000000.0,3067000000.0,1113000000.0
Current Deferred Revenue,2700000000.0,2520000000.0,3067000000.0,1113000000.0
Current Debt And Capital Lease Obligation,10346000000.0,2934000000.0,2241000000.0,2703000000.0
Current Debt,10346000000.0,2934000000.0,2241000000.0,2703000000.0
Other Current Borrowings,2381000000.0,2934000000.0,2241000000.0,2147000000.0
Commercial Paper,7965000000.0,0.0,0.0,556000000.0
Pensionand Other Post Retirement Benefit Plans Current,2776000000.0,3407000000.0,3332000000.0,3049000000.0
Payables And Accrued Expenses,11431000000.0,10699000000.0,9093000000.0,7494000000.0
Payables,11431000000.0,10699000000.0,9093000000.0,7494000000.0
Dividends Payable,2372000000.0,2303000000.0,2249000000.0,2162000000.0
Total Tax Payable,2349000000.0,1587000000.0,1266000000.0,1049000000.0
Income Tax Payable,2349000000.0,1587000000.0,1266000000.0,1049000000.0
Accounts Payable,6710000000.0,6809000000.0,5578000000.0,4283000000.0
Total Assets,226501000000.0,197205000000.0,181476000000.0,154229000000.0
Total Non Current Assets,183168000000.0,145944000000.0,121782000000.0,119161000000.0
Other Non Current Assets,12471000000.0,13163000000.0,7679000000.0,4879000000.0
Non Current Deferred Assets,3706000000.0,6693000000.0,3341000000.0,2383000000.0
Non Current Deferred Taxes Assets,3706000000.0,6693000000.0,3341000000.0,2383000000.0
Investments And Advances,15368000000.0,15069000000.0,21526000000.0,20262000000.0
Other Investments,,,5054000000.0,3406000000.0
Investmentin Financial Assets,3731000000.0,4036000000.0,5054000000.0,
Held To Maturity Securities,47000000.0,48000000.0,34000000.0,
Available For Sale Securities,3684000000.0,3988000000.0,5020000000.0,
Long Term Equity Investment,11637000000.0,11033000000.0,16472000000.0,16856000000.0
Goodwill And Other Intangible Assets,132683000000.0,94745000000.0,74354000000.0,77892000000.0
Other Intangible Assets,64900000000.0,43370000000.0,25146000000.0,28336000000.0
Goodwill,67783000000.0,51375000000.0,49208000000.0,49556000000.0
Net PPE,18940000000.0,16274000000.0,14882000000.0,13745000000.0
Accumulated Depreciation,-16045000000.0,-15174000000.0,-15074000000.0,-14661000000.0
Gross PPE,34985000000.0,31448000000.0,29956000000.0,28406000000.0
Construction In Progress,5925000000.0,4875000000.0,3822000000.0,3481000000.0
Other Properties,-1000000.0,1000000.0,,-1000000.0
Machinery Furniture Equipment,19662000000.0,17372000000.0,16709000000.0,15484000000.0
Buildings And Improvements,9046000000.0,8832000000.0,9001000000.0,8998000000.0
Land And Improvements,353000000.0,368000000.0,423000000.0,443000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,43333000000.0,51259000000.0,59693000000.0,35067000000.0
Other Current Assets,5299000000.0,5017000000.0,3820000000.0,3647000000.0
Assets Held For Sale Current,,,,167000000.0
Inventory,10189000000.0,8981000000.0,9059000000.0,8020000000.0
Other Inventories,-1000000.0,,,1000000.0
Finished Goods,3495000000.0,2603000000.0,3641000000.0,2867000000.0
Work In Process,5688000000.0,5519000000.0,4424000000.0,4436000000.0
Raw Materials,1007000000.0,859000000.0,994000000.0,716000000.0
Receivables,15155000000.0,14529000000.0,15745000000.0,11177000000.0
Taxes Receivable,3978000000.0,3577000000.0,4266000000.0,3264000000.0
Accounts Receivable,11177000000.0,10952000000.0,11479000000.0,7913000000.0
Allowance For Doubtful Accounts Receivable,-470000000.0,-449000000.0,-492000000.0,-508000000.0
Gross Accounts Receivable,11647000000.0,11401000000.0,11971000000.0,8421000000.0
Cash Cash Equivalents And Short Term Investments,12690000000.0,22732000000.0,31069000000.0,12223000000.0
Other Short Term Investments,9837000000.0,22316000000.0,29125000000.0,10437000000.0
Cash And Cash Equivalents,2853000000.0,416000000.0,1944000000.0,1786000000.0
