Price,Close,High,Low,Open,Volume
Ticker,TJX,TJX,TJX,TJX,TJX
Date,,,,,
2013-01-02,18.367347717285156,18.367347717285156,18.022721647332116,18.25247344264903,14733200
2013-01-03,18.967256546020508,19.116168851464742,18.767287201833334,18.869398033274408,16590600
2013-01-04,18.958742141723633,19.12467341721516,18.890667730675265,18.971505586600834,11342800
2013-01-07,18.831106185913086,19.001293070097585,18.754523873354714,18.91194568626081,9290200
2013-01-08,18.507753372192383,18.92470946029747,18.507753372192383,18.76303207984123,11269400
2013-01-09,18.5800724029541,18.699203813248634,18.46519817838187,18.503490127579823,5765600
2013-01-10,18.605606079101562,18.639644098076907,18.431165289408124,18.60986164298452,6351600
2013-01-11,18.703462600708008,18.741754559830916,18.5588042688017,18.601351791728288,7189200
2013-01-14,18.69069480895996,18.73749626178486,18.520508002873367,18.65240285874156,5149600
2013-01-15,18.86939811706543,18.92045515603509,18.58433695308566,18.660920888517744,6648600
2013-01-16,18.85662841796875,18.907683816991426,18.682187650204554,18.780044507923797,4881600
2013-01-17,18.980012893676758,19.04808729684463,18.81408163739393,18.89066554383551,6635600
2013-01-18,19.03958511352539,19.077877081467904,18.843871332051403,19.022566100434847,7166400
2013-01-22,19.00554656982422,19.124678035191657,18.9417277070061,18.98852918021948,8825000
2013-01-23,18.899181365966797,19.005547767053116,18.81408954351572,18.958747913914017,7834400
2013-01-24,19.090635299682617,19.214020676252627,18.92470402506459,18.92470402506459,7058800
2013-01-25,19.196998596191406,19.269328558926183,19.043830790891143,19.11616075362592,6438600
2013-01-28,19.12042236328125,19.269336288399725,19.073622513352735,19.214025309183015,5235200
2013-01-29,19.252323150634766,19.273596111279513,19.048099807004036,19.128937706663223,6854600
2013-01-30,19.36719512939453,19.41825054911685,19.18424478378182,19.311884144598878,9626600
2013-01-31,19.222532272338867,19.388463565014195,19.218276708257772,19.371444554734122,9781800
2013-02-01,19.273595809936523,19.371452725790657,19.184248402811814,19.362943217061233,5917800
2013-02-04,19.248064041137695,19.367193887189664,19.201262566468014,19.222535521402662,8365800
2013-02-05,19.413991928100586,19.46504733551804,19.27358752892491,19.328898500390068,7947400
2013-02-06,19.33740997314453,19.465049316187198,19.25657047823374,19.341663914602954,7041400
2013-02-07,19.311880111694336,19.358681579592286,19.07787439522678,19.273588149143485,8875400
2013-02-08,19.435266494750977,19.49483141219279,19.337409612807672,19.358682565747994,7577200
2013-02-11,19.316137313842773,19.43952109428289,19.286354854113537,19.40973863455366,5023200
2013-02-12,19.27988052368164,19.390781773480466,19.232960200909233,19.352392566407037,6579000
