,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-14850000.0,-23100000.0,-62700000.0,-168750000.0
Tax Rate For Calcs,0.15,0.21,0.19,0.27
Normalized EBITDA,2334000000.0,3064000000.0,2969000000.0,2838000000.0
Total Unusual Items,-99000000.0,-110000000.0,-330000000.0,-625000000.0
Total Unusual Items Excluding Goodwill,-99000000.0,-110000000.0,-330000000.0,-625000000.0
Net Income From Continuing Operation Net Minority Interest,302000000.0,1741000000.0,811000000.0,230000000.0
Reconciled Depreciation,1432000000.0,1040000000.0,1210000000.0,1287000000.0
Reconciled Cost Of Revenue,13629000000.0,15143000000.0,13719000000.0,12143000000.0
EBITDA,2235000000.0,2954000000.0,2639000000.0,2213000000.0
EBIT,803000000.0,1914000000.0,1429000000.0,926000000.0
Net Interest Income,-231000000.0,-325000000.0,-337000000.0,-446000000.0
Interest Expense,421000000.0,403000000.0,430000000.0,597000000.0
Interest Income,190000000.0,78000000.0,93000000.0,151000000.0
Normalized Income,386150000.0,1827900000.0,1078300000.0,686250000.0
Net Income From Continuing And Discontinued Operation,288000000.0,1504000000.0,1752000000.0,482000000.0
Total Expenses,18150000000.0,19407000000.0,17897000000.0,16206000000.0
Diluted Average Shares,349100000.0,367000000.0,392400000.0,395700000.0
Basic Average Shares,346987952.0,363285024.0,389333333.0,391869919.0
Diluted EPS,0.82,4.1,4.47,1.22
Basic EPS,0.83,4.14,4.5,1.23
Diluted NI Availto Com Stockholders,288000000.0,1504000000.0,1752000000.0,482000000.0
Net Income Common Stockholders,288000000.0,1504000000.0,1752000000.0,482000000.0
Net Income,288000000.0,1504000000.0,1752000000.0,482000000.0
Minority Interests,0.0,0.0,-2000000.0,0.0
Net Income Including Noncontrolling Interests,288000000.0,1504000000.0,1754000000.0,482000000.0
Net Income Discontinuous Operations,-14000000.0,-237000000.0,941000000.0,252000000.0
Net Income Continuous Operations,302000000.0,1741000000.0,813000000.0,230000000.0
Earnings From Equity Interest Net Of Tax,-21000000.0,-6000000.0,2000000.0,77000000.0
Tax Provision,59000000.0,-236000000.0,188000000.0,176000000.0
Pretax Income,382000000.0,1511000000.0,999000000.0,329000000.0
Other Income Expense,-153000000.0,82000000.0,-130000000.0,-584000000.0
Other Non Operating Income Expenses,-54000000.0,192000000.0,200000000.0,41000000.0
Special Income Charges,-99000000.0,-175000000.0,-298000000.0,-625000000.0
Gain On Sale Of Business,0.0,-86000000.0,211000000.0,-430000000.0
Other Special Charges,,93000000.0,461000000.0,196000000.0
Write Off,42000000.0,,,
Restructuring And Mergern Acquisition,57000000.0,-4000000.0,48000000.0,-1000000.0
Gain On Sale Of Security,,65000000.0,-32000000.0,
Net Non Operating Interest Income Expense,-231000000.0,-325000000.0,-337000000.0,-446000000.0
Interest Expense Non Operating,421000000.0,403000000.0,430000000.0,597000000.0
Interest Income Non Operating,190000000.0,78000000.0,93000000.0,151000000.0
Operating Income,766000000.0,1754000000.0,1466000000.0,1359000000.0
Operating Expense,4521000000.0,4264000000.0,4065000000.0,3867000000.0
Other Taxes,154000000.0,148000000.0,139000000.0,136000000.0
Depreciation Amortization Depletion Income Statement,1432000000.0,1040000000.0,1097000000.0,1091000000.0
Depreciation And Amortization In Income Statement,1432000000.0,1040000000.0,1097000000.0,1091000000.0
Selling General And Administration,2935000000.0,3076000000.0,2829000000.0,2640000000.0
Selling And Marketing Expense,1575000000.0,1783000000.0,1444000000.0,1287000000.0
General And Administrative Expense,1360000000.0,1293000000.0,1385000000.0,1353000000.0
Other Gand A,1360000000.0,1293000000.0,1385000000.0,1353000000.0
Gross Profit,5287000000.0,6018000000.0,5531000000.0,5226000000.0
Cost Of Revenue,13629000000.0,15143000000.0,13832000000.0,12339000000.0
Total Revenue,18916000000.0,21161000000.0,19363000000.0,17565000000.0
Operating Revenue,18916000000.0,21161000000.0,19363000000.0,17565000000.0
