,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,14000.0,19000.0,20000.0
Ordinary Shares Number,57787000.0,57655000.0,56849000.0,56108000.0
Share Issued,57787000.0,57669000.0,56868000.0,56128000.0
Total Debt,171945000.0,190362000.0,239158000.0,266401000.0
Tangible Book Value,2837314000.0,2394808000.0,1855251000.0,1719087000.0
Invested Capital,3497017000.0,3029225000.0,2533369000.0,2008056000.0
Working Capital,2446429000.0,2012142000.0,1506060000.0,1446832000.0
Net Tangible Assets,2837314000.0,2394808000.0,1855251000.0,1719087000.0
Capital Lease Obligations,145819000.0,162669000.0,192906000.0,241363000.0
Common Stock Equity,3470891000.0,3001532000.0,2487117000.0,1983018000.0
Total Capitalization,3497017000.0,3029225000.0,2517351000.0,2008056000.0
Total Equity Gross Minority Interest,3471470000.0,3003010000.0,2495837000.0,1983018000.0
Minority Interest,579000.0,1478000.0,8720000.0,0.0
Stockholders Equity,3470891000.0,3001532000.0,2487117000.0,1983018000.0
Gains Losses Not Affecting Retained Earnings,-39040000.0,-95321000.0,-54207000.0,-25512000.0
Other Equity Adjustments,-39040000.0,-95321000.0,-54207000.0,-25512000.0
Treasury Stock,0.0,118000.0,177000.0,177000.0
Retained Earnings,2501107000.0,2248948000.0,1829532000.0,1347880000.0
Additional Paid In Capital,1008766000.0,847965000.0,711912000.0,660771000.0
Capital Stock,58000.0,58000.0,57000.0,56000.0
Common Stock,58000.0,58000.0,57000.0,56000.0
Total Liabilities Net Minority Interest,880895000.0,1006141000.0,1027390000.0,738314000.0
Total Non Current Liabilities Net Minority Interest,235963000.0,258658000.0,263970000.0,272364000.0
Other Non Current Liabilities,100576000.0,108648000.0,90934000.0,23274000.0
Tradeand Other Payables Non Current,,,42454000.0,43448000.0
Long Term Debt And Capital Lease Obligation,135387000.0,150010000.0,173036000.0,205642000.0
Long Term Capital Lease Obligation,109261000.0,122317000.0,142802000.0,180604000.0
Long Term Debt,26126000.0,27693000.0,30234000.0,25038000.0
Current Liabilities,644932000.0,747483000.0,763420000.0,465950000.0
Other Current Liabilities,47333000.0,52862000.0,42875000.0,26660000.0
Current Deferred Liabilities,27988000.0,36036000.0,39810000.0,17383000.0
Current Deferred Revenue,27988000.0,36036000.0,39810000.0,17383000.0
Current Debt And Capital Lease Obligation,36558000.0,40352000.0,66122000.0,60759000.0
Current Capital Lease Obligation,36558000.0,40352000.0,50104000.0,60759000.0
Current Debt,,2861000.0,16018000.0,
Other Current Borrowings,,,16018000.0,
Line Of Credit,,2861000.0,16018000.0,
Pensionand Other Post Retirement Benefit Plans Current,412747000.0,475871000.0,502997000.0,294709000.0
Payables And Accrued Expenses,120306000.0,142362000.0,111616000.0,66439000.0
Current Accrued Expenses,9650000.0,18008000.0,9405000.0,1125000.0
Payables,110656000.0,124354000.0,102211000.0,65314000.0
Total Tax Payable,78664000.0,93502000.0,77364000.0,55125000.0
Income Tax Payable,38812000.0,46069000.0,27440000.0,20603000.0
Accounts Payable,31992000.0,30852000.0,24847000.0,10189000.0
Total Assets,4352365000.0,4009151000.0,3523227000.0,2721332000.0
Total Non Current Assets,1261004000.0,1249526000.0,1253747000.0,808550000.0
Other Non Current Assets,59575000.0,47877000.0,56898000.0,53960000.0
Non Current Deferred Assets,197901000.0,172797000.0,143928000.0,92454000.0
Non Current Deferred Taxes Assets,197901000.0,172797000.0,143928000.0,92454000.0
Goodwill And Other Intangible Assets,633577000.0,606724000.0,631866000.0,263931000.0
Other Intangible Assets,71118000.0,77652000.0,101143000.0,51975000.0
Goodwill,562459000.0,529072000.0,530723000.0,211956000.0
Net PPE,369951000.0,422128000.0,421055000.0,398205000.0
Accumulated Depreciation,-197526000.0,-167095000.0,-166648000.0,-127781000.0
Gross PPE,567477000.0,589223000.0,587703000.0,525986000.0
Leases,37189000.0,32949000.0,37828000.0,39675000.0
Construction In Progress,51477000.0,51502000.0,50133000.0,0.0
Other Properties,134898000.0,148780000.0,184841000.0,228672000.0
Machinery Furniture Equipment,285533000.0,297889000.0,256037000.0,202156000.0
Buildings And Improvements,54899000.0,54627000.0,55388000.0,52007000.0
Land And Improvements,3481000.0,3476000.0,3476000.0,3476000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3091361000.0,2759625000.0,2269480000.0,1912782000.0
Other Current Assets,97355000.0,85319000.0,53927000.0,29570000.0
Prepaid Assets,,,53927000.0,29570000.0
Receivables,897032000.0,932626000.0,768928000.0,501062000.0
Accounts Receivable,897032000.0,932626000.0,768928000.0,501062000.0
Allowance For Doubtful Accounts Receivable,-11864000.0,-15310000.0,-5521000.0,-4886000.0
Gross Accounts Receivable,908896000.0,947936000.0,774449000.0,505948000.0
Cash Cash Equivalents And Short Term Investments,2096974000.0,1741680000.0,1446625000.0,1382150000.0
Other Short Term Investments,60739000.0,60336000.0,0.0,60007000.0
Cash And Cash Equivalents,2036235000.0,1681344000.0,1446625000.0,1322143000.0
Cash Equivalents,312321000.0,312321000.0,78302000.0,
Cash Financial,1723914000.0,1369023000.0,1368323000.0,
