,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,63879405.0,63356050.0,62005726.0,61445788.0
Ordinary Shares Number,103220027.0,103743382.0,105093706.0,105653644.0
Share Issued,167099432.0,167099432.0,167099432.0,167099432.0
Net Debt,1522724000.0,1209811000.0,945680000.0,992122000.0
Total Debt,1576068000.0,1261738000.0,1301229000.0,1305424000.0
Tangible Book Value,3835801000.0,3430419000.0,2926695000.0,2387971000.0
Invested Capital,5679826000.0,4928506000.0,4419045000.0,3905562000.0
Working Capital,305491000.0,643547000.0,583769000.0,757314000.0
Net Tangible Assets,3835801000.0,3430419000.0,2926695000.0,2387971000.0
Common Stock Equity,4103758000.0,3666768000.0,3117816000.0,2600138000.0
Total Capitalization,5429865000.0,4928506000.0,4063073000.0,3905562000.0
Total Equity Gross Minority Interest,4103758000.0,3666768000.0,3117816000.0,2600138000.0
Stockholders Equity,4103758000.0,3666768000.0,3117816000.0,2600138000.0
Treasury Stock,3425164000.0,3258530000.0,2953175000.0,2794516000.0
Retained Earnings,6978119000.0,6423730000.0,5621103000.0,4984739000.0
Additional Paid In Capital,549132000.0,499897000.0,448217000.0,408244000.0
Capital Stock,1671000.0,1671000.0,1671000.0,1671000.0
Common Stock,1671000.0,1671000.0,1671000.0,1671000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,4434502000.0,4119814000.0,3676532000.0,3328210000.0
Total Non Current Liabilities Net Minority Interest,2655081000.0,2551583000.0,1946932000.0,2243407000.0
Other Non Current Liabilities,392766000.0,369314000.0,256233000.0,245961000.0
Non Current Deferred Liabilities,936208000.0,920531000.0,745442000.0,692022000.0
Non Current Deferred Taxes Liabilities,936208000.0,920531000.0,745442000.0,692022000.0
Long Term Debt And Capital Lease Obligation,1326107000.0,1261738000.0,945257000.0,1305424000.0
Long Term Debt,1326107000.0,1261738000.0,945257000.0,1305424000.0
Current Liabilities,1779421000.0,1568231000.0,1729600000.0,1084803000.0
Current Debt And Capital Lease Obligation,249961000.0,,355972000.0,
Current Debt,249961000.0,,355972000.0,
Other Current Borrowings,249961000.0,,355972000.0,
Payables And Accrued Expenses,1529460000.0,1568231000.0,1373628000.0,1084803000.0
Current Accrued Expenses,792096000.0,769455000.0,600892000.0,497293000.0
Payables,737364000.0,798776000.0,772736000.0,587510000.0
Accounts Payable,737364000.0,798776000.0,772736000.0,587510000.0
Total Assets,8538260000.0,7786582000.0,6794348000.0,5928348000.0
Total Non Current Assets,6453352000.0,5574763000.0,4481007000.0,4086276000.0
Other Non Current Assets,411482000.0,358597000.0,222231000.0,185215000.0
Goodwill And Other Intangible Assets,267957000.0,236349000.0,191121000.0,212167000.0
Other Intangible Assets,133900000.0,115900000.0,90600000.0,106800000.0
Goodwill,134057000.0,120449000.0,100521000.0,105367000.0
Net PPE,5773913000.0,4979817000.0,4067655000.0,3688894000.0
Accumulated Depreciation,-2993959000.0,-3019663000.0,-2612661000.0,-2219816000.0
Gross PPE,8767872000.0,7999480000.0,6680316000.0,5908710000.0
Other Properties,7755629000.0,7197783000.0,5985353000.0,5299531000.0
Machinery Furniture Equipment,754099000.0,712998000.0,627423000.0,547034000.0
Land And Improvements,258144000.0,88699000.0,67540000.0,62145000.0
Current Assets,2084912000.0,2211778000.0,2313369000.0,1842117000.0
Other Current Assets,299502000.0,260410000.0,209554000.0,194759000.0
Prepaid Assets,,,209554000.0,194759000.0
Inventory,42186000.0,40602000.0,25032000.0,23804000.0
Receivables,1689880000.0,1858839000.0,1723234000.0,1310252000.0
Other Receivables,354968000.0,330764000.0,216615000.0,185849000.0
Accounts Receivable,1334912000.0,1528075000.0,1506619000.0,1124403000.0
Allowance For Doubtful Accounts Receivable,-24600000.0,-22300000.0,-16800000.0,-18400000.0
Gross Accounts Receivable,1359512000.0,1550375000.0,1523419000.0,1142803000.0
Cash Cash Equivalents And Short Term Investments,53344000.0,51927000.0,355549000.0,313302000.0
Cash And Cash Equivalents,53344000.0,51927000.0,355549000.0,313302000.0
