,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,4300000.0,3100000.0,,
Ordinary Shares Number,378700000.0,386500000.0,394300000.0,390900000.0
Share Issued,383000000.0,389600000.0,394300000.0,390900000.0
Net Debt,815700000.0,370300000.0,,957300000.0
Total Debt,4671200000.0,4531600000.0,4798600000.0,5175800000.0
Tangible Book Value,-1881900000.0,-2254100000.0,-2230200000.0,-2984100000.0
Invested Capital,7144400000.0,6530200000.0,6482800000.0,6361300000.0
Working Capital,619500000.0,342000000.0,341800000.0,-212900000.0
Net Tangible Assets,-1881900000.0,-2254100000.0,-2230200000.0,-2984100000.0
Capital Lease Obligations,1469400000.0,1616000000.0,1841800000.0,1709500000.0
Common Stock Equity,3942600000.0,3614600000.0,3526000000.0,2895000000.0
Total Capitalization,6860100000.0,6485300000.0,6434600000.0,5810800000.0
Total Equity Gross Minority Interest,4046100000.0,3711000000.0,3604800000.0,3037000000.0
Minority Interest,103500000.0,96400000.0,78800000.0,142000000.0
Stockholders Equity,3942600000.0,3614600000.0,3526000000.0,2895000000.0
Gains Losses Not Affecting Retained Earnings,-946200000.0,-993700000.0,-894200000.0,-880200000.0
Other Equity Adjustments,-946200000.0,-993700000.0,-894200000.0,-880200000.0
Treasury Stock,132500000.0,120200000.0,0.0,
Retained Earnings,4254500000.0,3632100000.0,3154300000.0,2636900000.0
Additional Paid In Capital,728500000.0,1057500000.0,1226600000.0,1099300000.0
Capital Stock,38300000.0,38900000.0,39300000.0,39000000.0
Common Stock,38300000.0,38900000.0,39300000.0,39000000.0
Total Liabilities Net Minority Interest,15221200000.0,15100700000.0,16304400000.0,15005700000.0
Total Non Current Liabilities Net Minority Interest,4890300000.0,5117500000.0,5414400000.0,5425200000.0
Other Non Current Liabilities,532400000.0,572600000.0,600700000.0,655200000.0
Preferred Securities Outside Stock Equity,,,,93100000.0
Non Current Deferred Liabilities,223600000.0,294100000.0,329100000.0,413200000.0
Long Term Debt And Capital Lease Obligation,4134300000.0,4250800000.0,4484600000.0,4356800000.0
Long Term Capital Lease Obligation,1216800000.0,1380100000.0,1576000000.0,1441000000.0
Long Term Debt,2917500000.0,2870700000.0,2908600000.0,2915800000.0
Current Liabilities,10330900000.0,9983200000.0,10890000000.0,9580500000.0
Other Current Liabilities,48500000.0,,9400000.0,1600000.0
Current Deferred Liabilities,684700000.0,680000000.0,688500000.0,657800000.0
Current Deferred Revenue,684700000.0,680000000.0,688500000.0,657800000.0
Current Debt And Capital Lease Obligation,536900000.0,280800000.0,314000000.0,819000000.0
Current Capital Lease Obligation,252600000.0,235900000.0,265800000.0,268500000.0
Current Debt,284300000.0,44900000.0,48200000.0,550500000.0
Other Current Borrowings,250100000.0,600000.0,700000.0,550500000.0
Line Of Credit,34200000.0,44300000.0,47500000.0,
Payables And Accrued Expenses,9060800000.0,9022400000.0,9878100000.0,8102100000.0
Current Accrued Expenses,649000000.0,722400000.0,875300000.0,781800000.0
Interest Payable,40200000.0,37300000.0,39000000.0,43600000.0
Payables,8411800000.0,8300000000.0,9002800000.0,7320300000.0
Total Tax Payable,56800000.0,64700000.0,42800000.0,50600000.0
Income Tax Payable,56800000.0,64700000.0,42800000.0,50600000.0
Accounts Payable,8355000000.0,8235300000.0,8960000000.0,7269700000.0
Total Assets,19267300000.0,18811700000.0,19909200000.0,18042700000.0
Total Non Current Assets,8316900000.0,8486500000.0,8677400000.0,8675100000.0
Other Non Current Assets,428100000.0,431200000.0,399600000.0,424400000.0
Non Current Deferred Assets,265000000.0,271700000.0,301400000.0,302000000.0
Non Current Deferred Taxes Assets,265000000.0,271700000.0,301400000.0,302000000.0
Goodwill And Other Intangible Assets,5824500000.0,5868700000.0,5756200000.0,5879100000.0
Other Intangible Assets,743600000.0,818100000.0,847500000.0,933600000.0
Goodwill,5080900000.0,5050600000.0,4908700000.0,4945500000.0
Net PPE,1799300000.0,1914900000.0,2220200000.0,2069600000.0
Accumulated Depreciation,-1224900000.0,-1244800000.0,-1201600000.0,-1133900000.0
Gross PPE,3024200000.0,3159700000.0,3421800000.0,3203500000.0
Leases,507000000.0,528600000.0,571300000.0,554600000.0
Other Properties,1162600000.0,1277500000.0,1544400000.0,1379300000.0
Machinery Furniture Equipment,1217900000.0,1222200000.0,1167000000.0,1124700000.0
Land And Improvements,136700000.0,131400000.0,139100000.0,144900000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,10950400000.0,10325200000.0,11231800000.0,9367600000.0
Other Current Assets,128600000.0,83700000.0,428700000.0,390700000.0
Assets Held For Sale Current,21900000.0,5900000.0,8200000.0,800000.0
Prepaid Assets,415800000.0,351300000.0,,
Receivables,7998000000.0,7339000000.0,7524900000.0,6467100000.0
Other Receivables,,,,1820700000.0
Accounts Receivable,7998000000.0,7339000000.0,7524900000.0,6467100000.0
Allowance For Doubtful Accounts Receivable,-46400000.0,-48600000.0,-68500000.0,-98300000.0
Gross Accounts Receivable,8044400000.0,7387600000.0,7593400000.0,6565400000.0
Cash Cash Equivalents And Short Term Investments,2386100000.0,2545300000.0,3270000000.0,2509000000.0
Cash And Cash Equivalents,2386100000.0,2545300000.0,3270000000.0,2509000000.0
