,2024-01-31,2023-01-31,2022-01-31,2021-01-31
Free Cash Flow,1112000000.0,-78000000.0,115000000.0,-155000000.0
Repurchase Of Capital Stock,0.0,-123000000.0,-201000000.0,0.0
Repayment Of Debt,-350000000.0,0.0,-2546000000.0,-1807000000.0
Issuance Of Debt,0.0,350000000.0,1500000000.0,2750000000.0
Capital Expenditure,-420000000.0,-685000000.0,-694000000.0,-392000000.0
Interest Paid Supplemental Data,74000000.0,76000000.0,180000000.0,145000000.0
Income Tax Paid Supplemental Data,49000000.0,,215000000.0,20000000.0
End Cash Position,1901000000.0,1273000000.0,902000000.0,2016000000.0
Beginning Cash Position,1273000000.0,902000000.0,2016000000.0,1381000000.0
Effect Of Exchange Rate Changes,-3000000.0,-15000000.0,-6000000.0,13000000.0
Changes In Cash,631000000.0,386000000.0,-1108000000.0,622000000.0
Financing Cash Flow,-567000000.0,6000000.0,-1471000000.0,895000000.0
Cash Flow From Continuing Financing Activities,-567000000.0,6000000.0,-1471000000.0,895000000.0
Net Other Financing Charges,-22000000.0,-28000000.0,-52000000.0,-70000000.0
Proceeds From Stock Option Exercised,27000000.0,27000000.0,54000000.0,22000000.0
Cash Dividends Paid,-222000000.0,-220000000.0,-226000000.0,0.0
Net Common Stock Issuance,0.0,-123000000.0,-201000000.0,0.0
Common Stock Payments,0.0,-123000000.0,-201000000.0,0.0
Net Issuance Payments Of Debt,-350000000.0,350000000.0,-1046000000.0,943000000.0
Net Short Term Debt Issuance,-350000000.0,350000000.0,0.0,0.0
Short Term Debt Payments,-350000000.0,0.0,0.0,-500000000.0
Short Term Debt Issuance,0.0,350000000.0,0.0,500000000.0
Net Long Term Debt Issuance,0.0,0.0,-1046000000.0,943000000.0
Long Term Debt Payments,0.0,0.0,-2546000000.0,-1807000000.0
Long Term Debt Issuance,0.0,0.0,1500000000.0,2750000000.0
Investing Cash Flow,-334000000.0,-227000000.0,-446000000.0,-510000000.0
Cash Flow From Continuing Investing Activities,-334000000.0,-227000000.0,-446000000.0,-510000000.0
Net Other Investing Changes,1000000.0,,-5000000.0,2000000.0
Net Investment Purchase And Sale,0.0,0.0,409000000.0,-120000000.0
Sale Of Investment,0.0,0.0,1162000000.0,388000000.0
Purchase Of Investment,0.0,0.0,-753000000.0,-508000000.0
Net Business Purchase And Sale,9000000.0,0.0,-156000000.0,0.0
Sale Of Business,9000000.0,,,
Purchase Of Business,0.0,0.0,-156000000.0,0.0
Net PPE Purchase And Sale,-344000000.0,-227000000.0,-694000000.0,-392000000.0
Sale Of PPE,76000000.0,458000000.0,0.0,0.0
Purchase Of PPE,-420000000.0,-685000000.0,-694000000.0,-392000000.0
Operating Cash Flow,1532000000.0,607000000.0,809000000.0,237000000.0
Cash Flow From Continuing Operating Activities,1532000000.0,607000000.0,809000000.0,237000000.0
Change In Working Capital,500000000.0,197000000.0,-467000000.0,-172000000.0
Change In Other Working Capital,-176000000.0,-107000000.0,-102000000.0,-189000000.0
Change In Other Current Liabilities,-15000000.0,-45000000.0,-3000000.0,12000000.0
Change In Other Current Assets,179000000.0,161000000.0,-42000000.0,64000000.0
Change In Payables And Accrued Expense,129000000.0,-366000000.0,273000000.0,246000000.0
Change In Accrued Expense,12000000.0,-243000000.0,172000000.0,-14000000.0
Change In Payable,117000000.0,-123000000.0,101000000.0,260000000.0
Change In Account Payable,42000000.0,-540000000.0,186000000.0,564000000.0
Change In Tax Payable,75000000.0,417000000.0,-85000000.0,-304000000.0
Change In Income Tax Payable,75000000.0,417000000.0,-85000000.0,-304000000.0
Change In Inventory,383000000.0,554000000.0,-593000000.0,-305000000.0
Other Non Cash Items,32000000.0,-10000000.0,45000000.0,12000000.0
Stock Based Compensation,80000000.0,37000000.0,139000000.0,77000000.0
Asset Impairment Charge,7000000.0,51000000.0,9000000.0,557000000.0
Deferred Tax,-64000000.0,42000000.0,-61000000.0,-137000000.0
Deferred Income Tax,-64000000.0,42000000.0,-61000000.0,-137000000.0
Depreciation Amortization Depletion,522000000.0,540000000.0,504000000.0,507000000.0
Depreciation And Amortization,522000000.0,540000000.0,504000000.0,507000000.0
Amortization Cash Flow,9000000.0,9000000.0,2000000.0,2000000.0
Amortization Of Intangibles,9000000.0,9000000.0,2000000.0,2000000.0
Depreciation,513000000.0,531000000.0,502000000.0,505000000.0
Operating Gains Losses,-47000000.0,-48000000.0,384000000.0,58000000.0
Gain Loss On Sale Of PPE,-47000000.0,-83000000.0,0.0,0.0
Gain Loss On Sale Of Business,0.0,35000000.0,59000000.0,0.0
Net Income From Continuing Operations,502000000.0,-202000000.0,256000000.0,-665000000.0
