,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,320272100.0,322900000.0,321600000.0,327700000.0
Share Issued,320272100.0,322900000.0,321600000.0,327700000.0
Net Debt,548700000.0,721200000.0,764300000.0,765400000.0
Total Debt,1699700000.0,1719000000.0,1829000000.0,2290800000.0
Tangible Book Value,666500000.0,580200000.0,270500000.0,607200000.0
Invested Capital,6109500000.0,6076400000.0,6003700000.0,6670800000.0
Working Capital,1691500000.0,1538200000.0,1080100000.0,1110100000.0
Net Tangible Assets,666500000.0,580200000.0,270500000.0,607200000.0
Capital Lease Obligations,82900000.0,117700000.0,142200000.0,163500000.0
Common Stock Equity,4492700000.0,4475100000.0,4316900000.0,4543500000.0
Total Capitalization,6109500000.0,6076400000.0,6003700000.0,6249300000.0
Total Equity Gross Minority Interest,4492700000.0,4475100000.0,4316900000.0,4543500000.0
Stockholders Equity,4492700000.0,4475100000.0,4316900000.0,4543500000.0
Gains Losses Not Affecting Retained Earnings,49100000.0,4200000.0,-2100000.0,55600000.0
Other Equity Adjustments,49100000.0,4200000.0,-2100000.0,55600000.0
Retained Earnings,-2296400000.0,-2375500000.0,-2653600000.0,-2669000000.0
Additional Paid In Capital,6740000000.0,6846400000.0,6972600000.0,7156900000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,5025800000.0,4851600000.0,4570100000.0,4834800000.0
Total Non Current Liabilities Net Minority Interest,2921800000.0,2772700000.0,2693600000.0,2673700000.0
Other Non Current Liabilities,122700000.0,131700000.0,58400000.0,73400000.0
Tradeand Other Payables Non Current,204500000.0,279400000.0,330500000.0,312500000.0
Non Current Deferred Liabilities,894900000.0,642600000.0,475700000.0,418500000.0
Non Current Deferred Revenue,894900000.0,642600000.0,475700000.0,418500000.0
Long Term Debt And Capital Lease Obligation,1699700000.0,1719000000.0,1829000000.0,1869300000.0
Long Term Capital Lease Obligation,82900000.0,117700000.0,142200000.0,163500000.0
Long Term Debt,1616800000.0,1601300000.0,1686800000.0,1705800000.0
Current Liabilities,2104000000.0,2078900000.0,1876500000.0,2161100000.0
Current Deferred Liabilities,1130000000.0,1020500000.0,937900000.0,867300000.0
Current Deferred Revenue,1130000000.0,1020500000.0,937900000.0,867300000.0
Current Debt And Capital Lease Obligation,,,,421500000.0
Current Debt,,,,421500000.0
Other Current Borrowings,,,,421500000.0
Pensionand Other Post Retirement Benefit Plans Current,292200000.0,306100000.0,336000000.0,270700000.0
Payables And Accrued Expenses,681800000.0,752300000.0,602600000.0,601600000.0
Current Accrued Expenses,386700000.0,404900000.0,328900000.0,324600000.0
Payables,295100000.0,347400000.0,273700000.0,277000000.0
Accounts Payable,295100000.0,347400000.0,273700000.0,277000000.0
Total Assets,9518500000.0,9326700000.0,8887000000.0,9378300000.0
Total Non Current Assets,5723000000.0,5709600000.0,5930400000.0,6107100000.0
Other Non Current Assets,978700000.0,866700000.0,564200000.0,567300000.0
Investments And Advances,116800000.0,139600000.0,455500000.0,656600000.0
Goodwill And Other Intangible Assets,3826200000.0,3894900000.0,4046400000.0,3936300000.0
Other Intangible Assets,91800000.0,160500000.0,284300000.0,266700000.0
Goodwill,3734400000.0,3734400000.0,3762100000.0,3669600000.0
Net PPE,801300000.0,808400000.0,864300000.0,946900000.0
Accumulated Depreciation,-1293100000.0,-1255700000.0,-1315700000.0,-1316900000.0
Gross PPE,2094400000.0,2064100000.0,2180000000.0,2263800000.0
Leases,185900000.0,189200000.0,197600000.0,223800000.0
Construction In Progress,4100000.0,12100000.0,11200000.0,17700000.0
Other Properties,111400000.0,141600000.0,161300000.0,184600000.0
Machinery Furniture Equipment,1256600000.0,1205700000.0,1297100000.0,1338200000.0
Buildings And Improvements,292800000.0,271900000.0,269300000.0,256000000.0
Land And Improvements,243600000.0,243600000.0,243500000.0,243500000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,3795500000.0,3617100000.0,2956600000.0,3271200000.0
Other Current Assets,134200000.0,141000000.0,123500000.0,322900000.0
Prepaid Assets,457300000.0,539000000.0,328100000.0,322900000.0
Inventory,952400000.0,619400000.0,272600000.0,210200000.0
Receivables,1044100000.0,1227300000.0,994400000.0,964100000.0
Accounts Receivable,1044100000.0,1227300000.0,994400000.0,964100000.0
Allowance For Doubtful Accounts Receivable,-9800000.0,-11100000.0,-6700000.0,-9900000.0
Gross Accounts Receivable,1053900000.0,1238400000.0,1001100000.0,974000000.0
Cash Cash Equivalents And Short Term Investments,1207500000.0,1090400000.0,1238000000.0,1774000000.0
Other Short Term Investments,139400000.0,210300000.0,315500000.0,412100000.0
Cash And Cash Equivalents,1068100000.0,880100000.0,922500000.0,1361900000.0
