,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,0.0,,,
Ordinary Shares Number,383924912.0,382208498.0,380378145.0,378907147.0
Share Issued,383924912.0,382208498.0,380378145.0,378907147.0
Net Debt,33745000000.0,30740000000.0,27211000000.0,22972000000.0
Total Debt,35311000000.0,33096000000.0,29533000000.0,24147000000.0
Tangible Book Value,13828000000.0,13643000000.0,13911000000.0,14048000000.0
Invested Capital,47918000000.0,45297000000.0,41512000000.0,37107000000.0
Working Capital,-1787000000.0,-3277000000.0,-3118000000.0,-5216000000.0
Net Tangible Assets,15501000000.0,15621000000.0,15888000000.0,14048000000.0
Capital Lease Obligations,1221000000.0,1442000000.0,1932000000.0,1088000000.0
Common Stock Equity,13828000000.0,13643000000.0,13911000000.0,14048000000.0
Preferred Stock Equity,1673000000.0,1978000000.0,1977000000.0,
Total Capitalization,45817000000.0,42646000000.0,40058000000.0,33680000000.0
Total Equity Gross Minority Interest,17944000000.0,17522000000.0,17789000000.0,15949000000.0
Minority Interest,2443000000.0,1901000000.0,1901000000.0,1901000000.0
Stockholders Equity,15501000000.0,15621000000.0,15888000000.0,14048000000.0
Gains Losses Not Affecting Retained Earnings,-9000000.0,-11000000.0,-54000000.0,-69000000.0
Other Equity Adjustments,-9000000.0,-11000000.0,-54000000.0,-69000000.0
Retained Earnings,7499000000.0,7454000000.0,7894000000.0,8155000000.0
Capital Stock,8011000000.0,8178000000.0,8048000000.0,5962000000.0
Common Stock,6338000000.0,6200000000.0,6071000000.0,5962000000.0
Preferred Stock,1673000000.0,1978000000.0,1977000000.0,0.0
Total Liabilities Net Minority Interest,63814000000.0,60519000000.0,56956000000.0,53423000000.0
Total Non Current Liabilities Net Minority Interest,55216000000.0,50172000000.0,48347000000.0,43146000000.0
Other Non Current Liabilities,4626000000.0,4675000000.0,4838000000.0,5191000000.0
Employee Benefits,415000000.0,422000000.0,496000000.0,563000000.0
Non Current Pension And Other Postretirement Benefit Plans,415000000.0,422000000.0,496000000.0,563000000.0
Non Current Deferred Liabilities,6672000000.0,6149000000.0,5740000000.0,5368000000.0
Non Current Deferred Taxes Liabilities,6672000000.0,6149000000.0,5740000000.0,5368000000.0
Long Term Debt And Capital Lease Obligation,31417000000.0,27961000000.0,25520000000.0,20505000000.0
Long Term Capital Lease Obligation,1101000000.0,936000000.0,1350000000.0,873000000.0
Long Term Debt,30316000000.0,27025000000.0,24170000000.0,19632000000.0
Long Term Provisions,2666000000.0,2754000000.0,2772000000.0,2930000000.0
Current Liabilities,8598000000.0,10347000000.0,8609000000.0,10277000000.0
Other Current Liabilities,2544000000.0,2686000000.0,2401000000.0,4412000000.0
Current Deferred Liabilities,177000000.0,167000000.0,193000000.0,243000000.0
Current Deferred Revenue,177000000.0,167000000.0,193000000.0,243000000.0
Current Debt And Capital Lease Obligation,3894000000.0,5135000000.0,4013000000.0,3642000000.0
Current Capital Lease Obligation,120000000.0,506000000.0,582000000.0,215000000.0
Current Debt,3774000000.0,4629000000.0,3431000000.0,3427000000.0
Other Current Borrowings,3774000000.0,4629000000.0,3431000000.0,3427000000.0
Payables And Accrued Expenses,1983000000.0,2359000000.0,2002000000.0,1980000000.0
Payables,1983000000.0,2359000000.0,2002000000.0,1980000000.0
Accounts Payable,1983000000.0,2359000000.0,2002000000.0,1980000000.0
Total Assets,81758000000.0,78041000000.0,74745000000.0,69372000000.0
Total Non Current Assets,74947000000.0,70971000000.0,69254000000.0,64311000000.0
Other Non Current Assets,4017000000.0,3394000000.0,3844000000.0,3303000000.0
Non Current Accounts Receivable,501000000.0,465000000.0,197000000.0,75000000.0
Investments And Advances,4227000000.0,4003000000.0,4921000000.0,4886000000.0
Other Investments,4227000000.0,4003000000.0,4909000000.0,4886000000.0
Investmentin Financial Assets,,5000000.0,12000000.0,0.0
Available For Sale Securities,,5000000.0,12000000.0,
Net PPE,57305000000.0,54928000000.0,52632000000.0,48927000000.0
Accumulated Depreciation,-13024000000.0,-12366000000.0,-11505000000.0,-10775000000.0
Gross PPE,70329000000.0,67294000000.0,64137000000.0,59702000000.0
Construction In Progress,5590000000.0,4551000000.0,4067000000.0,5033000000.0
Other Properties,1664000000.0,1882000000.0,2356000000.0,1499000000.0
Current Assets,6811000000.0,7070000000.0,5491000000.0,5061000000.0
Other Current Assets,3069000000.0,3098000000.0,2231000000.0,1929000000.0
Prepaid Assets,112000000.0,248000000.0,258000000.0,281000000.0
Inventory,527000000.0,474000000.0,420000000.0,405000000.0
Receivables,2758000000.0,2336000000.0,2192000000.0,2359000000.0
Other Receivables,,,,708000000.0
Taxes Receivable,,,,68000000.0
Accounts Receivable,2016000000.0,1695000000.0,1398000000.0,1130000000.0
Allowance For Doubtful Accounts Receivable,-360000000.0,-347000000.0,-193000000.0,-188000000.0
Gross Accounts Receivable,2376000000.0,2042000000.0,1591000000.0,1318000000.0
Cash Cash Equivalents And Short Term Investments,345000000.0,914000000.0,390000000.0,87000000.0
Cash And Cash Equivalents,345000000.0,914000000.0,390000000.0,87000000.0
