,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,16014600.0,2604000.0,-2093221.800621,-2324600.0
Tax Rate For Calcs,0.217,0.217,0.225078,0.197
Normalized EBITDA,890300000.0,897800000.0,733100000.0,610400000.0
Total Unusual Items,73800000.0,12000000.0,-9300000.0,-11800000.0
Total Unusual Items Excluding Goodwill,73800000.0,12000000.0,-9300000.0,-11800000.0
Net Income From Continuing Operation Net Minority Interest,596100000.0,586900000.0,449400000.0,377800000.0
Reconciled Depreciation,152100000.0,119700000.0,103000000.0,83500000.0
Reconciled Cost Of Revenue,1827000000.0,1755000000.0,1540300000.0,1324200000.0
EBITDA,964100000.0,909800000.0,723800000.0,598600000.0
EBIT,812000000.0,790100000.0,620800000.0,515100000.0
Net Interest Income,-51700000.0,-40700000.0,-41000000.0,-44800000.0
Interest Expense,51700000.0,40700000.0,41000000.0,44800000.0
Normalized Income,538314600.0,577504000.0,456606778.199379,387275400.0
Net Income From Continuing And Discontinued Operation,596100000.0,586900000.0,449400000.0,377800000.0
Total Expenses,2530500000.0,2407700000.0,2118500000.0,1819100000.0
Total Operating Income As Reported,732500000.0,751400000.0,637000000.0,520700000.0
Diluted Average Shares,75900000.0,76000000.0,76400000.0,76400000.0
Basic Average Shares,75600000.0,75700000.0,76000000.0,75741000.0
Diluted EPS,7.85,7.71,5.88,4.94
Basic EPS,7.87,7.74,5.91,4.98
Diluted NI Availto Com Stockholders,596100000.0,586900000.0,449400000.0,377800000.0
Net Income Common Stockholders,596100000.0,586900000.0,449400000.0,377800000.0
Net Income,596100000.0,586900000.0,449400000.0,377800000.0
Minority Interests,500000.0,200000.0,100000.0,0.0
Net Income Including Noncontrolling Interests,595600000.0,586700000.0,449300000.0,377800000.0
Net Income Continuous Operations,595600000.0,586700000.0,449300000.0,377800000.0
Tax Provision,164700000.0,162700000.0,130500000.0,92500000.0
Pretax Income,760300000.0,749400000.0,579800000.0,470300000.0
Other Income Expense,68600000.0,15900000.0,-25500000.0,-17400000.0
Other Non Operating Income Expenses,-5200000.0,3900000.0,-16200000.0,-5600000.0
Special Income Charges,73800000.0,12000000.0,-9300000.0,-11800000.0
Gain On Sale Of Business,84700000.0,34800000.0,0.0,
Impairment Of Capital Assets,800000.0,17400000.0,800000.0,3100000.0
Restructuring And Mergern Acquisition,10100000.0,5400000.0,8500000.0,8700000.0
Net Non Operating Interest Income Expense,-51700000.0,-40700000.0,-41000000.0,-44800000.0
Interest Expense Non Operating,51700000.0,40700000.0,41000000.0,44800000.0
Operating Income,743400000.0,774200000.0,646300000.0,532500000.0
Operating Expense,703500000.0,652700000.0,578200000.0,494900000.0
Selling General And Administration,703500000.0,652700000.0,578200000.0,494900000.0
Gross Profit,1446900000.0,1426900000.0,1224500000.0,1027400000.0
Cost Of Revenue,1827000000.0,1755000000.0,1540300000.0,1324200000.0
Total Revenue,3273900000.0,3181900000.0,2764800000.0,2351600000.0
Operating Revenue,3273900000.0,3181900000.0,2764800000.0,2351600000.0
