,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,-21501042.8,-14042169.9,-165682800.0
Tax Rate For Calcs,0.2168,0.2113,0.2259,0.27
Normalized EBITDA,7687026000.0,11627145000.0,10290703000.0,2401257000.0
Total Unusual Items,0.0,-101756000.0,-62161000.0,-613640000.0
Total Unusual Items Excluding Goodwill,0.0,-101756000.0,-62161000.0,-613640000.0
Net Income From Continuing Operation Net Minority Interest,4524801000.0,7607337000.0,6827461000.0,721470000.0
Reconciled Depreciation,1168315000.0,1061634000.0,864563000.0,785466000.0
Reconciled Cost Of Revenue,26899107000.0,29009187000.0,25458525000.0,17911708000.0
EBITDA,7687026000.0,11525389000.0,10228542000.0,1787617000.0
EBIT,6518711000.0,10463755000.0,9363979000.0,1002151000.0
Net Interest Income,29632000.0,-170216000.0,-158854000.0,-153198000.0
Interest Expense,245954000.0,218911000.0,163121000.0,166613000.0
Interest Income,275586000.0,48695000.0,4267000.0,13415000.0
Normalized Income,4524801000.0,7687591957.2,6875579830.1,1169427200.0
Net Income From Continuing And Discontinued Operation,4524801000.0,7607337000.0,6827461000.0,721470000.0
Total Expenses,28483159000.0,31006365000.0,27165134000.0,18526749000.0
Diluted Average Shares,250412000.0,263176000.0,293390000.0,303271000.0
Basic Average Shares,249773000.0,262348000.0,292491000.0,303168000.0
Diluted EPS,18.0,28.79,23.16,2.36
Basic EPS,18.05,28.88,23.23,2.37
Diluted NI Availto Com Stockholders,4507904000.0,7576280000.0,6795271000.0,717114000.0
Average Dilution Earnings,49000.0,115000.0,121000.0,-3000.0
Net Income Common Stockholders,4507855000.0,7576165000.0,6795150000.0,717114000.0
Otherunder Preferred Stock Dividend,16946000.0,31172000.0,32311000.0,4356000.0
Net Income,4524801000.0,7607337000.0,6827461000.0,721470000.0
Minority Interests,-387990000.0,-472303000.0,-294909000.0,-114558000.0
Net Income Including Noncontrolling Interests,4912791000.0,8079640000.0,7122370000.0,836028000.0
Net Income Continuous Operations,4912791000.0,8079640000.0,7122370000.0,836028000.0
Tax Provision,1359966000.0,2165204000.0,2078488000.0,-490000.0
Pretax Income,6272757000.0,10244844000.0,9200858000.0,835538000.0
Other Income Expense,12783000.0,-91042000.0,40907000.0,-624173000.0
Special Income Charges,0.0,-101756000.0,-62161000.0,-613640000.0
Write Off,,101756000.0,62161000.0,613640000.0
Impairment Of Capital Assets,0.0,101756000.0,62161000.0,
Earnings From Equity Interest,12783000.0,10714000.0,103068000.0,-10533000.0
Net Non Operating Interest Income Expense,29632000.0,-170216000.0,-158854000.0,-153198000.0
Interest Expense Non Operating,245954000.0,218911000.0,163121000.0,166613000.0
Interest Income Non Operating,275586000.0,48695000.0,4267000.0,13415000.0
Operating Income,6230342000.0,10506102000.0,9318805000.0,1612909000.0
Operating Expense,1584052000.0,1997178000.0,1706609000.0,615041000.0
Selling General And Administration,1584052000.0,1997178000.0,1706609000.0,615041000.0
Gross Profit,7814394000.0,12503280000.0,11025414000.0,2227950000.0
Cost Of Revenue,26899107000.0,29009187000.0,25458525000.0,17911708000.0
Total Revenue,34713501000.0,41512467000.0,36483939000.0,20139658000.0
Operating Revenue,34713501000.0,41512467000.0,36483939000.0,20139658000.0
