Price,Close,High,Low,Open,Volume
Ticker,EIX,EIX,EIX,EIX,EIX
Date,,,,,
2013-01-02,29.770994186401367,29.777466117512684,29.065704262696162,29.175704876722076,2632400
2013-01-03,29.98452377319336,30.126876639196446,29.686879115476472,29.738642223274898,2076800
2013-01-04,30.411582946777344,30.437465737426425,29.93276119304442,29.939233124866075,2747200
2013-01-07,29.861587524414062,30.333937351120966,29.835704733502197,30.29511316475317,2290500
2013-01-08,29.81629753112793,29.95217849760136,29.648061837887308,29.855119253937996,1856400
2013-01-09,29.64805030822754,29.835696789900428,29.589815278340023,29.835696789900428,1553500
2013-01-10,29.622154235839844,29.751565629571843,29.525097541778614,29.686861166864357,2189600
2013-01-11,29.63511085510254,29.997462450144923,29.609228069388447,29.79687456333816,2453000
2013-01-14,29.809812545776367,29.829223398682068,29.615696611765287,29.673931638800415,2643100
2013-01-15,30.02334976196289,30.029819225207554,29.67393950710298,29.790409592056285,1514700
2013-01-16,29.848648071289062,29.98452902994028,29.796882486096813,29.913352584460416,1563400
2013-01-17,29.95863914489746,30.113933395390692,29.900404109502297,29.93275635842886,1019600
2013-01-18,30.12040901184082,30.12040901184082,29.848647103351134,30.062173964547476,1590300
2013-01-22,30.314533233642578,30.392181629968544,29.971594788987986,30.016888452685023,1335500
2013-01-23,30.139827728271484,30.24335644548883,30.010416214669974,30.23688451223313,1494100
2013-01-24,30.210987091064453,30.463340531169756,30.17863484540525,30.17863484540525,981600
2013-01-25,30.430992126464844,30.43746405792939,29.997466514448544,30.34687676397486,1259300
2013-01-28,30.26275634765625,30.430989526581797,30.12687541833349,30.379226420881025,1067900
2013-01-29,30.547452926635742,30.599218489346622,30.185103860931147,30.275691127357298,1256300
2013-01-30,30.825698852539062,30.916286154808837,30.282172570601546,30.476288570939474,2222100
2013-01-31,31.181581497192383,31.21393622385615,30.72217301106834,30.883936771110815,2787800
2013-02-01,31.181581497192383,31.24628848220083,30.980996014463933,31.084524722158356,2879900
2013-02-04,30.81275177001953,31.129809737767218,30.76098866469815,31.103926950947322,2017100
2013-02-05,31.05217170715332,31.168639340692327,30.87099462186358,30.909818811922605,1415100
2013-02-06,31.05217170715332,31.058641171336976,30.676878608206533,30.980995259537963,1713200
2013-02-07,30.87099838256836,31.20099786747301,30.761000199813033,31.078055818135486,3734200
2013-02-08,30.955114364624023,30.968055762104054,30.68334995418178,30.89040984554306,1629300
2013-02-11,31.04568862915039,31.10392365917285,30.858042147042674,30.909807715204035,1387800
2013-02-12,31.058635711669922,31.084518500492777,30.85804780077069,30.948637561650685,1310000
2013-02-13,30.825698852539062,31.25922697266867,30.748052946067663,31.11040462346563,1728400
2013-02-14,29.881000518798828,30.43746822157626,29.227473577325245,30.314526190118613,10222700
2013-02-15,30.204526901245117,30.314525063916548,29.751587918021663,29.95217585199289,3778000
2013-02-19,30.437450408935547,30.52803766226825,30.210979807286254,30.256273433952607,2447000
2013-02-20,30.139827728271484,30.424531083539353,30.133355795015785,30.411589685347273,2962700
2013-02-21,30.02981948852539,30.275701055396016,29.816292643117794,30.172172364342916,3030800
2013-02-22,30.32099151611328,30.34040237229567,30.075109975089767,30.10746222483323,1081200
2013-02-25,29.73217010498047,30.58628228807949,29.680404533486804,30.424518579639248,2955400
2013-02-26,29.842174530029297,29.900409576071333,29.492766722095887,29.79688087958758,2427500
2013-02-27,30.566877365112305,31.252754042284877,30.178642908519187,31.213932324448717,3950900
2013-02-28,31.078046798706055,31.1492232343354,30.631579795647372,30.85157856562961,3887900
2013-03-01,31.369224548339844,31.44687045336042,30.82569827655816,30.96157922742388,2517900
2013-03-04,31.92568588256836,31.95803813088264,31.343335539638026,31.44039475289919,2618700
2013-03-05,32.34628677368164,32.41746076401885,31.983935015211323,32.016287277786304,4481200
2013-03-06,32.47568130493164,32.48862269783975,32.23627170692738,32.33980038187395,2121000
2013-03-07,32.46274948120117,32.559808722463394,32.30745765716447,32.39157550170379,2048800
2013-03-08,32.81862258911133,32.831563982233526,32.40450788247445,32.54038880777998,2822200
2013-03-11,32.792747497558594,32.91568705858922,32.66333600428907,32.72157105284441,2292500
2013-03-12,32.81215286254883,32.92215347731762,32.61156742647633,32.786270074565756,2460400
2013-03-13,32.99979782104492,33.1356787490881,32.760388214256686,32.81862325032068,2570200
2013-03-14,33.129207611083984,33.15509039654086,32.786266874576135,32.967443904455955,2754100
2013-03-15,32.960968017578125,33.10332085218582,32.78626293919177,32.941557164974526,2450000
2013-03-18,32.67626953125,32.81862238639652,32.53391667610348,32.66980006888804,1577400
2013-03-19,32.83157730102539,32.986869144852314,32.61804793036418,32.79922257093538,2028400
2013-03-20,32.870391845703125,33.07744923777694,32.83803959100137,32.93509882342545,1866400
2013-03-21,32.598628997802734,32.94156733065882,32.598628997802734,32.76686219835891,2112100
2013-03-22,32.618045806884766,32.87686882083905,32.42392978057865,32.689222259138155,2563400
2013-03-25,32.825103759765625,33.06451344712445,32.66981192354556,32.70863364844096,2186600
2013-03-26,32.88893127441406,33.149487756799495,32.82379029016185,32.94104157694136,4187000
2013-03-27,32.82378387451172,32.90846589505063,32.60882488068091,32.80424282549273,1965000
2013-03-28,32.778194427490234,32.941043168678036,32.66094313504505,32.68048418882772,2350500
2013-04-01,32.882423400878906,32.89545160068795,32.70003357330243,32.804256686899706,2289900
2013-04-02,33.09086227416992,33.22114175843279,32.85635969947166,32.993154524628636,2903000
2013-04-03,32.7260856628418,33.26022936028963,32.59580616678446,33.253714018805674,3527000
2013-04-04,32.576255798339844,32.95406600921937,32.34175573644387,32.65442497051269,4135300
2013-04-05,33.14297866821289,33.18857611993532,32.40690161417622,32.41992981250759,3586900
2013-04-08,33.201602935791016,33.201602935791016,32.71305670064341,33.175546540213226,1924600
2013-04-09,32.94756317138672,33.27326069984309,32.90196323131788,33.2406889590975,1335600
2013-04-10,33.10388946533203,33.26673819449438,32.93452788034793,32.93452788034793,1406000
2013-04-11,33.46215057373047,33.53380440015291,33.14948136423854,33.15599670384457,1982000
2013-04-12,33.839969635009766,33.89859528247834,33.41656190497285,33.42959010272971,2386500
2013-04-15,33.54684066772461,33.88556634740892,33.54684066772461,33.735745803776844,3421400
2013-04-16,33.755287170410156,33.787856421958196,33.37747937967857,33.59895376902971,1905600
2013-04-17,33.618499755859375,33.71620752484026,33.397025334011076,33.63804081268056,1137300
2013-04-18,33.638038635253906,33.72272068412242,33.377482116629345,33.64455397702254,1794900
2013-04-19,34.1786994934082,34.18521235064418,33.65106860179622,33.774832768279296,2059400
2013-04-22,34.107032775878906,34.31547891706332,33.8985866346945,34.159143068738004,846900
2013-04-23,34.33502197265625,34.40016294862917,34.11354762409663,34.20474250558457,1486800
2013-04-24,34.62163543701172,34.68677392461068,34.204740667806725,34.38061756617274,1615900
2013-04-25,34.634666442871094,34.86265615407905,34.49136125126475,34.68677922881842,1260100
2013-04-26,34.751922607421875,34.88220210571406,34.563019944016695,34.57604814233339,1067100
2013-04-29,35.162296295166016,35.2730347199585,34.77146035032341,34.856139897952225,2285800
2013-04-30,35.04505157470703,35.29909523489576,35.03202337612366,35.18835927424931,2114300
2013-05-01,34.16565704345703,34.57603645465135,33.357926414981186,33.70968019600489,3716500
