,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,0.0,0.0,-2258116.0,-2059360.0
Tax Rate For Calcs,0.211,0.195,0.196,0.244
Total Unusual Items,0.0,0.0,-11521000.0,-8440000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-11521000.0,-8440000.0
Net Income From Continuing Operation Net Minority Interest,1381359000.0,1381062000.0,1022490000.0,530670000.0
Reconciled Depreciation,-20861000.0,55872000.0,129682000.0,135065000.0
EBIT,1881862000.0,1850055000.0,1430085000.0,855339000.0
Net Interest Income,-127459000.0,-130374000.0,-147180000.0,-150537000.0
Interest Expense,127459000.0,130374000.0,147180000.0,150537000.0
Normalized Income,1381359000.0,1381062000.0,1031752884.0,537050640.0
Net Income From Continuing And Discontinued Operation,1381359000.0,1381062000.0,1022490000.0,530670000.0
Total Expenses,10356736000.0,9497748000.0,8198286000.0,7393760000.0
Diluted Average Shares,409947000.0,419191500.0,419623500.0,424716750.0
Basic Average Shares,406500000.0,415278000.0,416145000.0,420579000.0
Diluted EPS,3.366667,3.293333,2.44,1.248889
Basic EPS,3.4,3.326667,2.46,1.262222
Diluted NI Availto Com Stockholders,1381359000.0,1381062000.0,1022490000.0,530670000.0
Net Income Common Stockholders,1381359000.0,1381062000.0,1022490000.0,530670000.0
Net Income,1381359000.0,1381062000.0,1022490000.0,530670000.0
Minority Interests,-2487000.0,-3892000.0,-8525000.0,-2315000.0
Net Income Including Noncontrolling Interests,1383846000.0,1384954000.0,1031015000.0,532985000.0
Net Income Continuous Operations,1383846000.0,1384954000.0,1031015000.0,532985000.0
Tax Provision,370557000.0,334727000.0,251890000.0,171817000.0
Pretax Income,1754403000.0,1719681000.0,1282905000.0,704802000.0
Other Income Expense,535889000.0,512944000.0,493328000.0,392484000.0
Special Income Charges,0.0,0.0,-11521000.0,-8440000.0
Other Special Charges,,,11521000.0,8440000.0
Net Non Operating Interest Income Expense,-127459000.0,-130374000.0,-147180000.0,-150537000.0
Interest Expense Non Operating,127459000.0,130374000.0,147180000.0,150537000.0
Other Operating Expenses,810735000.0,735302000.0,692895000.0,569340000.0
Total Revenue,12111139000.0,11217429000.0,9481191000.0,8098562000.0
Operating Revenue,12111139000.0,11217429000.0,9481191000.0,8098562000.0
Loss Adjustment Expense,8379567000.0,7593169000.0,6385062000.0,5760488000.0
Net Policyholder Benefits And Claims,8379567000.0,7593169000.0,6385062000.0,5760488000.0
