,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,7888105.0,700281.0,257268.0,124265.0
Ordinary Shares Number,580860368.0,587696476.0,585264244.0,583570585.0
Share Issued,588748473.0,588396757.0,585521512.0,583694850.0
Net Debt,,,,2275000000.0
Total Debt,4800000000.0,5958000000.0,5907000000.0,6752000000.0
Tangible Book Value,28090000000.0,24779000000.0,22180000000.0,20302000000.0
Invested Capital,31706000000.0,29642000000.0,27039000000.0,25906000000.0
Working Capital,5861000000.0,4962000000.0,4542000000.0,2402000000.0
Net Tangible Assets,28090000000.0,24779000000.0,22180000000.0,20302000000.0
Capital Lease Obligations,1184000000.0,1095000000.0,1048000000.0,1148000000.0
Common Stock Equity,28090000000.0,24779000000.0,22180000000.0,20302000000.0
Total Capitalization,31672000000.0,28359000000.0,27039000000.0,25156000000.0
Total Equity Gross Minority Interest,28090000000.0,24779000000.0,22180000000.0,20302000000.0
Stockholders Equity,28090000000.0,24779000000.0,22180000000.0,20302000000.0
Gains Losses Not Affecting Retained Earnings,-9000000.0,-8000000.0,-12000000.0,-12000000.0
Other Equity Adjustments,-9000000.0,-8000000.0,-12000000.0,-12000000.0
Treasury Stock,907000000.0,78000000.0,20000000.0,7000000.0
Retained Earnings,22634000000.0,18472000000.0,15919000000.0,14170000000.0
Additional Paid In Capital,6166000000.0,6187000000.0,6087000000.0,5945000000.0
Capital Stock,206000000.0,206000000.0,206000000.0,206000000.0
Common Stock,206000000.0,206000000.0,206000000.0,206000000.0
Total Liabilities Net Minority Interest,15767000000.0,16592000000.0,16056000000.0,15503000000.0
Total Non Current Liabilities Net Minority Interest,11693000000.0,11079000000.0,12014000000.0,12043000000.0
Other Non Current Liabilities,1850000000.0,1990000000.0,1635000000.0,1508000000.0
Non Current Deferred Liabilities,5402000000.0,4710000000.0,4749000000.0,4859000000.0
Non Current Deferred Taxes Liabilities,5402000000.0,4710000000.0,4749000000.0,4859000000.0
Long Term Debt And Capital Lease Obligation,4441000000.0,4379000000.0,5630000000.0,5676000000.0
Long Term Capital Lease Obligation,859000000.0,799000000.0,771000000.0,822000000.0
Long Term Debt,3582000000.0,3580000000.0,4859000000.0,4854000000.0
Current Liabilities,4074000000.0,5513000000.0,4042000000.0,3460000000.0
Other Current Liabilities,286000000.0,515000000.0,569000000.0,280000000.0
Current Debt And Capital Lease Obligation,359000000.0,1579000000.0,277000000.0,1076000000.0
Current Capital Lease Obligation,325000000.0,296000000.0,277000000.0,326000000.0
Current Debt,34000000.0,1283000000.0,,750000000.0
Other Current Borrowings,34000000.0,1283000000.0,,750000000.0
Payables And Accrued Expenses,3429000000.0,3419000000.0,3196000000.0,2104000000.0
Payables,3429000000.0,3419000000.0,3196000000.0,2104000000.0
Dividends Payable,526000000.0,482000000.0,436000000.0,217000000.0
Total Tax Payable,466000000.0,405000000.0,518000000.0,206000000.0
Accounts Payable,2437000000.0,2532000000.0,2242000000.0,1681000000.0
Total Assets,43857000000.0,41371000000.0,38236000000.0,35805000000.0
Total Non Current Assets,33922000000.0,30896000000.0,29652000000.0,29943000000.0
Other Non Current Assets,1583000000.0,1434000000.0,1215000000.0,1342000000.0
Non Current Deferred Assets,42000000.0,33000000.0,11000000.0,2000000.0
Non Current Deferred Taxes Assets,42000000.0,33000000.0,11000000.0,2000000.0
Net PPE,32297000000.0,29429000000.0,28426000000.0,28599000000.0
Accumulated Depreciation,-45290000000.0,-42679000000.0,-43971000000.0,-40673000000.0
Gross PPE,77587000000.0,72108000000.0,72397000000.0,69272000000.0
Other Properties,5497000000.0,4786000000.0,4753000000.0,4479000000.0
Current Assets,9935000000.0,10475000000.0,8584000000.0,5862000000.0
Other Current Assets,560000000.0,574000000.0,456000000.0,294000000.0
Hedging Assets Current,106000000.0,0.0,0.0,65000000.0
Inventory,1275000000.0,1058000000.0,584000000.0,629000000.0
Receivables,2716000000.0,2871000000.0,2335000000.0,1545000000.0
Taxes Receivable,0.0,97000000.0,0.0,23000000.0
Accounts Receivable,2716000000.0,2774000000.0,2335000000.0,1522000000.0
Cash Cash Equivalents And Short Term Investments,5278000000.0,5972000000.0,5209000000.0,3329000000.0
Cash And Cash Equivalents,5278000000.0,5972000000.0,5209000000.0,3329000000.0
