,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,83028.0,-24513588.0,3659040.0,-7243472.055306
Tax Rate For Calcs,0.204,0.396,0.242,0.220495
Normalized EBITDA,300780000.0,383870000.0,433973000.0,358915000.0
Total Unusual Items,407000.0,-61903000.0,15120000.0,-32851000.0
Total Unusual Items Excluding Goodwill,407000.0,-61903000.0,15120000.0,-32851000.0
Net Income From Continuing Operation Net Minority Interest,218878000.0,109909000.0,278416000.0,159572000.0
Reconciled Depreciation,69621000.0,90564000.0,96330000.0,94554000.0
Reconciled Cost Of Revenue,745741000.0,874134000.0,764462000.0,661728000.0
EBITDA,301187000.0,321967000.0,449093000.0,326064000.0
EBIT,231566000.0,231403000.0,352763000.0,231510000.0
Net Interest Income,41735000.0,12620000.0,-1839000.0,6270000.0
Interest Income,,,,6270000.0
Normalized Income,218554028.0,147298412.0,266955040.0,185179527.944694
Net Income From Continuing And Discontinued Operation,218878000.0,109909000.0,278416000.0,159572000.0
Total Expenses,1055873000.0,1198144000.0,1108097000.0,969214000.0
Total Operating Income As Reported,231973000.0,169500000.0,367883000.0,198659000.0
Diluted Average Shares,47320075.0,50925000.0,53930000.0,53785000.0
Basic Average Shares,47154217.0,50761000.0,53410000.0,53186000.0
Diluted EPS,4.63,2.16,5.16,2.97
Basic EPS,4.64,2.17,5.21,3.0
Diluted NI Availto Com Stockholders,218878000.0,109909000.0,278416000.0,159572000.0
Net Income Common Stockholders,218878000.0,109909000.0,278416000.0,159572000.0
Net Income,218878000.0,109909000.0,278416000.0,159572000.0
Minority Interests,0.0,-853000.0,550000.0,-766000.0
Net Income Including Noncontrolling Interests,218878000.0,110762000.0,277866000.0,160338000.0
Net Income Continuous Operations,218878000.0,110762000.0,277866000.0,160338000.0
Tax Provision,55997000.0,72589000.0,88615000.0,45354000.0
Pretax Income,274875000.0,183351000.0,366481000.0,205692000.0
Other Income Expense,1574000.0,-60672000.0,15557000.0,-32088000.0
Other Non Operating Income Expenses,1167000.0,1231000.0,437000.0,763000.0
Special Income Charges,-949000.0,-57800000.0,0.0,-45766000.0
Gain On Sale Of Business,0.0,31846000.0,0.0,0.0
Impairment Of Capital Assets,1237000.0,79949000.0,0.0,45260000.0
Restructuring And Mergern Acquisition,-288000.0,9697000.0,0.0,506000.0
Gain On Sale Of Security,1356000.0,-4103000.0,15120000.0,12915000.0
Net Non Operating Interest Income Expense,41735000.0,12620000.0,-1839000.0,6270000.0
Total Other Finance Cost,-41735000.0,-12620000.0,1839000.0,-6270000.0
Interest Income Non Operating,,,,6270000.0
Operating Income,231566000.0,231403000.0,352763000.0,231510000.0
Operating Expense,310132000.0,324010000.0,343635000.0,307486000.0
Research And Development,98704000.0,116114000.0,139573000.0,126898000.0
Selling General And Administration,211428000.0,207896000.0,204062000.0,180588000.0
Selling And Marketing Expense,85679000.0,76643000.0,78180000.0,70583000.0
General And Administrative Expense,125749000.0,131253000.0,125882000.0,110005000.0
Other Gand A,125749000.0,131253000.0,125882000.0,110005000.0
Gross Profit,541698000.0,555413000.0,696398000.0,538996000.0
Cost Of Revenue,745741000.0,874134000.0,764462000.0,661728000.0
Total Revenue,1287439000.0,1429547000.0,1460860000.0,1200724000.0
Operating Revenue,1287439000.0,1429547000.0,1460860000.0,1200724000.0
