,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,22855184.0,21565139.0,20217912.0,19035249.0
Ordinary Shares Number,575159336.0,491592491.0,500038905.0,494801034.0
Share Issued,598014520.0,513157630.0,520256817.0,513836283.0
Net Debt,10001000000.0,4897000000.0,5437000000.0,2796000000.0
Total Debt,10871000000.0,5851000000.0,6216000000.0,5930000000.0
Tangible Book Value,-10739000000.0,-4529000000.0,-4851000000.0,-2672000000.0
Invested Capital,21270000000.0,11550000000.0,12225000000.0,11974000000.0
Working Capital,71000000.0,-231000000.0,-449000000.0,2736000000.0
Net Tangible Assets,-10739000000.0,-4529000000.0,-4851000000.0,-2672000000.0
Capital Lease Obligations,417000000.0,452000000.0,386000000.0,389000000.0
Common Stock Equity,10816000000.0,6151000000.0,6395000000.0,6433000000.0
Total Capitalization,20979000000.0,10886000000.0,11207000000.0,11974000000.0
Total Equity Gross Minority Interest,10827000000.0,6164000000.0,6405000000.0,6436000000.0
Minority Interest,11000000.0,13000000.0,10000000.0,3000000.0
Stockholders Equity,10816000000.0,6151000000.0,6395000000.0,6433000000.0
Gains Losses Not Affecting Retained Earnings,-1924000000.0,-1991000000.0,-1587000000.0,-1368000000.0
Other Equity Adjustments,-1924000000.0,-1991000000.0,-1587000000.0,-1368000000.0
Treasury Stock,587000000.0,515000000.0,437000000.0,376000000.0
Retained Earnings,7825000000.0,7207000000.0,6465000000.0,5628000000.0
Additional Paid In Capital,5496000000.0,1445000000.0,1949000000.0,2547000000.0
Capital Stock,6000000.0,5000000.0,5000000.0,2000000.0
Common Stock,6000000.0,5000000.0,5000000.0,2000000.0
Total Liabilities Net Minority Interest,21467000000.0,14704000000.0,13710000000.0,11543000000.0
Total Non Current Liabilities Net Minority Interest,12442000000.0,5869000000.0,5838000000.0,6619000000.0
Other Non Current Liabilities,220000000.0,226000000.0,234000000.0,187000000.0
Non Current Deferred Liabilities,1642000000.0,456000000.0,406000000.0,502000000.0
Non Current Deferred Taxes Liabilities,1642000000.0,456000000.0,406000000.0,502000000.0
Long Term Debt And Capital Lease Obligation,10580000000.0,5187000000.0,5198000000.0,5930000000.0
Long Term Capital Lease Obligation,417000000.0,452000000.0,386000000.0,389000000.0
Long Term Debt,10163000000.0,4735000000.0,4812000000.0,5541000000.0
Current Liabilities,9025000000.0,8835000000.0,7872000000.0,4924000000.0
Other Current Liabilities,7421000000.0,7143000000.0,6026000000.0,4063000000.0
Current Deferred Liabilities,594000000.0,357000000.0,329000000.0,235000000.0
Current Deferred Revenue,594000000.0,357000000.0,329000000.0,235000000.0
Current Debt And Capital Lease Obligation,291000000.0,664000000.0,1018000000.0,
Current Debt,291000000.0,664000000.0,1018000000.0,
Commercial Paper,291000000.0,664000000.0,420000000.0,0.0
Current Notes Payable,,0.0,598000000.0,
Payables And Accrued Expenses,719000000.0,671000000.0,499000000.0,626000000.0
Current Accrued Expenses,303000000.0,243000000.0,252000000.0,227000000.0
Payables,416000000.0,428000000.0,247000000.0,399000000.0
Other Payable,84000000.0,243000000.0,62000000.0,224000000.0
Accounts Payable,332000000.0,185000000.0,185000000.0,175000000.0
Total Assets,32294000000.0,20868000000.0,20115000000.0,17979000000.0
Total Non Current Assets,23198000000.0,12264000000.0,12692000000.0,10319000000.0
Other Non Current Assets,665000000.0,608000000.0,571000000.0,358000000.0
Goodwill And Other Intangible Assets,21555000000.0,10680000000.0,11246000000.0,9105000000.0
Other Intangible Assets,7443000000.0,2581000000.0,2813000000.0,2255000000.0
Goodwill,14112000000.0,8099000000.0,8433000000.0,6850000000.0
Net PPE,978000000.0,976000000.0,875000000.0,856000000.0
Accumulated Depreciation,-662000000.0,-559000000.0,-514000000.0,-557000000.0
Gross PPE,1640000000.0,1535000000.0,1389000000.0,1413000000.0
Other Properties,402000000.0,444000000.0,366000000.0,381000000.0
Machinery Furniture Equipment,1238000000.0,1091000000.0,1023000000.0,1032000000.0
Current Assets,9096000000.0,8604000000.0,7423000000.0,7660000000.0
Other Current Assets,231000000.0,201000000.0,294000000.0,175000000.0
Restricted Cash,7295000000.0,7043000000.0,5940000000.0,3979000000.0
Receivables,929000000.0,677000000.0,588000000.0,566000000.0
Accounts Receivable,929000000.0,677000000.0,588000000.0,566000000.0
Allowance For Doubtful Accounts Receivable,-18000000.0,-15000000.0,-17000000.0,-21000000.0
Gross Accounts Receivable,947000000.0,692000000.0,605000000.0,587000000.0
Cash Cash Equivalents And Short Term Investments,641000000.0,683000000.0,601000000.0,2940000000.0
Other Short Term Investments,188000000.0,181000000.0,208000000.0,195000000.0
Cash And Cash Equivalents,453000000.0,502000000.0,393000000.0,2745000000.0
