,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Tax Effect Of Unusual Items,-92999.971041,-21525630.0,-2166210.0,-12201030.0
Tax Rate For Calcs,0.000724,0.21,0.27,0.27
Normalized EBITDA,-114648000.0,-220539000.0,-453798000.0,-347458000.0
Total Unusual Items,-128459000.0,-102503000.0,-8023000.0,-45189000.0
Total Unusual Items Excluding Goodwill,-128459000.0,-102503000.0,-8023000.0,-45189000.0
Net Income From Continuing Operation Net Minority Interest,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Reconciled Depreciation,7815000.0,13030000.0,14146000.0,14182000.0
Reconciled Cost Of Revenue,33768000.0,21635000.0,24897000.0,19477000.0
EBITDA,-243107000.0,-323042000.0,-461821000.0,-392647000.0
EBIT,-250922000.0,-336072000.0,-475967000.0,-406829000.0
Net Interest Income,-6325000.0,-22128000.0,-44582000.0,-18836000.0
Interest Expense,25334000.0,28911000.0,47313000.0,37118000.0
Interest Income,19009000.0,6783000.0,2731000.0,18282000.0
Normalized Income,-147689999.971041,-287220630.0,-517980210.0,-411452030.0
Net Income From Continuing And Discontinued Operation,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Total Expenses,225347000.0,332291000.0,548010000.0,532837000.0
Total Operating Income As Reported,-263684000.0,-376166000.0,-446103000.0,-425111000.0
Diluted Average Shares,190001000.0,187138000.0,183298000.0,178581000.0
Basic Average Shares,190001000.0,187138000.0,183298000.0,178581000.0
Diluted EPS,-1.45,-1.97,-2.86,-2.49
Basic EPS,-1.45,-1.97,-2.86,-2.49
Diluted NI Availto Com Stockholders,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Net Income Common Stockholders,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Net Income,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Net Income Including Noncontrolling Interests,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Net Income Continuous Operations,-276056000.0,-368198000.0,-523837000.0,-444440000.0
Tax Provision,-200000.0,3215000.0,557000.0,493000.0
Pretax Income,-276256000.0,-364983000.0,-523280000.0,-443947000.0
Other Income Expense,-134706000.0,-102619000.0,-32595000.0,-45189000.0
Other Non Operating Income Expenses,-6247000.0,-116000.0,-24572000.0,
Special Income Charges,-128459000.0,-135930000.0,0.0,-45189000.0
Gain On Sale Of Ppe,-1300000.0,3326000.0,,
Other Special Charges,,10898000.0,,
Write Off,,,0.0,45189000.0
Impairment Of Capital Assets,111829000.0,65761000.0,0.0,
Restructuring And Mergern Acquisition,15330000.0,73495000.0,0.0,45189000.0
Gain On Sale Of Security,,33427000.0,-8023000.0,
Net Non Operating Interest Income Expense,-6325000.0,-22128000.0,-44582000.0,-18836000.0
Interest Expense Non Operating,25334000.0,28911000.0,47313000.0,37118000.0
Interest Income Non Operating,19009000.0,6783000.0,2731000.0,18282000.0
Operating Income,-135225000.0,-240236000.0,-446103000.0,-379922000.0
Operating Expense,191579000.0,310656000.0,523113000.0,513360000.0
Research And Development,114162000.0,218323000.0,400269000.0,408678000.0
Selling General And Administration,77417000.0,92333000.0,122844000.0,104682000.0
General And Administrative Expense,77417000.0,92333000.0,122844000.0,104682000.0
Other Gand A,77417000.0,92333000.0,122844000.0,104682000.0
Gross Profit,56354000.0,70420000.0,77010000.0,133438000.0
Cost Of Revenue,33768000.0,21635000.0,24897000.0,19477000.0
Total Revenue,90122000.0,92055000.0,101907000.0,152915000.0
Operating Revenue,90122000.0,92055000.0,101907000.0,152915000.0
