,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,9586292.0,88561343.0,84384124.0,77068311.0
Ordinary Shares Number,144467719.0,144672113.0,148099157.0,154889772.0
Share Issued,154054011.0,233233456.0,232483281.0,231958083.0
Net Debt,4337500000.0,3222400000.0,3117700000.0,3177800000.0
Total Debt,4786200000.0,3752100000.0,3773800000.0,3838400000.0
Tangible Book Value,-2782000000.0,-1968800000.0,-2093300000.0,-2221100000.0
Invested Capital,5233100000.0,4022600000.0,3927400000.0,3899000000.0
Working Capital,454300000.0,35000000.0,62300000.0,514100000.0
Net Tangible Assets,-2782000000.0,-1968800000.0,-2093300000.0,-2221100000.0
Capital Lease Obligations,102600000.0,73600000.0,95100000.0,111900000.0
Common Stock Equity,549500000.0,344100000.0,248700000.0,172500000.0
Total Capitalization,5063400000.0,3582000000.0,3449100000.0,3880000000.0
Total Equity Gross Minority Interest,549500000.0,344100000.0,248700000.0,172500000.0
Stockholders Equity,549500000.0,344100000.0,248700000.0,172500000.0
Gains Losses Not Affecting Retained Earnings,-955500000.0,-978800000.0,-933900000.0,-963500000.0
Other Equity Adjustments,-38500000.0,-15000000.0,-35900000.0,-69300000.0
Foreign Currency Translation Adjustments,-770600000.0,-837500000.0,-760500000.0,-721700000.0
Minimum Pension Liabilities,-146400000.0,-126300000.0,-137500000.0,-172500000.0
Treasury Stock,436400000.0,4019100000.0,3754700000.0,3380900000.0
Retained Earnings,496500000.0,3163400000.0,2790700000.0,2400700000.0
Additional Paid In Capital,1429500000.0,2155300000.0,2123400000.0,2093000000.0
Capital Stock,15400000.0,23300000.0,23200000.0,23200000.0
Common Stock,15400000.0,23300000.0,23200000.0,23200000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6651100000.0,5870600000.0,5980600000.0,5911300000.0
Total Non Current Liabilities Net Minority Interest,5142100000.0,3788800000.0,3973300000.0,4543900000.0
Other Non Current Liabilities,383300000.0,337000000.0,486400000.0,489000000.0
Liabilities Heldfor Sale Non Current,,0.0,900000.0,0.0
Employee Benefits,142400000.0,130900000.0,175200000.0,239300000.0
Non Current Pension And Other Postretirement Benefit Plans,25800000.0,28300000.0,35300000.0,38300000.0
Non Current Deferred Liabilities,35800000.0,33400000.0,46700000.0,31000000.0
Non Current Deferred Taxes Liabilities,35800000.0,33400000.0,46700000.0,31000000.0
Long Term Debt And Capital Lease Obligation,4580600000.0,3287500000.0,3264100000.0,3784600000.0
Long Term Capital Lease Obligation,66700000.0,49600000.0,63700000.0,77100000.0
Long Term Debt,4513900000.0,3237900000.0,3200400000.0,3707500000.0
Current Liabilities,1509000000.0,2081800000.0,2007300000.0,1367400000.0
Other Current Liabilities,,400000.0,,
Current Debt And Capital Lease Obligation,205600000.0,464600000.0,509700000.0,53800000.0
Current Capital Lease Obligation,35900000.0,24000000.0,31400000.0,34800000.0
Current Debt,169700000.0,440600000.0,478300000.0,19000000.0
Other Current Borrowings,29000000.0,434000000.0,477000000.0,11800000.0
Line Of Credit,140700000.0,6600000.0,1300000.0,7200000.0
Pensionand Other Post Retirement Benefit Plans Current,,,5000000.0,4900000.0
Payables And Accrued Expenses,1303400000.0,1617200000.0,1497600000.0,1308700000.0
Current Accrued Expenses,508400000.0,530400000.0,515000000.0,534600000.0
Interest Payable,52700000.0,36300000.0,38000000.0,37800000.0
Payables,795000000.0,1086800000.0,982600000.0,774100000.0
Total Tax Payable,30400000.0,221200000.0,22700000.0,19900000.0
Income Tax Payable,28700000.0,19900000.0,22700000.0,19900000.0
Accounts Payable,764600000.0,865600000.0,959900000.0,754200000.0
Total Assets,7200600000.0,6214700000.0,6229300000.0,6083800000.0
Total Non Current Assets,5237300000.0,4097900000.0,4159700000.0,4202300000.0
Other Non Current Assets,272100000.0,297400000.0,383500000.0,355800000.0
Non Current Deferred Assets,130800000.0,141500000.0,138400000.0,187100000.0
Non Current Deferred Taxes Assets,130800000.0,141500000.0,138400000.0,187100000.0
Goodwill And Other Intangible Assets,3331500000.0,2312900000.0,2342000000.0,2393600000.0
Other Intangible Assets,439000000.0,138400000.0,152600000.0,171000000.0
Goodwill,2892500000.0,2174500000.0,2189400000.0,2222600000.0
Net PPE,1502900000.0,1346100000.0,1295800000.0,1265800000.0
Accumulated Depreciation,-2764000000.0,-2597000000.0,-2553900000.0,-2526000000.0
Gross PPE,4266900000.0,3943100000.0,3849700000.0,3791800000.0
Construction In Progress,227000000.0,222400000.0,200800000.0,150100000.0
Other Properties,345100000.0,281200000.0,257700000.0,260900000.0
Machinery Furniture Equipment,2811500000.0,2612300000.0,2554000000.0,2543500000.0
Buildings And Improvements,835800000.0,783100000.0,790200000.0,786500000.0
Land And Improvements,47500000.0,44100000.0,47000000.0,50800000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1963300000.0,2116800000.0,2069600000.0,1881500000.0
Other Current Assets,188400000.0,57500000.0,50100000.0,54100000.0
Assets Held For Sale Current,,,0.0,300000.0
Prepaid Assets,72800000.0,12700000.0,50100000.0,54100000.0
Inventory,774300000.0,866300000.0,725700000.0,596700000.0
Finished Goods,430500000.0,449300000.0,400100000.0,343200000.0
Work In Process,178500000.0,187100000.0,158000000.0,139700000.0
Raw Materials,165300000.0,229900000.0,167600000.0,113800000.0
Receivables,581700000.0,724200000.0,732800000.0,681700000.0
Other Receivables,94200000.0,91500000.0,83700000.0,69500000.0
Taxes Receivable,44900000.0,40300000.0,28800000.0,71200000.0
Accounts Receivable,442600000.0,592400000.0,620300000.0,541000000.0
